advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	d101	2019-04-11	25	1	2789998	1320123	17043	4152
Greenpeace France		39435457457	Facebook	d101	2019-04-11	15	1	2331272	929000	5315	2100
Kialo		729627343834501	Facebook	d101	2019-04-11	26	1	2039974	757000	13595	3115
European Parliament		178362315106	Facebook	d101	2019-04-11	255	1	1913104	826264	8605	1692
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	d101	2019-04-11	200	1	1192654	271425	15250	614
European Commission		107898832590939	Facebook	d101	2019-04-11	60	1	1163668	528623	5166	1282
People's Vote UK	People's Vote	748608695327755	Facebook	d101	2019-04-11	165	1	1113676	352733	19707	4007
Un país moderno	Unidas Podemos	577723459314066	Facebook	d101	2019-04-11	31	1	1108061	495733	3406	871
Ayuda LGTB		315021912539118	Facebook	d101	2019-04-11	17	1	1047983	435000	4983	1100
European Greens		141366725876424	Facebook	d101	2019-04-11	16	1	899996	392166	5046	1221
Milaap		315603771494	Facebook	d101	2019-04-11	17	1	858983	313000	2577	941
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	d101	2019-04-11	34	1	745988	332785	6322	1259
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d101	2019-04-11	31	1	672091	318505	1867	481
Sosialidemokraatit SDP		108945982480217	Facebook	d101	2019-04-11	72	1	661196	264158	4421	1080
Best For Britain	Best for Britain	1863944713844924	Facebook	d101	2019-04-11	25	1	604593	239174	6919	1331
Ciudadanos	Ciudadanos	74078667754	Facebook	d101	2019-04-11	4	1	554996	226000	1296	520
George Simion		2212856535602171	Facebook	d101	2019-04-11	2	1	549998	210000	1155	231
Roberto Rosso		1735684256653359	Facebook	d101	2019-04-11	2	1	516665	208333	5082	1016
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d101	2019-04-11	1	1	499999	250000	249	50
Greens/EFA in the European Parliament		150527751674751	Facebook	d101	2019-04-11	23	1	495663	221380	736	164
38 Degrees	38 Degrees	200006375787	Facebook	d101	2019-04-11	61	1	479838	169300	3146	509
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d101	2019-04-11	4	1	479165	235833	451	214
The Labour Party	The Labour Party	25749647410	Facebook	d101	2019-04-11	53	1	475321	204200	3406	729
sp.a	sp.a	57253967150	Facebook	d101	2019-04-11	67	1	416554	153118	2461	490
Enel Energia		1589410777971706	Facebook	d101	2019-04-11	5	1	376998	166000	4143	825
