advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tikaboo Romania		617570241716349	Facebook	d056	2019-02-25	7	1	1299993	570000	5461	1092
Britain's Future	Britain's Future	1625300137516491	Facebook	d056	2019-02-25	359	1	1202818	365727	12880	3480
Property & Business Info		562032903912680	Facebook	d056	2019-02-25	28	1	550972	203000	9687	2892
Save the Children Italia		46590675335	Facebook	d056	2019-02-25	1	1	499999	200000	4999	1000
Världsnaturfonden WWF		371791194529	Facebook	d056	2019-02-25	1	1	499999	200000	4630	926
Partito Democratico		77034286895	Facebook	d056	2019-02-25	7	1	494163	218833	2813	583
2 Min Ecologie		433170297221149	Facebook	d056	2019-02-25	10	1	440990	187000	7590	1700
People's Vote UK	People's Vote	748608695327755	Facebook	d056	2019-02-25	8	1	440688	179062	5954	1189
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	d056	2019-02-25	272	1	315367	80714	7004	0
Harald Vilimsky	FPÖ	547597092025909	Facebook	d056	2019-02-25	4	1	296665	117916	682	133
EPP Group in the European Parliament		291699857688	Facebook	d056	2019-02-25	1	1	249999	100000	249	50
e.on		309840349048638	Facebook	d056	2019-02-25	8	1	171992	37000	792	0
38 Degrees	38 Degrees	200006375787	Facebook	d056	2019-02-25	31	1	167612	60557	849	93
Kialo		729627343834501	Facebook	d056	2019-02-25	3	1	149997	30000	976	178
Bath for Europe	#ProjectHope	341079676234366	Facebook	d056	2019-02-25	1	1	99999	50000	577	115
EU Watch	EU Watch	136146920436020	Facebook	d056	2019-02-25	5	1	79887	31297	180	82
We are the 52%	We are the 52%	466744973727718	Facebook	d056	2019-02-25	6	1	70114	31022	95	0
Lingokids		497983453648415	Facebook	d056	2019-02-25	3	1	64997	16000	264	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d056	2019-02-25	79	1	64488	401	7242	2
Sacramento Kings		96222644025	Facebook	d056	2019-02-25	1	1	62499	25000	55	11
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	d056	2019-02-25	3	1	58332	11666	115	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d056	2019-02-25	2	1	58187	28304	32	5
Mon Energie Verte		252140872017180	Facebook	d056	2019-02-25	18	1	57982	10000	1782	0
Europees Parlement Nederland		270788920480	Facebook	d056	2019-02-25	4	1	54165	26583	390	166
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	d056	2019-02-25	2	1	50623	10125	128	0
