advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d075	2019-03-16	124	1	1627582	727197	11826	3041
Santesano		316620582266150	Facebook	d075	2019-03-16	1	1	999999	500000	9999	5000
Right To Vote	Right to Vote	408236463256774	Facebook	d075	2019-03-16	123	1	649056	149586	5461	686
Best For Britain	Best for Britain	1863944713844924	Facebook	d075	2019-03-16	39	1	343866	146700	3358	776
Bundesregierung		768905426534529	Facebook	d075	2019-03-16	1	1	333333	166666	1666	333
Parlamento Europeo - Oficina en España		161616883888862	Facebook	d075	2019-03-16	5	1	326998	133666	523	91
Vattenfall Sverige		608975645850217	Facebook	d075	2019-03-16	24	1	320369	146666	3910	1121
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d075	2019-03-16	141	1	269499	89766	3045	621
Ministère de l'Intérieur		103146727990	Facebook	d075	2019-03-16	32	1	242233	100588	1262	294
People's Vote UK	People's Vote	748608695327755	Facebook	d075	2019-03-16	11	1	234373	85312	2692	538
HC Strache	FPÖ	74865038590	Facebook	d075	2019-03-16	3	1	200262	100052	504	100
Jürgen Todenhöfer		12084075837	Facebook	d075	2019-03-16	1	1	199999	100000	4999	1000
Sawab Center FR		1211855348956946	Facebook	d075	2019-03-16	2	1	199999	90000	84	16
En primera plana - RFI / France 24		1962039850742148	Facebook	d075	2019-03-16	1	1	199999	100000	99	0
38 Degrees	38 Degrees	200006375787	Facebook	d075	2019-03-16	38	1	184742	55346	1005	141
Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	d075	2019-03-16	46	1	171403	39499	2136	199
Department of Foreign Affairs and Trade		449282445418073	Facebook	d075	2019-03-16	1	1	166666	66666	1666	333
LifeGate		1622959057980976	Facebook	d075	2019-03-16	6	1	154997	47500	297	0
Sosialidemokraatit SDP		108945982480217	Facebook	d075	2019-03-16	24	1	154704	68216	1415	283
CDA Gelderland		133724653386228	Facebook	d075	2019-03-16	10	1	148747	64315	403	119
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d075	2019-03-16	18	1	141903	65571	141	14
Capire il cambiamento climatico		340472676679938	Facebook	d075	2019-03-16	6	1	131441	58221	645	124
Sacramento Kings		96222644025	Facebook	d075	2019-03-16	1	1	124999	62500	55	11
FPÖ	FPÖ	169051073236170	Facebook	d075	2019-03-16	2	1	124998	55000	748	150
Sign for my Future		1345513882259768	Facebook	d075	2019-03-16	3	1	118333	48333	1133	241
O Video do Papa		906647586037816	Facebook	d075	2019-03-16	2	1	107142	49999	42	7
Europees Parlement Nederland		270788920480	Facebook	d075	2019-03-16	3	1	106666	53333	532	266
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d075	2019-03-16	1	1	99999	50000	249	50
Save the Children Italia		46590675335	Facebook	d075	2019-03-16	1	1	99999	50000	499	250
National Geographic		107307059419	Facebook	d075	2019-03-16	1	1	99999	50000	49	10
Healthtian		409194029853907	Facebook	d075	2019-03-16	1	1	99999	50000	12	2
Eco Straw	Miles Splevings	1849663395137606	Facebook	d075	2019-03-16	1	1	99999	50000	114	0
Bompiani		111059814766	Facebook	d075	2019-03-16	2	1	99999	50000	49	0
Akcja Demokracja		277892342334350	Facebook	d075	2019-03-16	8	1	99996	27500	92	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d075	2019-03-16	4	1	93333	40000	26	0
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	d075	2019-03-16	7	1	92541	38920	139	19
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d075	2019-03-16	5	1	88375	37312	722	151
Fairtrade Foundation	The Fairtrade Foundation	88845925295	Facebook	d075	2019-03-16	3	1	87499	40000	577	202
Stichting Vluchteling		120034538112114	Facebook	d075	2019-03-16	15	1	82461	37572	1401	335
Renew	Renew  Party	1923371311278106	Facebook	d075	2019-03-16	14	1	81495	19500	948	96
Covestro		150793518281117	Facebook	d075	2019-03-16	4	1	79025	36938	72	22
Fundação Calouste Gulbenkian		49386033906	Facebook	d075	2019-03-16	1	1	71428	35714	35	7
Andreas Schieder	SPÖ	290881691011354	Facebook	d075	2019-03-16	7	1	70644	26667	138	27
Et toi, le Jihad ?		1712287259020639	Facebook	d075	2019-03-16	2	1	69999	34999	66	0
Gaz Tarif Réglementé		1723256567748738	Facebook	d075	2019-03-16	2	1	66999	33333	199	33
Plan International Sverige		382243262003	Facebook	d075	2019-03-16	86	1	61255	13473	504	107
International Animal Rescue	International Animal Rescue 	8539814909	Facebook	d075	2019-03-16	4	1	60881	28941	261	60
Gazeta Wyborcza		63563473556	Facebook	d075	2019-03-16	4	1	59998	15000	185	34
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d075	2019-03-16	8	1	58914	12749	181	0
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	d075	2019-03-16	2	1	58332	21666	326	57
Dominik Hatiar		1795556150546258	Facebook	d075	2019-03-16	3	1	57497	11500	247	0
The Good Show		1923750267869320	Facebook	d075	2019-03-16	2	1	57142	28571	132	26
Joe Sammut		433245190070343	Facebook	d075	2019-03-16	15	1	57012	23474	164	25
VL.		333687103357457	Facebook	d075	2019-03-16	2	1	52498	10500	148	0
Monica Cerutti		331398250994	Facebook	d075	2019-03-16	2	1	51314	10263	101	0
Chartipedia		866201743548232	Facebook	d075	2019-03-16	2	1	51249	25250	16	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d075	2019-03-16	1	1	49999	10000	99	0
Calin Popescu Tariceanu		227922987222524	Facebook	d075	2019-03-16	2	1	49999	10000	104	21
Εμπορικός Σύλλογος Αθηνών		96558369375	Facebook	d075	2019-03-16	1	1	49999	25000	249	50
Videodrome		1773694896182795	Facebook	d075	2019-03-16	2	1	49999	22000	119	20
George Simion Unire		294035851052538	Facebook	d075	2019-03-16	2	1	49999	10000	104	21
Melba Culp		902971599738051	Facebook	d075	2019-03-16	1	1	49999	25000	22	0
Council of the European Union		147547541961576	Facebook	d075	2019-03-16	3	1	49999	22857	156	28
Drive4Rent		439070169821872	Facebook	d075	2019-03-16	1	1	49999	10000	99	0
Keimster		395030544181100	Facebook	d075	2019-03-16	1	1	49999	10000	999	500
Bundesliga Official		207360136376916	Facebook	d075	2019-03-16	1	1	49999	25000	49	0
Libri Mondadori		25054822553	Facebook	d075	2019-03-16	1	1	49999	25000	49	0
Comment placer mon argent		2070600249840562	Facebook	d075	2019-03-16	4	1	49999	23636	272	109
Skandia		139767876088719	Facebook	d075	2019-03-16	1	1	45454	22727	210	42
Paweł Kukiz		773389822728740	Facebook	d075	2019-03-16	1	1	45454	18181	21	10
Sportello Amianto Nazionale		1354625791215832	Facebook	d075	2019-03-16	1	1	45454	18181	45	9
LO Sverige		163820136238	Facebook	d075	2019-03-16	3	1	45246	19275	582	116
مفوضية اللاجئين		188842724507690	Facebook	d075	2019-03-16	15	1	45115	9652	175	0
L'OCCITANE en Provence		161197393938517	Facebook	d075	2019-03-16	5	1	44721	17833	149	61
Canopée		358478628257486	Facebook	d075	2019-03-16	3	1	43332	8666	115	0
Harald Vilimsky	FPÖ	547597092025909	Facebook	d075	2019-03-16	5	1	42194	18628	629	124
Röda Korset		111630258867610	Facebook	d075	2019-03-16	25	1	42089	11116	265	70
European Movement UK	European Movement UK	290498754454402	Facebook	d075	2019-03-16	13	1	41991	11000	1031	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	d075	2019-03-16	2	1	41665	8333	95	0
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	d075	2019-03-16	6	1	40713	8142	18	3
FDP	FDP	21289227249	Facebook	d075	2019-03-16	8	1	40496	8000	396	0
Advertising Week Europe		957474261104635	Facebook	d075	2019-03-16	10	1	40000	16382	474	104
TheArticle	TheArticle	607840469632004	Facebook	d075	2019-03-16	1	1	39999	20000	1156	231
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	d075	2019-03-16	1	1	39999	20000	199	100
E questo è un minuto		1607102639412008	Facebook	d075	2019-03-16	1	1	39999	20000	19	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d075	2019-03-16	8	1	39296	17055	292	57
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	d075	2019-03-16	21	1	39060	14904	233	53
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d075	2019-03-16	4	1	38888	14999	88	16
Assomobilità		1352277208143943	Facebook	d075	2019-03-16	6	1	38110	15044	49	0
Folkekirkens Nødhjælp		276770505228	Facebook	d075	2019-03-16	12	1	37857	17576	238	45
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	d075	2019-03-16	4	1	37253	14281	40	4
Make.org	Make.org	122037308191612	Facebook	d075	2019-03-16	8	1	37249	15249	530	114
Valdis Dombrovskis		984665731564266	Facebook	d075	2019-03-16	3	1	36665	8333	99	0
Djøf		98486774725	Facebook	d075	2019-03-16	3	1	36665	8333	111	49
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	d075	2019-03-16	4	1	36135	9954	50	8
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	d075	2019-03-16	5	1	35852	17170	128	22
Stefano Maullu		150618724962388	Facebook	d075	2019-03-16	2	1	35714	14285	35	7
La Vidéo du Pape		367643970026248	Facebook	d075	2019-03-16	1	1	35714	14285	7	0
Colores Contra la Violencia		491948314339036	Facebook	d075	2019-03-16	4	1	35698	7000	138	0
Coop Centro Italia		1515009958746863	Facebook	d075	2019-03-16	3	1	34999	16000	109	20
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d075	2019-03-16	2	1	34998	10000	148	0
Anas Sarwar	Anas Sarwar	657070411062471	Facebook	d075	2019-03-16	4	1	34331	6666	190	0
Lara Comi	Lara Comi	155619044465389	Facebook	d075	2019-03-16	2	1	34285	17142	171	34
Kansanedustaja Mika Niikko		140130819391744	Facebook	d075	2019-03-16	3	1	34165	8333	207	25
SP Noord-Holland		699014280188216	Facebook	d075	2019-03-16	2	1	33666	16666	199	33
Sex og Samfund		250994288337708	Facebook	d075	2019-03-16	3	1	33516	15604	662	132
Unis pour les Droits Humains		1642871805813802	Facebook	d075	2019-03-16	1	1	33333	16666	14	0
