audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	DK	Denmark	8836	1329	18792843	5767033	158926	37344
f18_24	female (18-24)	DK	Denmark	8891	1367	16163724	5244887	129391	30546
m25_34	male (25-34)	DK	Denmark	9668	1435	14335489	4400009	129134	29504
f25_34	female (25-34)	DK	Denmark	9877	1484	12287068	4015369	115115	26526
f35_44	female (35-44)	DK	Denmark	9924	1466	10285629	3358907	109394	25331
m35_44	male (35-44)	DK	Denmark	9785	1420	9991689	3070516	94311	21214
f45_54	female (45-54)	DK	Denmark	9610	1427	9559138	3035592	105706	24834
m45_54	male (45-54)	DK	Denmark	9380	1377	9347741	2802903	91625	20883
f65_	female (65+)	DK	Denmark	8134	1240	8558134	2564792	94036	23019
f55_64	female (55-64)	DK	Denmark	8802	1345	8169992	2498617	90218	21630
m55_64	male (55-64)	DK	Denmark	8590	1295	7155635	2097198	72395	16826
m65_	male (65+)	DK	Denmark	7879	1204	6061074	1756050	62914	14970
f13_17	female (13-17)	DK	Denmark	861	278	1269951	400319	8493	1795
m13_17	male (13-17)	DK	Denmark	833	266	1189697	369212	8615	1866
u35_44	unknown (35-44)	DK	Denmark	7237	1262	302102	95860	2931	653
u25_34	unknown (25-34)	DK	Denmark	6620	1229	221681	70019	2001	447
u45_54	unknown (45-54)	DK	Denmark	6655	1203	182860	56368	1862	420
u55_64	unknown (55-64)	DK	Denmark	5706	1091	143942	42811	1480	345
u65_	unknown (65+)	DK	Denmark	5306	1000	121543	35554	1278	303
u18_24	unknown (18-24)	DK	Denmark	5364	1053	93768	28723	856	190
u13_17	unknown (13-17)	DK	Denmark	498	211	7117	2170	48	10
