week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	BG	Bulgaria	361	93	6501385	2275987	18327	1151
w019	Week 19	2019-05-06	2019-05-12	BG	Bulgaria	442	110	6342131	2196720	20334	1333
w018	Week 18	2019-04-29	2019-05-05	BG	Bulgaria	447	128	4024473	1516846	12284	1071
w017	Week 17	2019-04-22	2019-04-28	BG	Bulgaria	382	120	2569589	1043701	7135	1643
w016	Week 16	2019-04-15	2019-04-21	BG	Bulgaria	437	152	1931825	775735	10796	1570
w015	Week 15	2019-04-08	2019-04-14	BG	Bulgaria	606	220	3554739	1485606	10888	2143
w014	Week 14	2019-04-01	2019-04-07	BG	Bulgaria	529	227	4015437	1656441	8997	1497
w013	Week 13	2019-03-25	2019-03-31	BG	Bulgaria	425	195	2159954	909580	5113	893
w012	Week 12	2019-03-18	2019-03-24	BG	Bulgaria	363	172	1217184	443820	7965	1088
w011	Week 11	2019-03-11	2019-03-17	BG	Bulgaria	212	94	690276	266787	2351	530
w010	Week 10	2019-03-04	2019-03-10	BG	Bulgaria	213	83	572926	258314	1601	230
w009	Week 9	2019-02-25	2019-03-03	BG	Bulgaria	117	56	100150	25383	684	44
w008	Week 8	2019-02-18	2019-02-24	BG	Bulgaria	90	48	190042	86812	1079	198
w007	Week 7	2019-02-11	2019-02-17	BG	Bulgaria	60	38	27451	9585	159	35
w006	Week 6	2019-02-04	2019-02-10	BG	Bulgaria	46	25	56968	24318	300	49
w005	Week 5	2019-01-28	2019-02-03	BG	Bulgaria	66	24	54954	14786	139	14
w004	Week 4	2019-01-21	2019-01-27	BG	Bulgaria	56	28	209085	98600	339	13
w003	Week 3	2019-01-14	2019-01-20	BG	Bulgaria	54	22	65215	14996	262	1
w002	Week 2	2019-01-07	2019-01-13	BG	Bulgaria	37	18	16052	6735	63	2
w001	Week 1	2019-01-01	2019-01-06	BG	Bulgaria	34	15	38172	15231	298	25
