spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	AT	Austria	156	61	1171565	258594	13328	0
50_100	50 - 100	AT	Austria	152	58	3657	807	41	0
100_1k	100 - 1k	AT	Austria	25	13	2004649	712335	11989	3002
1k_5k	1k - 5k	AT	Austria	3	3	1699998	800000	14997	3000
