advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	10k_50k	10k - 50k	ES	Spain	67	1	3349933	670000	29933	6100
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	10k_50k	10k - 50k	ES	Spain	45	1	2249955	450000	8855	1100
Compromís	Compromís	194053080624605	Facebook	10k_50k	10k - 50k	ES	Spain	38	1	1899961	379999	5361	399
Ciudadanos	Ciudadanos	74078667754	Facebook	10k_50k	10k - 50k	ES	Spain	37	1	1849962	369999	16862	3299
Greenpeace España	Greenpeace España	133044800622	Facebook	10k_50k	10k - 50k	ES	Spain	25	1	1249975	250000	2475	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	10k_50k	10k - 50k	ES	Spain	20	1	999980	200000	3580	400
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	10k_50k	10k - 50k	ES	Spain	18	1	899982	180000	4982	800
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	10k_50k	10k - 50k	ES	Spain	17	1	849983	170000	4083	600
Avaaz	Avaaz	8340223883	Facebook	10k_50k	10k - 50k	ES	Spain	15	1	749979	149998	7084	1399
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	10k_50k	10k - 50k	ES	Spain	14	1	699986	140000	4586	800
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	10k_50k	10k - 50k	ES	Spain	14	1	699986	140000	4686	1100
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	10k_50k	10k - 50k	ES	Spain	13	1	649987	130000	5287	1000
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	10k_50k	10k - 50k	ES	Spain	12	1	599988	120000	5588	1100
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	10k_50k	10k - 50k	ES	Spain	12	1	599988	120000	5188	1000
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	10k_50k	10k - 50k	ES	Spain	12	1	599988	120000	1188	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	10k_50k	10k - 50k	ES	Spain	12	1	599988	120000	1188	0
Joan Ribó	Compromís	136302299749630	Facebook	10k_50k	10k - 50k	ES	Spain	11	1	549989	110000	3089	500
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	10k_50k	10k - 50k	ES	Spain	11	1	549989	110000	6089	1800
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	10k_50k	10k - 50k	ES	Spain	11	1	549989	110000	1089	0
European Free Alliance	European Free Alliance	46708306425	Facebook	10k_50k	10k - 50k	ES	Spain	11	1	521002	104202	5199	1042
IU Aragón	IU Aragón	178663732095	Facebook	10k_50k	10k - 50k	ES	Spain	10	1	499990	100000	2990	500
PSOE		189318235003	Facebook	10k_50k	10k - 50k	ES	Spain	10	1	499990	100000	990	0
Navarra Suma	Navarra Suma	401519690408274	Facebook	10k_50k	10k - 50k	ES	Spain	10	1	499296	99861	1785	199
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	10k_50k	10k - 50k	ES	Spain	9	1	449991	90000	1291	100
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	10k_50k	10k - 50k	ES	Spain	9	1	449991	90000	2591	700
