advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	500k_1m	500k - 1m	ES	Spain	5	1	4999994	2500000	39995	17000
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	500k_1m	500k - 1m	ES	Spain	4	1	3999994	1999999	64995	12999
European Parliament	European Parliament	178362315106	Facebook	500k_1m	500k - 1m	ES	Spain	4	1	3035294	1517649	15173	3035
Ahora Repúblicas		578942235869606	Facebook	500k_1m	500k - 1m	ES	Spain	2	1	1999997	1000000	9998	1999
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	500k_1m	500k - 1m	ES	Spain	2	1	1999996	999999	1997	999
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	1000000	500001	4999	1000
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	999999	500000	4999	1000
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	999999	500000	4999	1000
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	999999	500000	9999	5000
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	999999	500000	999	500
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	462350	231175	230	46
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	500k_1m	500k - 1m	ES	Spain	1	1	409609	204805	409	204
