week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w012	Week 12	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	40	1	2226216	993116	12331	3185
w012	Week 12	FI	Finland	European Parliament		178362315106	Facebook	26	1	785823	308536	10702	2313
w012	Week 12	FI	Finland	Veli Paasimaa eduskuntaan		2500363800014955	Facebook	4	1	125740	50000	1323	250
w012	Week 12	FI	Finland	Kulta Katriina		1680771958806411	Facebook	1	1	92307	46153	230	46
w012	Week 12	FI	Finland	Plan International Suomi		271311152007	Facebook	5	1	81761	17588	320	0
w012	Week 12	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	24	1	72458	22975	776	22
w012	Week 12	FI	Finland	K-Supermarket		380462231997295	Facebook	6	1	67044	29363	1276	293
w012	Week 12	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	4	1	66058	13211	659	132
w012	Week 12	FI	Finland	Vihreämpi planeetta		292971488047613	Facebook	3	1	60997	15000	194	92
w012	Week 12	FI	Finland	Tiedekulma		433087293448371	Facebook	2	1	55554	11111	554	111
w012	Week 12	FI	Finland	Emma Kari		70955745948	Facebook	1	1	49999	10000	99	0
w012	Week 12	FI	Finland	Rasmus ry		725866417439712	Facebook	1	1	49999	10000	99	0
w012	Week 12	FI	Finland	Olli Immonen		334608399882600	Facebook	1	1	49999	9999	498	100
w012	Week 12	FI	Finland	Neutra		464041104108489	Facebook	1	1	49998	9999	98	0
w012	Week 12	FI	Finland	Heidi Hautala		116940668479201	Facebook	2	1	26999	5400	289	50
w012	Week 12	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	5	1	25074	10965	122	19
w012	Week 12	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	1	1	24999	5000	249	49
w012	Week 12	FI	Finland	Juha Huhtala		770881059690053	Facebook	5	1	19328	3666	411	0
w012	Week 12	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	3	1	18779	4268	119	17
w012	Week 12	FI	Finland	Kaisa Penny		259256970891807	Facebook	8	1	17508	3310	422	0
w012	Week 12	FI	Finland	Eduskuntavaaliehdokas Anu Järveläinen		615662268869577	Facebook	1	1	17499	3500	174	35
w012	Week 12	FI	Finland	Vasemmistoliitto		60390955171	Facebook	39	1	17366	2128	782	19
w012	Week 12	FI	Finland	Iiris Suomela		394173204662584	Facebook	3	1	15997	5999	297	0
w012	Week 12	FI	Finland	Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	2	1	15535	3107	310	145
w012	Week 12	FI	Finland	Pilvi Torsti		148604678501169	Facebook	2	1	14279	2800	55	0
