advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	f35_44	female (35-44)	LU	Luxembourg	45	1	268233	82103	1734	282
European Parliament	European Parliament	178362315106	Facebook	f35_44	female (35-44)	LU	Luxembourg	24	1	87272	25759	527	66
CSV	CSV	56016549775	Facebook	f35_44	female (35-44)	LU	Luxembourg	25	1	63138	14384	452	64
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	f35_44	female (35-44)	LU	Luxembourg	18	1	61660	13341	616	113
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	f35_44	female (35-44)	LU	Luxembourg	12	1	60147	22568	400	104
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	f35_44	female (35-44)	LU	Luxembourg	13	1	59076	11815	500	95
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	f35_44	female (35-44)	LU	Luxembourg	10	1	48425	12974	324	57
déi Lénk	déi Lénk	120444648033670	Facebook	f35_44	female (35-44)	LU	Luxembourg	13	1	24794	5761	123	7
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	f35_44	female (35-44)	LU	Luxembourg	27	1	23001	7502	169	10
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	f35_44	female (35-44)	LU	Luxembourg	1	1	16768	8384	419	83
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	f35_44	female (35-44)	LU	Luxembourg	9	1	15007	2941	108	8
Gary Diderich	Gary Diderich	73144437219	Facebook	f35_44	female (35-44)	LU	Luxembourg	2	1	6398	1279	69	11
Greenpeace Luxembourg	Greenpeace Luxembourg	67370457805	Facebook	f35_44	female (35-44)	LU	Luxembourg	5	1	5987	1654	73	0
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	f35_44	female (35-44)	LU	Luxembourg	2	1	4167	820	14	0
Christopher Lilyblad	Christopher Lilyblad	163909507424327	Facebook	f35_44	female (35-44)	LU	Luxembourg	1	1	3884	776	38	7
Piraten Bezierk Osten		141480992729926	Facebook	f35_44	female (35-44)	LU	Luxembourg	1	1	3296	659	32	6
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f35_44	female (35-44)	LU	Luxembourg	3	1	3191	1595	15	3
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	f35_44	female (35-44)	LU	Luxembourg	7	1	2421	954	20	0
Marc ANGEL	Marc Angel	1404458223105541	Facebook	f35_44	female (35-44)	LU	Luxembourg	4	1	2413	887	45	0
Julia Elisabetta Pitterman	Volt Luxembourg	2235333396715580	Facebook	f35_44	female (35-44)	LU	Luxembourg	4	1	1357	271	26	0
European Commission	European Commission	107898832590939	Facebook	f35_44	female (35-44)	LU	Luxembourg	22	1	1315	605	3	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	f35_44	female (35-44)	LU	Luxembourg	3	1	1158	230	2	0
Piraten Bezierk Süden		659368007411223	Facebook	f35_44	female (35-44)	LU	Luxembourg	7	1	835	116	36	0
JSL	Amir Vesali	64281432571	Facebook	f35_44	female (35-44)	LU	Luxembourg	3	1	641	121	15	0
Marc Spautz		143237373145276	Facebook	f35_44	female (35-44)	LU	Luxembourg	1	1	403	201	3	0
