audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	LU	Luxembourg	383	61	1346906	374089	8831	1348
m25_34	male (25-34)	LU	Luxembourg	357	61	1291575	372508	8491	1241
f18_24	female (18-24)	LU	Luxembourg	380	60	1103809	303328	7070	926
m18_24	male (18-24)	LU	Luxembourg	354	60	1014214	293114	6518	859
f35_44	female (35-44)	LU	Luxembourg	367	60	766865	218290	5812	925
m35_44	male (35-44)	LU	Luxembourg	345	61	722475	206065	5494	862
f45_54	female (45-54)	LU	Luxembourg	315	59	624052	174468	5070	810
m45_54	male (45-54)	LU	Luxembourg	298	58	598588	164822	4647	720
f55_64	female (55-64)	LU	Luxembourg	288	56	449053	122515	3744	589
m55_64	male (55-64)	LU	Luxembourg	271	56	371207	100057	2990	451
f65_	female (65+)	LU	Luxembourg	269	54	219158	59828	1866	287
m65_	male (65+)	LU	Luxembourg	254	54	172430	46522	1405	208
f13_17	female (13-17)	LU	Luxembourg	92	20	125702	46030	898	137
m13_17	male (13-17)	LU	Luxembourg	88	20	93451	34274	665	107
u25_34	unknown (25-34)	LU	Luxembourg	324	57	23362	6739	142	21
u35_44	unknown (35-44)	LU	Luxembourg	320	57	19489	5641	140	22
u45_54	unknown (45-54)	LU	Luxembourg	263	52	10602	3051	82	12
u55_64	unknown (55-64)	LU	Luxembourg	235	48	4997	1418	41	6
u65_	unknown (65+)	LU	Luxembourg	225	46	4136	1197	34	4
u18_24	unknown (18-24)	LU	Luxembourg	277	50	3944	1146	23	3
u13_17	unknown (13-17)	LU	Luxembourg	80	21	697	247	4	0
