advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	d099	2019-04-09	FI	Finland	92	1	929258	346396	5482	1210
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	d099	2019-04-09	FI	Finland	41	1	292979	112857	1230	193
Keskusta	Suomen Keskusta	55312855747	Facebook	d099	2019-04-09	FI	Finland	25	1	152841	34132	413	0
Kokoomus	Kokoomus	201285237101	Facebook	d099	2019-04-09	FI	Finland	131	1	136436	24664	7641	128
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	d099	2019-04-09	FI	Finland	6	1	98371	29955	882	219
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	d099	2019-04-09	FI	Finland	25	1	71884	16119	495	64
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	d099	2019-04-09	FI	Finland	1	1	62469	24987	62	12
European Parliament		178362315106	Facebook	d099	2019-04-09	FI	Finland	34	1	54988	17271	462	127
Amanda Pasanen		1590714481237792	Facebook	d099	2019-04-09	FI	Finland	5	1	36161	11314	434	151
Vasemmistoliitto		60390955171	Facebook	d099	2019-04-09	FI	Finland	114	1	31660	6509	663	35
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	d099	2019-04-09	FI	Finland	2	1	29958	7490	443	88
Timo Huhtamäki		2161903010535300	Facebook	d099	2019-04-09	FI	Finland	5	1	29694	14097	157	66
Seitsemän tähden liike		405858016574184	Facebook	d099	2019-04-09	FI	Finland	2	1	26041	5208	426	185
Vihreämpi planeetta		292971488047613	Facebook	d099	2019-04-09	FI	Finland	4	1	25996	11000	277	111
Oras Tynkkynen		23412116818	Facebook	d099	2019-04-09	FI	Finland	6	1	25237	6976	291	47
Ykkösketjuun		2118628725055114	Facebook	d099	2019-04-09	FI	Finland	3	1	22872	10072	136	27
Mai Kivelä		696021337144506	Facebook	d099	2019-04-09	FI	Finland	4	1	20576	4115	282	97
Sameli Sivonen		466817883509788	Facebook	d099	2019-04-09	FI	Finland	13	1	20215	4744	267	41
Eveliina Heinäluoma		1089057291173658	Facebook	d099	2019-04-09	FI	Finland	1	1	19999	10000	99	20
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	d099	2019-04-09	FI	Finland	6	1	19162	7342	228	35
Ville Savonlahti		391629677572384	Facebook	d099	2019-04-09	FI	Finland	3	1	18481	7982	119	21
Oatly		585888148224935	Facebook	d099	2019-04-09	FI	Finland	1	1	18175	9087	45	9
Hanna Holopainen		149856248393583	Facebook	d099	2019-04-09	FI	Finland	8	1	17562	3471	175	30
Eeva Kärkkäinen		150370318339649	Facebook	d099	2019-04-09	FI	Finland	3	1	17499	3500	182	33
Aleksi Laine		700514280309207	Facebook	d099	2019-04-09	FI	Finland	3	1	16959	3391	89	14
