advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f25_34	female (25-34)	DK	Denmark	400	1	1107716	374265	7388	1890
European Parliament		178362315106	Facebook	f25_34	female (25-34)	DK	Denmark	81	1	869629	347949	8179	1748
Lizette Risgaard		547601668763372	Facebook	f25_34	female (25-34)	DK	Denmark	66	1	531837	238134	5096	1679
Red Barnet		67571270393	Facebook	f25_34	female (25-34)	DK	Denmark	94	1	448129	159353	7027	1704
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	f25_34	female (25-34)	DK	Denmark	27	1	413008	168088	6202	1307
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	f25_34	female (25-34)	DK	Denmark	139	1	300265	96171	3395	876
SF	SF	74796954245	Facebook	f25_34	female (25-34)	DK	Denmark	77	1	292379	100826	2368	638
Facebook Nordic	Facebook	334318366655425	Facebook	f25_34	female (25-34)	DK	Denmark	4	1	288156	115263	3858	771
Sex og Samfund		250994288337708	Facebook	f25_34	female (25-34)	DK	Denmark	4	1	231820	104031	4978	995
Enhedslisten	Enhedslisten	223040066022	Facebook	f25_34	female (25-34)	DK	Denmark	55	1	227390	68838	1736	439
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	f25_34	female (25-34)	DK	Denmark	134	1	220315	72423	3229	726
World Animal Protection Danmark		33588644626	Facebook	f25_34	female (25-34)	DK	Denmark	5	1	206427	84903	2509	551
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	f25_34	female (25-34)	DK	Denmark	262	1	180313	46230	1608	433
Finlow VVS A/S		198770727303156	Facebook	f25_34	female (25-34)	DK	Denmark	6	1	177105	76039	371	74
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	f25_34	female (25-34)	DK	Denmark	111	1	159592	37019	599	118
Pia Olsen Dyhr	SF	49348971479	Facebook	f25_34	female (25-34)	DK	Denmark	63	1	155809	51702	1526	351
Mona Juul	Mona Juul	2079067062409423	Facebook	f25_34	female (25-34)	DK	Denmark	105	1	150690	42764	1141	241
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	f25_34	female (25-34)	DK	Denmark	33	1	148759	55205	2055	510
European Greens		141366725876424	Facebook	f25_34	female (25-34)	DK	Denmark	43	1	147748	69487	1582	424
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	f25_34	female (25-34)	DK	Denmark	28	1	144578	40346	1232	278
Zetland	Zetland	341299649231023	Facebook	f25_34	female (25-34)	DK	Denmark	39	1	141553	50258	427	126
Danske Medier	Danske Medier	300107073389986	Facebook	f25_34	female (25-34)	DK	Denmark	25	1	131696	39804	661	175
Simple Feast		571176036346620	Facebook	f25_34	female (25-34)	DK	Denmark	28	1	130119	28997	1634	225
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	f25_34	female (25-34)	DK	Denmark	30	1	128545	44581	1226	308
SF Amager KBH		262391220488874	Facebook	f25_34	female (25-34)	DK	Denmark	27	1	126784	59093	1068	418
