day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	NL	Netherlands	989	170	3459124	1420110	27169	5902
d136	2019-05-16	NL	Netherlands	1057	180	4513887	1864011	33008	7201
d135	2019-05-15	NL	Netherlands	1035	185	4092706	1658763	30673	7111
d134	2019-05-14	NL	Netherlands	970	185	3143806	1297791	25606	6009
d133	2019-05-13	NL	Netherlands	929	175	2642792	1105189	17693	4352
d132	2019-05-12	NL	Netherlands	862	172	2343716	972117	15416	3883
d131	2019-05-11	NL	Netherlands	906	179	2318870	955750	16759	3981
d130	2019-05-10	NL	Netherlands	931	184	2578307	1033553	19285	4348
d129	2019-05-09	NL	Netherlands	923	179	4531628	1898263	38532	8676
d128	2019-05-08	NL	Netherlands	850	175	2450686	1041078	19898	5153
d127	2019-05-07	NL	Netherlands	816	166	2593688	1095889	22392	5161
d126	2019-05-06	NL	Netherlands	758	169	2457916	1075240	18869	5106
d125	2019-05-05	NL	Netherlands	740	178	1205999	504923	9427	2468
d124	2019-05-04	NL	Netherlands	736	186	1092218	450098	8484	2314
d123	2019-05-03	NL	Netherlands	777	192	4171975	1738592	40267	9682
d122	2019-05-02	NL	Netherlands	761	190	1129274	424113	8310	1888
d121	2019-05-01	NL	Netherlands	745	182	1142278	444581	8283	1796
d120	2019-04-30	NL	Netherlands	928	204	1103624	449937	10333	1917
d119	2019-04-29	NL	Netherlands	904	190	1033390	408162	7331	1729
d118	2019-04-28	NL	Netherlands	868	184	777709	310597	6180	1498
d117	2019-04-27	NL	Netherlands	866	190	648410	252051	5394	1311
d116	2019-04-26	NL	Netherlands	919	202	862277	330190	6854	1399
d115	2019-04-25	NL	Netherlands	867	198	512386	197428	4816	940
d114	2019-04-24	NL	Netherlands	872	207	1044181	432571	5667	1029
d113	2019-04-23	NL	Netherlands	887	206	640905	256442	4851	768
d112	2019-04-22	NL	Netherlands	863	207	538727	211417	3792	686
d111	2019-04-21	NL	Netherlands	884	212	819845	310949	5462	961
d110	2019-04-20	NL	Netherlands	882	224	863904	328957	5670	1020
d109	2019-04-19	NL	Netherlands	916	235	772039	311339	5132	1048
d108	2019-04-18	NL	Netherlands	939	238	1103600	432821	6018	1330
