advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Stichting Vluchteling		120034538112114	Facebook	d089	2019-03-30	NL	Netherlands	72	1	165874	61503	2504	550
Europees Parlement Nederland		270788920480	Facebook	d089	2019-03-30	NL	Netherlands	3	1	131428	58571	1913	442
Rotterdam		336575811655	Facebook	d089	2019-03-30	NL	Netherlands	12	1	108950	49917	533	93
Bas Eickhout	GroenLinks	208578955894331	Facebook	d089	2019-03-30	NL	Netherlands	13	1	83363	25183	958	223
Muchachomalo		107341942644703	Facebook	d089	2019-03-30	NL	Netherlands	15	1	77345	24992	733	182
NPO Zapp		205247699486388	Facebook	d089	2019-03-30	NL	Netherlands	6	1	73590	36279	84	24
Wilde Ganzen		105516159523693	Facebook	d089	2019-03-30	NL	Netherlands	10	1	61628	24123	140	49
European Greens		141366725876424	Facebook	d089	2019-03-30	NL	Netherlands	5	1	54405	20960	610	122
Rode Kruis		180532465311930	Facebook	d089	2019-03-30	NL	Netherlands	1	1	49999	19999	499	99
Vandebron		263935850440177	Facebook	d089	2019-03-30	NL	Netherlands	13	1	46478	19768	331	70
asr		512252945544565	Facebook	d089	2019-03-30	NL	Netherlands	10	1	43544	15113	236	34
Essent		194968973865322	Facebook	d089	2019-03-30	NL	Netherlands	1	1	33333	16666	166	33
Vereniging Eigen Huis		371735371563	Facebook	d089	2019-03-30	NL	Netherlands	8	1	32072	12755	287	56
Greenpeace Nederland		288295911466	Facebook	d089	2019-03-30	NL	Netherlands	33	1	20199	6421	191	24
European Parliament		178362315106	Facebook	d089	2019-03-30	NL	Netherlands	9	1	15366	5433	121	21
Oxfam Novib		115289021825188	Facebook	d089	2019-03-30	NL	Netherlands	7	1	13632	5053	300	109
EVP-Fractie in het Europees Parlement		171689419583089	Facebook	d089	2019-03-30	NL	Netherlands	1	1	13333	6666	33	6
ABN AMRO		206592029351928	Facebook	d089	2019-03-30	NL	Netherlands	9	1	13131	5689	256	42
ABP Pensioenfonds voor overheid en onderwijs		439703479409823	Facebook	d089	2019-03-30	NL	Netherlands	1	1	12499	2500	24	0
Milieu Centraal		177508708941577	Facebook	d089	2019-03-30	NL	Netherlands	12	1	12313	4496	52	11
University of Twente		153677961330272	Facebook	d089	2019-03-30	NL	Netherlands	5	1	10445	2329	65	8
Stadsgehoorzaal Leiden		186195851422680	Facebook	d089	2019-03-30	NL	Netherlands	1	1	9999	2000	19	0
Rode Hoed		116592248404562	Facebook	d089	2019-03-30	NL	Netherlands	5	1	9071	1814	47	7
Natuur & Milieu		156571571036057	Facebook	d089	2019-03-30	NL	Netherlands	13	1	7112	2717	72	7
Free a Girl		147590048618741	Facebook	d089	2019-03-30	NL	Netherlands	1	1	6666	3333	29	5
