age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	CZ	Czechia	576	190	2702850	755671	3987	888
18_24	18-24	CZ	Czechia	4783	846	21289227	8023111	72772	20558
25_34	25-34	CZ	Czechia	5614	951	22942254	8282752	88829	20811
35_44	35-44	CZ	Czechia	5520	939	14490246	4942882	59045	13776
45_54	45-54	CZ	Czechia	5013	893	9370090	3101995	38892	9459
55_64	55-64	CZ	Czechia	4207	814	6024561	1863214	25208	6148
65_	65+	CZ	Czechia	3981	708	5269537	1531405	23551	5421
