advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm3	Last 3 months	1658	1	250308341	111857999	1281521	322239
Podemos	Unidas Podemos	269212336568846	Facebook	rm3	Last 3 months	332	1	105021668	46958999	622667	161999
Ciudadanos	Ciudadanos	74078667754	Facebook	rm3	Last 3 months	6245	1	91000755	27832999	886755	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm3	Last 3 months	3644	1	81745355	28176999	586556	61100
Kialo		729627343834501	Facebook	rm3	Last 3 months	623	1	55791376	21580000	297463	68416
COALICION CANARIA		AR489541609348661248	Google	rm3	Last 3 months	4731	1	54240000	769999	236549	0
SPD	SPD	47930567748	Facebook	rm3	Last 3 months	9445	1	54171555	15399999	1163455	61400
European Greens		141366725876424	Facebook	rm3	Last 3 months	228	1	47444772	20932999	282372	71200
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm3	Last 3 months	233	1	43990766	19717000	112210	25149
sp.a	sp.a	57253967150	Facebook	rm3	Last 3 months	443	1	43608556	17457000	211856	45499
AMERISOFT SRL		AR573801583431647232	Google	rm3	Last 3 months	172	1	41140000	4059999	8600	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm3	Last 3 months	96	1	40022904	18359999	97867	25926
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm3	Last 3 months	173	1	39620000	3930000	8649	0
People's Vote UK	People's Vote	748608695327755	Facebook	rm3	Last 3 months	1037	1	39396408	14509500	511350	106808
CDU	CDU	78502295414	Facebook	rm3	Last 3 months	3170	1	38647830	9275000	347030	8300
FDP	FDP	21289227249	Facebook	rm3	Last 3 months	2288	1	34601712	10613000	291711	17400
Britain's Future	Britain's Future	1625300137516491	Facebook	rm3	Last 3 months	2327	1	33099506	9669772	463668	62796
România în primul rând	Future Innovation	770704223323599	Facebook	rm3	Last 3 months	94	1	31564906	13871000	30130	7878
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm3	Last 3 months	132	1	30583867	12796999	100667	26100
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm3	Last 3 months	398	1	29700601	12214000	140701	26799
European Commission		107898832590939	Facebook	rm3	Last 3 months	88	1	29086911	13357000	116011	29600
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm3	Last 3 months	73	1	28525927	13077999	191426	45999
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm3	Last 3 months	64	1	27360936	12862000	57076	25464
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm3	Last 3 months	136	1	26891863	11586000	42391	11261
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm3	Last 3 months	1969	1	26170000	719999	98450	0
