advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	rd6	Last 6 days	115	1	21201552	9538809	126840	31897
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd6	Last 6 days	134	1	20480044	8884456	35550	7944
FDP	FDP	21289227249	Facebook	rd6	Last 6 days	1379	1	14490083	4390335	146371	7169
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd6	Last 6 days	374	1	14357959	5954556	67519	12604
România în primul rând	Future Innovation	770704223323599	Facebook	rd6	Last 6 days	46	1	12649785	5569370	10997	3001
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd6	Last 6 days	115	1	10882179	4557618	36532	9379
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd6	Last 6 days	401	1	10232923	3247210	76381	11740
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd6	Last 6 days	72	1	9754224	3998571	52309	12514
sp.a	sp.a	57253967150	Facebook	rd6	Last 6 days	218	1	9728895	3461123	46367	7780
Partito Democratico		77034286895	Facebook	rd6	Last 6 days	128	1	9044038	3917068	31878	5742
SPÖ	SPÖ	77393060080	Facebook	rd6	Last 6 days	561	1	8776792	2937357	73047	11319
COALICION CANARIA		AR489541609348661248	Google	rd6	Last 6 days	907	1	8364166	52500	39458	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd6	Last 6 days	31	1	8355854	3924229	18279	4227
mmb media agentur d.o.o.		AR524572049809604608	Google	rd6	Last 6 days	555	1	7920734	344166	23966	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd6	Last 6 days	53	1	7761955	3239666	9989	1400
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd6	Last 6 days	759	1	7281130	2283144	102656	13696
Make.org	Make.org	122037308191612	Facebook	rd6	Last 6 days	32	1	7232908	3154482	36191	9656
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd6	Last 6 days	32	1	6920370	3141090	13438	5756
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd6	Last 6 days	139	1	6084863	2005000	19463	1853
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd6	Last 6 days	39	1	5941541	2640452	4278	1067
Fidesz	Fidesz	9844779306	Facebook	rd6	Last 6 days	34	1	5851967	2745000	19039	9318
Mediabrands Digital OÜ		AR530356305605427200	Google	rd6	Last 6 days	336	1	5847214	459285	8568	0
Open Vld	Open Vld	53668151866	Facebook	rd6	Last 6 days	184	1	5832841	2392900	33663	7862
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rd6	Last 6 days	1501	1	5700567	133276	22505	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd6	Last 6 days	64	1	5569935	2512000	18316	5862
