advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm2	Last 2 months	1443	1	217966601	97766935	1130878	288345
Podemos	Unidas Podemos	269212336568846	Facebook	rm2	Last 2 months	332	1	105021668	46958999	622667	161999
Ciudadanos	Ciudadanos	74078667754	Facebook	rm2	Last 2 months	6245	1	91000755	27832999	886755	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm2	Last 2 months	3644	1	81745355	28176999	586556	61100
COALICION CANARIA		AR489541609348661248	Google	rm2	Last 2 months	4731	1	54240000	769999	236549	0
SPD	SPD	47930567748	Facebook	rm2	Last 2 months	9432	1	53471568	15229999	1160168	60900
European Greens		141366725876424	Facebook	rm2	Last 2 months	220	1	45787957	20255437	273964	69205
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm2	Last 2 months	233	1	43990766	19717000	112210	25149
sp.a	sp.a	57253967150	Facebook	rm2	Last 2 months	433	1	41586068	16598500	198293	42724
AMERISOFT SRL		AR573801583431647232	Google	rm2	Last 2 months	172	1	41140000	4059999	8600	0
Kialo		729627343834501	Facebook	rm2	Last 2 months	558	1	40570441	14863000	228180	50614
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm2	Last 2 months	96	1	40022904	18359999	97867	25926
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm2	Last 2 months	173	1	39620000	3930000	8649	0
CDU	CDU	78502295414	Facebook	rm2	Last 2 months	3170	1	38647830	9275000	347030	8300
FDP	FDP	21289227249	Facebook	rm2	Last 2 months	2261	1	34310739	10518000	289038	17400
România în primul rând	Future Innovation	770704223323599	Facebook	rm2	Last 2 months	94	1	31564906	13871000	30130	7878
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm2	Last 2 months	132	1	30567474	12788803	100586	26083
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm2	Last 2 months	398	1	29700601	12214000	140701	26799
European Commission		107898832590939	Facebook	rm2	Last 2 months	87	1	28086912	12857000	111012	28600
People's Vote UK	People's Vote	748608695327755	Facebook	rm2	Last 2 months	771	1	27551232	9999750	391673	84691
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm2	Last 2 months	63	1	27260937	12812000	56921	25433
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm2	Last 2 months	133	1	26241866	11326000	42077	11198
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm2	Last 2 months	1969	1	26170000	719999	98450	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm2	Last 2 months	69	1	26025931	11977999	171430	41999
PSOE	PSOE	189318235003	Facebook	rm2	Last 2 months	335	1	25670665	10323000	78065	14299
