advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	rd1	Yesterday	104	1	4619487	2041023	25849	5952
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd1	Yesterday	91	1	3425308	1465111	5430	1270
FDP	FDP	21289227249	Facebook	rd1	Yesterday	1370	1	3127528	951121	29550	1478
Make.org	Make.org	122037308191612	Facebook	rd1	Yesterday	26	1	2755479	1212413	14610	3376
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd1	Yesterday	194	1	2160605	946285	9674	1922
Partito Democratico		77034286895	Facebook	rd1	Yesterday	125	1	2035046	873820	7516	1323
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd1	Yesterday	398	1	1996448	611535	16508	1906
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd1	Yesterday	114	1	1875416	779325	6533	1624
România în primul rând	Future Innovation	770704223323599	Facebook	rd1	Yesterday	31	1	1706903	753707	1628	422
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd1	Yesterday	72	1	1625704	666428	8718	2085
sp.a	sp.a	57253967150	Facebook	rd1	Yesterday	188	1	1477087	513985	6628	1098
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd1	Yesterday	62	1	1282303	583666	4149	1334
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rd1	Yesterday	61	1	1263984	517166	11401	3066
SPÖ	SPÖ	77393060080	Facebook	rd1	Yesterday	512	1	1261283	393416	11186	1582
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd1	Yesterday	759	1	1217486	381274	17367	2282
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd1	Yesterday	35	1	1109039	498853	813	201
Open Vld	Open Vld	53668151866	Facebook	rd1	Yesterday	179	1	1002440	414250	5637	1345
Facebook	Facebook	316001081653	Facebook	rd1	Yesterday	4	1	999998	400000	9255	2025
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd1	Yesterday	9	1	992259	426488	2798	935
Centerpartiet	Centerpartiet	12690894340	Facebook	rd1	Yesterday	203	1	990818	328555	11688	2890
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd1	Yesterday	23	1	934206	411928	1806	390
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd1	Yesterday	135	1	901374	369328	7847	1680
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd1	Yesterday	130	1	860810	267999	2560	86
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd1	Yesterday	159	1	853103	289273	15644	3915
Kyriakos Mitsotakis		34848567724	Facebook	rd1	Yesterday	24	1	828325	314666	1424	150
