country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SK	Slovakia	0_50	0 - 50	5992	756	54474181	13906718	444023	122
SK	Slovakia	50_100	50 - 100	6106	716	512716	144709	3244	340
SK	Slovakia	100_1k	100 - 1k	1232	320	47397904	19399432	218529	58271
SK	Slovakia	1k_5k	1k - 5k	108	38	12452965	5904309	78317	15773
SK	Slovakia	5k_10k	5k - 10k	6	5	9702	4851	260	64
SK	Slovakia	10k_50k	10k - 50k	1	1	6818	3409	303	60
