advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Henk Jan Ormel	CDA	823537391322678	Facebook	13_17	13-17	2	1	132848	55268	168	0
Zion8studiojahpan		2067119086946609	Facebook	13_17	13-17	4	1	132795	51766	135	0
MSC en France - Marine Stewardship Council		301118646659348	Facebook	13_17	13-17	1	1	132369	66185	330	66
Vlaams Belang	Vlaams Belang	56605856504	Facebook	13_17	13-17	6	1	130969	63530	610	130
Lilian Marijnissen	SP	844559615710915	Facebook	13_17	13-17	27	1	130909	58962	630	142
Sean Kelly MEP		340786422717552	Facebook	13_17	13-17	21	1	130816	31240	1013	0
Palestinian Hustle		1814444211928366	Facebook	13_17	13-17	5	1	130640	56807	140	0
Sosialidemokraatit SDP		108945982480217	Facebook	13_17	13-17	31	1	129350	43146	465	63
Valori.it		112777008752391	Facebook	13_17	13-17	76	1	128650	37827	1537	0
Gazeta Wyborcza		63563473556	Facebook	13_17	13-17	159	1	124815	35437	494	22
Giv Klimaet Lov		445657632847922	Facebook	13_17	13-17	13	1	124027	32118	1683	430
Josef Caruana		166617437361908	Facebook	13_17	13-17	57	1	122486	35727	442	30
Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	13_17	13-17	12	1	122359	60693	145	0
Greenpeace Polska		32104614789	Facebook	13_17	13-17	12	1	121250	41525	186	10
Socialdemokratiet		41459763029	Facebook	13_17	13-17	46	1	120788	32816	356	22
Less Saves The Planet		222697015050981	Facebook	13_17	13-17	2	1	120707	59326	299	58
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	13_17	13-17	19	1	120486	34556	328	8
SP	SP	128393027527	Facebook	13_17	13-17	32	1	119919	56722	359	60
uger		635886813251293	Facebook	13_17	13-17	5	1	119487	29428	425	21
Oatly		585888148224935	Facebook	13_17	13-17	3	1	117302	49056	606	151
300Gospodarka		913279165534005	Facebook	13_17	13-17	3	1	116233	58117	288	68
Niklas Nienaß		2280286458870451	Facebook	13_17	13-17	7	1	115271	26935	379	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	13_17	13-17	12	1	114448	36210	848	111
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	13_17	13-17	6	1	114131	55001	266	12
Ivan ŠTEFANEC		324560137683033	Facebook	13_17	13-17	21	1	113962	46392	502	51
PositiveLuxury		174227905981175	Facebook	13_17	13-17	2	1	113830	56420	78	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	13_17	13-17	485	1	113538	13654	6412	86
Gottegris		325847050880811	Facebook	13_17	13-17	4	1	111198	27447	318	0
Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	13_17	13-17	29	1	110689	24651	622	0
Lapsiasiavaltuutettu		576746312441238	Facebook	13_17	13-17	1	1	109869	54934	274	54
G4 Media		425074431631411	Facebook	13_17	13-17	3	1	109283	42634	33	6
Women's Earth and Climate Action Network	Women's Earth and Climate Action Network (WECAN) International	153704007991524	Facebook	13_17	13-17	3	1	109022	49437	82	0
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	13_17	13-17	35	1	105863	23402	866	0
Peter Mertens	PVDA	236485149843971	Facebook	13_17	13-17	144	1	105776	22195	1980	10
Grönt Väder		122758415167770	Facebook	13_17	13-17	4	1	105734	26876	551	135
Administraţie Liberală		2159559831039746	Facebook	13_17	13-17	3	1	105274	52637	55	11
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	13_17	13-17	9	1	104743	21624	79	5
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	13_17	13-17	12	1	103979	20637	377	0
W&SE4Corbyn for PM	W&SE4Corbyn Admin	187160521723234	Facebook	13_17	13-17	41	1	103706	19911	1014	0
Euro-Mediterranean Women's Foundation		517052178503918	Facebook	13_17	13-17	1	1	103625	41450	20	0
SciDev.Net Afrique		218466918355066	Facebook	13_17	13-17	5	1	101665	41772	253	0
James Buckley-Thorp	Tom Anthony James Buckley-Thorp	537321930057394	Facebook	13_17	13-17	6	1	99452	22371	488	0
eToro		193863317737	Facebook	13_17	13-17	16	1	98137	40300	194	50
Fundación Aquae		1415773021975267	Facebook	13_17	13-17	2	1	97527	38993	23	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	13_17	13-17	2	1	96967	48484	254	51
Luigi Pantisano		1006758069529993	Facebook	13_17	13-17	2	1	96938	48214	146	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	13_17	13-17	8	1	96809	40673	510	28
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	13_17	13-17	61	1	96787	22381	450	2
Spektrum		1015747061925428	Facebook	13_17	13-17	2	1	96105	19221	128	25
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	13_17	13-17	15	1	96049	20845	406	37
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	13_17	13-17	81	1	95926	28111	387	12
Ill Blu		364975316870610	Facebook	13_17	13-17	8	1	95663	30067	207	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	13_17	13-17	32	1	93987	37269	422	51
Young Tragedy Clothing		299822647480045	Facebook	13_17	13-17	1	1	92187	46094	53	0
Euroopan komissio Suomessa - Europeiska kommissionen i Finland		139489762782508	Facebook	13_17	13-17	2	1	91178	35191	124	0
Europees Parlement Nederland		270788920480	Facebook	13_17	13-17	10	1	90649	18480	723	130
Carnegie Institution for Science	Carnegie Institution for Science	69118604016	Facebook	13_17	13-17	1	1	90071	45036	79	0
Jugendrotkreuz Westfalen-Lippe		112828982094715	Facebook	13_17	13-17	2	1	89734	34825	347	56
Graffiti artist Ninbolt-닌볼트		1693363207651451	Facebook	13_17	13-17	2	1	89304	44652	108	0
paysafecard		146657005378119	Facebook	13_17	13-17	8	1	88991	39070	307	0
Kaar Kaas Sonn		215255338679306	Facebook	13_17	13-17	3	1	88987	31738	82	0
ForestComics		281125805936081	Facebook	13_17	13-17	3	1	87739	17548	39	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	13_17	13-17	13	1	84242	16848	204	0
Rune Frøding	Frøding Rune	493940517678048	Facebook	13_17	13-17	1	1	84117	42059	112	56
Aeco - Associação para o Estudo e Conservação dos Oceanos		168501313206561	Facebook	13_17	13-17	2	1	82554	16511	163	0
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	13_17	13-17	2	1	81736	16347	120	20
VINNIA		325664361187493	Facebook	13_17	13-17	5	1	81362	33395	205	0
C&A Foundation		1271896626240982	Facebook	13_17	13-17	6	1	81326	25867	434	62
TONY MOGRA		647266408659499	Facebook	13_17	13-17	3	1	80553	16111	159	0
Wikye		336125777166189	Facebook	13_17	13-17	1	1	80376	40188	70	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	13_17	13-17	36	1	80088	23241	279	9
Comac étudiants		386211174868638	Facebook	13_17	13-17	14	1	79942	23673	1096	0
ABB Formula E		490941397612413	Facebook	13_17	13-17	2	1	79777	38859	260	52
Alfredo Posteraro	SocialCom	408876889953275	Facebook	13_17	13-17	4	1	79294	31900	189	26
Campus protestant		2019076568379648	Facebook	13_17	13-17	9	1	79015	33006	379	61
1Europa	Peter Glawischnig	320389701908367	Facebook	13_17	13-17	8	1	78151	16105	347	42
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	13_17	13-17	7	1	77640	29208	362	46
Frank Psaila		458318884361628	Facebook	13_17	13-17	26	1	77548	17869	359	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	13_17	13-17	45	1	77196	25912	160	0
Udo Bullmann		68936775929	Facebook	13_17	13-17	5	1	77178	23488	320	26
Genusvetenskapliga institutionen, Lunds universitet		690139577808604	Facebook	13_17	13-17	2	1	76356	35379	79	39
Oatly		214112085661044	Facebook	13_17	13-17	2	1	75702	30281	448	112
Daniel Petryczkiewicz Photography		701536909969058	Facebook	13_17	13-17	5	1	75393	14788	67	0
Ayla Beauty London		254018131966313	Facebook	13_17	13-17	2	1	75172	33288	67	0
Luisa Boos	Luisa Boos	46262733106	Facebook	13_17	13-17	8	1	75144	15067	180	0
Modern Cinderellas Italia		286140278710093	Facebook	13_17	13-17	2	1	74119	14824	130	0
Bundesministerium für Arbeit und Soziales	Bundesministerium für Arbeit und Soziales	108268845888673	Facebook	13_17	13-17	3	1	73971	33214	431	86
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	13_17	13-17	7	1	73047	35439	1384	328
Stadt Wien	Stadt Wien	110971788921077	Facebook	13_17	13-17	12	1	73013	24073	773	0
Dose of Society	Dose of Society	323340437359	Facebook	13_17	13-17	10	1	73008	20396	673	0
Piraten Lëtzebuerg		183148710560	Facebook	13_17	13-17	16	1	72339	15731	200	0
Johann Gudenus		104145976305577	Facebook	13_17	13-17	54	1	71335	25205	520	89
Artikel Eins - Initiative für Menschenwürde e.V.		947010102081338	Facebook	13_17	13-17	2	1	71253	14250	141	0
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	13_17	13-17	19	1	70791	13277	329	46
Andechser Natur		134536413232465	Facebook	13_17	13-17	1	1	70699	35350	352	70
AmyCup		401726890005051	Facebook	13_17	13-17	2	1	70684	34589	117	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	13_17	13-17	5	1	68936	29848	135	0
Selbstbedienung - Die Band		180038648734414	Facebook	13_17	13-17	2	1	68916	34350	71	0
Technopolis		156577567699904	Facebook	13_17	13-17	1	1	68662	34331	67	0
Key		1411407032496659	Facebook	13_17	13-17	2	1	68394	30642	92	32
NUance	VisionPilot	185168072363292	Facebook	13_17	13-17	6	1	68264	15420	213	88
Let's Ban Fossil Fuels	Daniel James Hurley	2097134363668795	Facebook	13_17	13-17	2	1	67999	13600	155	0
Cláudia Monteiro de Aguiar		231164670253617	Facebook	13_17	13-17	3	1	67768	33884	44	0
MRAP		823565947739102	Facebook	13_17	13-17	2	1	66891	30330	244	49
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	13_17	13-17	17	1	66646	16171	332	90
Elena Gentile	Elena Gentile	1426435657576038	Facebook	13_17	13-17	17	1	66608	21168	186	0
London Gov	the Greater London Authority	713179875369048	Facebook	13_17	13-17	2	1	66306	33153	76	0
Marco Bussetti		448081819002957	Facebook	13_17	13-17	4	1	66099	13008	207	0
Les Glorieuses		146011089076620	Facebook	13_17	13-17	4	1	65564	18371	338	0
ITUC		20556338116	Facebook	13_17	13-17	1	1	65061	32530	32	0
RMDSZ	RMDSZ	102601499822802	Facebook	13_17	13-17	27	1	64947	19083	74	12
Akcja Demokracja		277892342334350	Facebook	13_17	13-17	17	1	63908	13577	220	8
Regione Lazio		630856663649596	Facebook	13_17	13-17	3	1	63530	12706	125	0
Winkler Gyula		1560147330888040	Facebook	13_17	13-17	12	1	62854	29413	73	19
Scientists for EU	Scientists for EU	642444842524195	Facebook	13_17	13-17	8	1	62394	25972	214	35
Made In Germany Podcast		395064341264370	Facebook	13_17	13-17	5	1	62152	14822	487	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	13_17	13-17	29	1	62129	22743	132	8
Piotr and Paweł		433071426852897	Facebook	13_17	13-17	2	1	61856	29886	83	13
Michael Bloss		587477178350898	Facebook	13_17	13-17	12	1	61548	13433	491	0
Julian Figueroa		1730977423619009	Facebook	13_17	13-17	2	1	61504	12301	108	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	13_17	13-17	15	1	61484	23520	254	26
IG Metall	IG Metall	249296718436	Facebook	13_17	13-17	9	1	61480	29154	164	31
Άρης Βέρρος, υποψήφιος Δήμαρχος Καβάλας, Συμπαράταξη Πολιτών		152123234823184	Facebook	13_17	13-17	5	1	60567	24343	406	72
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	13_17	13-17	6	1	60377	25191	57	0
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	13_17	13-17	7	1	59498	26427	268	64
Leqto		480992395581775	Facebook	13_17	13-17	9	1	59341	13585	307	0
Neva Grašič		2235496013147745	Facebook	13_17	13-17	8	1	59239	14463	427	0
Antonio Visconti		311170115667526	Facebook	13_17	13-17	2	1	59200	29600	93	33
JONG CD&V		638247042856542	Facebook	13_17	13-17	2	1	59043	29272	341	58
European Youth		130456876990360	Facebook	13_17	13-17	1	1	58931	29465	147	29
Μελίνα Μαρία Δερμεντζοπούλου	Maria Dermentzopoulou	371463640320808	Facebook	13_17	13-17	2	1	58882	29441	64	0
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	13_17	13-17	18	1	58855	26826	380	122
Karim Hallal Peche - YouTube		1615547621864092	Facebook	13_17	13-17	2	1	58377	11675	115	0
Union to Union		261024395813	Facebook	13_17	13-17	2	1	58343	11669	540	108
Erstwähler/-innen BW - Jugend ab 16 wählt		246858968806215	Facebook	13_17	13-17	5	1	57721	10949	491	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	13_17	13-17	18	1	57525	14703	381	0
Pour l'Éco		1684441541609223	Facebook	13_17	13-17	18	1	57404	21636	1093	0
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	13_17	13-17	3	1	57144	11429	124	40
Evensi		285139628198531	Facebook	13_17	13-17	2	1	56145	11229	98	0
IED - Istituto Europeo di Design		87614382847	Facebook	13_17	13-17	3	1	56065	11769	125	0
mat_sheldon		282168835754019	Facebook	13_17	13-17	2	1	55860	11172	378	62
Hello World		500539700150713	Facebook	13_17	13-17	3	1	55445	15884	439	87
Groen	Groen	84920854319	Facebook	13_17	13-17	3	1	55243	21139	253	33
350.org		12185972707	Facebook	13_17	13-17	1	1	54863	27432	121	24
nierozczulona		585691501828437	Facebook	13_17	13-17	2	1	54620	10924	45	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	13_17	13-17	8	1	54106	11700	148	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	13_17	13-17	5	1	54097	19129	339	56
Great		267772723892978	Facebook	13_17	13-17	1	1	53418	26709	47	0
Greenpeace Magyarország		35634348348	Facebook	13_17	13-17	6	1	53397	23124	194	20
USA and Slovakia		167499746617461	Facebook	13_17	13-17	2	1	52787	26394	33	0
Fight for Wildlife	Fight for Wildlife	892549610951043	Facebook	13_17	13-17	4	1	52114	12968	339	0
Earl The Kid	Federico Salviato	376327152557351	Facebook	13_17	13-17	2	1	50509	9902	227	0
NV Clothing London	Damian Burchill	395188161015056	Facebook	13_17	13-17	2	1	50145	9836	223	0
Wyke 6th Form College		104549136378154	Facebook	13_17	13-17	1	1	49999	10000	114	0
Team Streetwork		192657121354553	Facebook	13_17	13-17	2	1	49904	9800	186	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	13_17	13-17	10	1	49902	18095	131	23
Schule ohne Rassismus - Schule mit Courage Bundeskoordination		244755398898581	Facebook	13_17	13-17	13	1	49773	12387	196	0
Bart De Wever		24079407056	Facebook	13_17	13-17	2	1	49547	19819	188	60
Et toi, le Jihad ?		1712287259020639	Facebook	13_17	13-17	2	1	49334	24667	67	0
MemClo		2206804679584715	Facebook	13_17	13-17	1	1	49088	9817	112	0
Orelia Jewellery		404191947424	Facebook	13_17	13-17	1	1	49071	19628	11	0
Young, Bold, and Regal		977032828978810	Facebook	13_17	13-17	4	1	48842	9543	218	0
1 innovation par jour.		520430624775359	Facebook	13_17	13-17	4	1	48649	17819	69	0
MEO		69209479569	Facebook	13_17	13-17	3	1	48636	19454	59	18
European Parliament Office in Malta		116353271736965	Facebook	13_17	13-17	4	1	48600	21479	178	15
Grüne Jugend Oberösterreich		147174679238179	Facebook	13_17	13-17	5	1	48553	9482	265	0
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	13_17	13-17	5	1	48494	20387	417	104
We all against Racism One Love One Unity		183368582067151	Facebook	13_17	13-17	10	1	48386	19488	83	0
Kawalis		1684811098264984	Facebook	13_17	13-17	2	1	48364	9666	87	0
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	13_17	13-17	11	1	48007	12247	125	8
Werner & Mertz GmbH		108051069259615	Facebook	13_17	13-17	1	1	47970	9594	478	95
Soul Food		204641650459862	Facebook	13_17	13-17	1	1	47936	9587	94	0
Kate Kae		1820863678160878	Facebook	13_17	13-17	1	1	47679	23839	44	22
Matt Carthy	Carthy Matt	580216935345125	Facebook	13_17	13-17	16	1	47451	18862	247	37
Λάμπρος Παλάντζας		368575890364061	Facebook	13_17	13-17	2	1	47310	17129	68	0
Cibo		494526587420351	Facebook	13_17	13-17	2	1	47218	9443	100	0
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	13_17	13-17	29	1	46858	15505	475	8
ALDE Sector 6		428872677299268	Facebook	13_17	13-17	57	1	46760	13203	99	7
Bye Bye Plastic Movement		314571159256130	Facebook	13_17	13-17	1	1	46699	9340	82	0
Cynulliad Cenedlaethol Cymru	The National Assembly for Wales	124085099960	Facebook	13_17	13-17	5	1	46669	9368	170	4
Open Attire UK	Open Attire UK	385720811809851	Facebook	13_17	13-17	7	1	46613	9099	289	0
reco.store		2056131258010796	Facebook	13_17	13-17	3	1	46512	10465	139	0
Jacek Wilk		499646073441042	Facebook	13_17	13-17	11	1	46483	9615	116	17
JB Original		2281423995222332	Facebook	13_17	13-17	1	1	46409	9282	91	0
Itämeriprojekti		1585362805066825	Facebook	13_17	13-17	1	1	46387	23194	231	46
Mojen Performance		1058903074141434	Facebook	13_17	13-17	1	1	46208	9241	91	0
Évolution Socio-culturelle		734106246973216	Facebook	13_17	13-17	6	1	45919	10157	208	0
Gabi Iaccovazzo		205770303297920	Facebook	13_17	13-17	1	1	45807	9161	20	0
Junkies Streetwear		1456968387767849	Facebook	13_17	13-17	2	1	45803	8989	201	0
thortful		812242295466529	Facebook	13_17	13-17	1	1	45656	18262	528	105
CGTN Français		169799706487474	Facebook	13_17	13-17	2	1	45349	19639	33	5
Le 1		850828794934579	Facebook	13_17	13-17	4	1	45339	22670	36	0
Campact e.V.		82734241364	Facebook	13_17	13-17	2	1	44883	22442	223	48
Fara Ipocriti		766417387050905	Facebook	13_17	13-17	1	1	44729	22364	23	4
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	13_17	13-17	9	1	44117	8756	263	0
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	13_17	13-17	2	1	44094	21695	66	25
Maximilian Krauss		590930261019192	Facebook	13_17	13-17	89	1	44085	9911	911	43
Wild Trails - Tours, Courses, Expeditions	Africa Wild Trails Ltd	183897415024300	Facebook	13_17	13-17	2	1	44058	8688	170	0
Mladí demokraté		171976652332	Facebook	13_17	13-17	3	1	43973	8795	99	25
Ordensgemeinschaften Österreich		341397769286892	Facebook	13_17	13-17	3	1	43856	8825	88	0
EconomyPlanet		296712167635785	Facebook	13_17	13-17	1	1	43851	8770	86	0
4 Maggio Gavinana		2332845843429871	Facebook	13_17	13-17	2	1	43606	18080	102	15
Egomotion	Sklenar Jan	342123489585393	Facebook	13_17	13-17	1	1	43263	8652	33	16
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	13_17	13-17	10	1	43180	14783	315	0
