advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Achille Variati	Achille Variati	478212418874107	Facebook	veneto	Veneto	IT	Italy	23	1	1133676	398539	4077	518
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	veneto	Veneto	IT	Italy	52	1	529457	168243	3164	413
Lega Nord Liga Veneta Provincia di Vicenza		282041905286580	Facebook	veneto	Veneto	IT	Italy	6	1	323987	117710	571	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	veneto	Veneto	IT	Italy	25	1	320661	99448	2104	0
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	veneto	Veneto	IT	Italy	9	1	251383	110296	1101	500
Nuova Arzignano - Pasetto Sindaco	Nicolò Panarotto	1946204995433394	Facebook	veneto	Veneto	IT	Italy	3	1	249997	110000	697	100
Silvio Gandini	Silvio Gandini	432547143571744	Facebook	veneto	Veneto	IT	Italy	11	1	244989	55000	1089	0
Simone Contro	Simone Contro 	2123226344608877	Facebook	veneto	Veneto	IT	Italy	14	1	220986	56000	1386	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	veneto	Veneto	IT	Italy	2	1	202091	100837	519	104
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	veneto	Veneto	IT	Italy	17	1	185390	48881	744	37
Impegno Civico Carbonera		1398924390382133	Facebook	veneto	Veneto	IT	Italy	4	1	150986	29998	395	0
Classic Boats Venice		2042590342666040	Facebook	veneto	Veneto	IT	Italy	1	1	145879	72940	72	0
Mescalito Film		246596022430699	Facebook	veneto	Veneto	IT	Italy	4	1	109980	24991	296	0
Arcigay Vicenza 15 Giugno		357707961028685	Facebook	veneto	Veneto	IT	Italy	4	1	109972	21995	352	0
Verdi Treviso	Davide Nava	248151478896437	Facebook	veneto	Veneto	IT	Italy	6	1	105402	21000	337	0
Assitech		1247308708667450	Facebook	veneto	Veneto	IT	Italy	3	1	103107	50815	554	100
Richardelila		252525258870576	Facebook	veneto	Veneto	IT	Italy	4	1	101214	19843	394	0
AIESEC Italia		289518708781	Facebook	veneto	Veneto	IT	Italy	3	1	100293	20151	198	0
Exonsteel srl		506559213201489	Facebook	veneto	Veneto	IT	Italy	2	1	99998	20000	198	0
Carrozzeria Righetti		104256866337938	Facebook	veneto	Veneto	IT	Italy	1	1	96448	48224	95	0
CMP a Difesa del Cittadino		560408434159990	Facebook	veneto	Veneto	IT	Italy	2	1	90239	18048	178	0
Drive4Rent		439070169821872	Facebook	veneto	Veneto	IT	Italy	3	1	79128	17927	493	70
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	veneto	Veneto	IT	Italy	6	1	75994	18000	594	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	veneto	Veneto	IT	Italy	87	1	75792	30808	358	54
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	veneto	Veneto	IT	Italy	18	1	74437	33140	163	40
