advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	0_1k	0 - 1k	UK	United Kingdom	2071	1	2068929	0	237257	0
Conservatives	The Conservative Party	8807334278	Facebook	0_1k	0 - 1k	UK	United Kingdom	932	1	931067	0	106771	0
Amnesty International UK	Amnesty International UK	7624294394	Facebook	0_1k	0 - 1k	UK	United Kingdom	309	1	308691	0	35399	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	0_1k	0 - 1k	UK	United Kingdom	164	1	163836	0	18788	0
Paul Bristow	The Conservative Party	293864561226540	Facebook	0_1k	0 - 1k	UK	United Kingdom	78	1	77922	0	8935	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	0_1k	0 - 1k	UK	United Kingdom	69	1	68931	0	7904	0
Renew	Renew  Party	1923371311278106	Facebook	0_1k	0 - 1k	UK	United Kingdom	65	1	64935	0	7446	0
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	0_1k	0 - 1k	UK	United Kingdom	40	1	39960	0	4582	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	0_1k	0 - 1k	UK	United Kingdom	34	1	33966	0	3895	0
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	0_1k	0 - 1k	UK	United Kingdom	30	1	29970	0	3436	0
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	0_1k	0 - 1k	UK	United Kingdom	30	1	29970	0	3436	0
Young Liberals	the Liberal Democrats	22610176568	Facebook	0_1k	0 - 1k	UK	United Kingdom	30	1	29970	0	3436	0
Project Period	This Is Our Period	309277939850011	Facebook	0_1k	0 - 1k	UK	United Kingdom	24	1	23976	0	2749	0
Global Justice Now	Global Justice Now	6707857033	Facebook	0_1k	0 - 1k	UK	United Kingdom	24	1	23976	0	2749	0
The Labour Party	The Labour Party	25749647410	Facebook	0_1k	0 - 1k	UK	United Kingdom	21	1	20979	0	2405	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	0_1k	0 - 1k	UK	United Kingdom	14	1	13986	0	1603	0
Our West Lancashire	Our West Lancashire	1517535045204083	Facebook	0_1k	0 - 1k	UK	United Kingdom	14	1	13986	0	1603	0
European Movement UK	European Movement UK	290498754454402	Facebook	0_1k	0 - 1k	UK	United Kingdom	12	1	11988	0	1374	0
People's Vote UK	People's Vote	748608695327755	Facebook	0_1k	0 - 1k	UK	United Kingdom	12	1	11988	0	1374	0
B. Dolan		102386295776	Facebook	0_1k	0 - 1k	UK	United Kingdom	11	1	10989	0	969	0
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	0_1k	0 - 1k	UK	United Kingdom	11	1	10989	0	1260	0
Peoples Vote West Lancashire	Terence Leonard Brotheridge	679879869119530	Facebook	0_1k	0 - 1k	UK	United Kingdom	11	1	10988	0	1260	0
CAFOD	CAFOD	19895907944	Facebook	0_1k	0 - 1k	UK	United Kingdom	10	1	9990	0	1145	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	0_1k	0 - 1k	UK	United Kingdom	9	1	8991	0	1031	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	0_1k	0 - 1k	UK	United Kingdom	9	1	8991	0	1031	0
