gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	FR	France	62	23	3290323	1379571	8781	1841
m	male	FR	France	61	22	3369347	1404108	7371	1535
u	unknown	FR	France	60	21	55566	23057	156	31
