advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission	European Commission	107898832590939	Facebook	13_17	13-17	IT	Italy	29	1	572305	251295	673	187
Skuola.net	Skuola.net	126578555602	Facebook	13_17	13-17	IT	Italy	7	1	104210	39110	166	6
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	13_17	13-17	IT	Italy	24	1	98351	20539	753	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	13_17	13-17	IT	Italy	10	1	96532	45801	558	110
Videodrome	Videodrome	1773694896182795	Facebook	13_17	13-17	IT	Italy	14	1	88644	17444	536	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	13_17	13-17	IT	Italy	9	1	87660	34389	145	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	13_17	13-17	IT	Italy	6	1	74157	28317	182	21
Save the Children Italia	Save the Children Italia	46590675335	Facebook	13_17	13-17	IT	Italy	1	1	50182	20072	100	50
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	13_17	13-17	IT	Italy	8	1	46870	19444	86	30
Elena Gentile	Elena Gentile	1426435657576038	Facebook	13_17	13-17	IT	Italy	6	1	34370	13947	146	24
Giulia Pastorella	Giulia Pastorella | Europa per Scelta	2233320866726559	Facebook	13_17	13-17	IT	Italy	2	1	33099	6620	66	0
Alfredo Posteraro	SocialCom	408876889953275	Facebook	13_17	13-17	IT	Italy	2	1	22894	4578	54	2
Fridays For Future Torino - Italy	Luca Sardo	374899703056927	Facebook	13_17	13-17	IT	Italy	2	1	22618	4402	103	0
European Parliament	European Parliament	178362315106	Facebook	13_17	13-17	IT	Italy	7	1	21611	10691	113	22
European Greens	European Greens	141366725876424	Facebook	13_17	13-17	IT	Italy	3	1	20022	8009	200	40
Fridays for Future - Padova	Leonardo Basso	264120211150371	Facebook	13_17	13-17	IT	Italy	1	1	18878	3775	37	0
Genova che osa	Genova che osa	1538926219695299	Facebook	13_17	13-17	IT	Italy	7	1	17568	5531	256	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	13_17	13-17	IT	Italy	14	1	12166	2623	32	0
Marco Masetti FDI	Marco Masetti	1733765430264000	Facebook	13_17	13-17	IT	Italy	1	1	11136	2227	22	0
Giovanni Guidi		134845253246587	Facebook	13_17	13-17	IT	Italy	3	1	10998	4992	125	4
Fridays For Future Firenze	Lara Cioni 	1971775153129220	Facebook	13_17	13-17	IT	Italy	3	1	10274	2054	32	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	13_17	13-17	IT	Italy	15	1	9284	2685	32	1
Ufficio d'informazione in Italia del Parlamento europeo	Ufficio d'informazione in Italia del Parlamento europeo	143544514130	Facebook	13_17	13-17	IT	Italy	1	1	8688	3475	8	1
Movimento Federalista Europeo (MFE)	Movimento Federalista Europeo (MFE)	232586513421372	Facebook	13_17	13-17	IT	Italy	1	1	7343	3672	72	0
7 Frazioni		445466952870695	Facebook	13_17	13-17	IT	Italy	1	1	6355	3177	6	0
