advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	semigallia	Semigallia	LV	Latvia	111	1	371431	92411	3512	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	semigallia	Semigallia	LV	Latvia	33	1	252467	69512	620	16
European Parliament		178362315106	Facebook	semigallia	Semigallia	LV	Latvia	26	1	121938	52389	643	135
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	semigallia	Semigallia	LV	Latvia	13	1	86899	40818	443	74
Roberts Zīle		508959865842254	Facebook	semigallia	Semigallia	LV	Latvia	19	1	85555	34901	328	34
Jaunā konservatīvā partija - Kurzeme		515829431874969	Facebook	semigallia	Semigallia	LV	Latvia	1	1	49999	10000	99	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	semigallia	Semigallia	LV	Latvia	31	1	46917	18522	207	23
Aleksejs Loskutovs		541229793055345	Facebook	semigallia	Semigallia	LV	Latvia	22	1	46171	9585	486	3
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	semigallia	Semigallia	LV	Latvia	14	1	42439	17261	224	19
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	semigallia	Semigallia	LV	Latvia	5	1	41425	11123	257	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	semigallia	Semigallia	LV	Latvia	15	1	29541	7520	139	15
PROGRESĪVIE		184096511636333	Facebook	semigallia	Semigallia	LV	Latvia	13	1	29421	11933	76	4
Ijabs Ivars		345347539390006	Facebook	semigallia	Semigallia	LV	Latvia	7	1	28759	12900	75	13
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	semigallia	Semigallia	LV	Latvia	4	1	27666	5533	89	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	semigallia	Semigallia	LV	Latvia	9	1	21735	8343	191	13
European Greens		141366725876424	Facebook	semigallia	Semigallia	LV	Latvia	28	1	17648	8095	64	10
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	semigallia	Semigallia	LV	Latvia	9	1	14329	4830	48	6
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	semigallia	Semigallia	LV	Latvia	11	1	14142	2017	601	0
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	semigallia	Semigallia	LV	Latvia	4	1	10165	2144	44	5
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	semigallia	Semigallia	LV	Latvia	5	1	10112	3384	57	8
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	semigallia	Semigallia	LV	Latvia	5	1	9642	1928	80	15
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	semigallia	Semigallia	LV	Latvia	4	1	7824	3484	28	5
Rihards Kols	Rihards Kols	960297957323800	Facebook	semigallia	Semigallia	LV	Latvia	5	1	6121	1524	23	0
LViedvesmo		1948718882070549	Facebook	semigallia	Semigallia	LV	Latvia	2	1	6103	1220	12	0
Sandra Kalniete		363128980541199	Facebook	semigallia	Semigallia	LV	Latvia	2	1	5966	1193	11	0
Latvian Transatlantic organisation		145481184414	Facebook	semigallia	Semigallia	LV	Latvia	3	1	5901	1451	96	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	semigallia	Semigallia	LV	Latvia	1	1	5253	2627	5	0
Mocek		150722025287146	Facebook	semigallia	Semigallia	LV	Latvia	1	1	4556	911	8	0
Nacionālā apvienība		118130241644848	Facebook	semigallia	Semigallia	LV	Latvia	1	1	3881	1940	19	3
Armands Krauze		1404923176410685	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2840	568	5	0
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2604	520	5	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2474	494	4	0
Latvijas Republikas Tieslietu ministrija		2132812093618251	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2466	493	4	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	semigallia	Semigallia	LV	Latvia	4	1	2366	526	11	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	semigallia	Semigallia	LV	Latvia	5	1	2260	623	6	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2136	427	4	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	semigallia	Semigallia	LV	Latvia	2	1	2090	513	20	3
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	semigallia	Semigallia	LV	Latvia	1	1	2003	400	3	0
Māris Graudiņš		265541270533404	Facebook	semigallia	Semigallia	LV	Latvia	2	1	1926	385	8	0
Naudas Meistars		627383544292936	Facebook	semigallia	Semigallia	LV	Latvia	1	1	1808	361	31	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	semigallia	Semigallia	LV	Latvia	1	1	1143	228	2	0
Швеция		1001119573268082	Facebook	semigallia	Semigallia	LV	Latvia	2	1	807	403	0	0
IEVA Dzīvo Zaļi		2056076931321034	Facebook	semigallia	Semigallia	LV	Latvia	1	1	750	375	7	0
Roberts Putnis		114358009257511	Facebook	semigallia	Semigallia	LV	Latvia	3	1	748	256	11	0
Zaļā brīvība		660016677346773	Facebook	semigallia	Semigallia	LV	Latvia	1	1	687	343	6	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	semigallia	Semigallia	LV	Latvia	1	1	685	137	1	0
Skaties.lv		246477898857961	Facebook	semigallia	Semigallia	LV	Latvia	3	1	682	114	22	0
Vides izglītības fonds (FEE Latvia)		347993745240304	Facebook	semigallia	Semigallia	LV	Latvia	1	1	566	283	5	0
Dana Reizniece-Ozola		2050464598316895	Facebook	semigallia	Semigallia	LV	Latvia	2	1	551	249	9	0
Meridian Group - izglītība ārzemēs, Ielts kursi Latvijā		165936033437118	Facebook	semigallia	Semigallia	LV	Latvia	1	1	478	239	4	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	semigallia	Semigallia	LV	Latvia	2	1	417	83	8	0
TV3 Latvija		170601579630073	Facebook	semigallia	Semigallia	LV	Latvia	1	1	398	79	7	0
Baltic Council for International Education - izglītība ārzemēs		188236447909026	Facebook	semigallia	Semigallia	LV	Latvia	1	1	398	199	3	0
Kialo		729627343834501	Facebook	semigallia	Semigallia	LV	Latvia	324	1	395	156	2	0
Coastal Studies		11070113987	Facebook	semigallia	Semigallia	LV	Latvia	2	1	348	69	1	0
Eņģeļa pasts / No Sirds Uz Sirdi		1794159517532729	Facebook	semigallia	Semigallia	LV	Latvia	1	1	347	69	6	0
Прибыльные известия		563621860696849	Facebook	semigallia	Semigallia	LV	Latvia	4	1	327	71	1	0
Tautsaimnieks		113620082778043	Facebook	semigallia	Semigallia	LV	Latvia	1	1	273	54	4	0
SAVA.card		548124248706044	Facebook	semigallia	Semigallia	LV	Latvia	2	1	132	0	13	0
BBC News Russian		190992343324	Facebook	semigallia	Semigallia	LV	Latvia	1	1	124	24	0	0
Janis Dombrava		235220853567408	Facebook	semigallia	Semigallia	LV	Latvia	1	1	124	24	2	0
Apollo.lv		158021020892930	Facebook	semigallia	Semigallia	LV	Latvia	2	1	123	0	12	0
Sabiedrība par atklātību		114555055909276	Facebook	semigallia	Semigallia	LV	Latvia	1	1	87	0	7	0
TVNET		142254092456168	Facebook	semigallia	Semigallia	LV	Latvia	2	1	82	0	8	0
