day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	HU	Hungary	522	275	3692222	1436870	9092	3663
d126	2019-05-06	HU	Hungary	610	325	6199166	2529507	15915	6663
d125	2019-05-05	HU	Hungary	532	304	6476067	2778825	16581	7081
d124	2019-05-04	HU	Hungary	440	211	5598443	2425889	13874	5848
d123	2019-05-03	HU	Hungary	463	187	7030680	3060768	16400	6861
d122	2019-05-02	HU	Hungary	413	155	4101772	1711039	8880	3530
d121	2019-05-01	HU	Hungary	470	133	3593958	1470054	7421	2767
d120	2019-04-30	HU	Hungary	561	146	3435688	1403447	7324	2848
d119	2019-04-29	HU	Hungary	613	184	3236143	1250158	6484	2211
d118	2019-04-28	HU	Hungary	651	234	3699161	1432699	7848	2717
d117	2019-04-27	HU	Hungary	639	227	3674156	1418496	7461	2499
d116	2019-04-26	HU	Hungary	642	179	5789666	2384477	11338	3774
d115	2019-04-25	HU	Hungary	560	163	2617438	945100	5088	1619
d114	2019-04-24	HU	Hungary	511	159	2080128	792610	4051	1290
d113	2019-04-23	HU	Hungary	447	151	2071578	850464	5141	1540
d112	2019-04-22	HU	Hungary	424	149	1896023	793283	3941	1275
d111	2019-04-21	HU	Hungary	462	154	2211007	902054	4927	1527
d110	2019-04-20	HU	Hungary	473	176	2258289	900929	4870	1571
d109	2019-04-19	HU	Hungary	497	188	1981387	783529	5109	1615
d108	2019-04-18	HU	Hungary	503	194	2307160	952557	5312	1765
d107	2019-04-17	HU	Hungary	454	188	2120780	879425	4229	1601
d106	2019-04-16	HU	Hungary	479	197	2458969	1014072	5164	1894
d105	2019-04-15	HU	Hungary	544	211	2245271	937996	3945	1146
d104	2019-04-14	HU	Hungary	518	215	2288441	951870	4152	1274
d103	2019-04-13	HU	Hungary	516	220	1736647	729262	3326	952
d102	2019-04-12	HU	Hungary	563	215	3379011	1531743	6091	2021
d101	2019-04-11	HU	Hungary	537	226	1505959	657662	3253	889
d100	2019-04-10	HU	Hungary	502	226	1282854	530219	2292	619
d099	2019-04-09	HU	Hungary	510	235	1437024	558586	2936	727
d098	2019-04-08	HU	Hungary	508	232	1103105	454933	2720	711
