advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	CY	Cyprus	2	1	299601	149801	747	149
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	w020	Week 20	CY	Cyprus	3	1	161086	64434	421	144
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	w020	Week 20	CY	Cyprus	19	1	158974	34795	614	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	w020	Week 20	CY	Cyprus	6	1	151283	68571	254	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	w020	Week 20	CY	Cyprus	4	1	127417	28481	331	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	w020	Week 20	CY	Cyprus	10	1	87162	17366	415	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	w020	Week 20	CY	Cyprus	3	1	79987	15998	247	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	w020	Week 20	CY	Cyprus	8	1	57660	11532	206	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	w020	Week 20	CY	Cyprus	1	1	49999	10000	99	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	w020	Week 20	CY	Cyprus	5	1	33996	7999	124	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	w020	Week 20	CY	Cyprus	2	1	33327	6665	65	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	w020	Week 20	CY	Cyprus	1	1	28553	14277	28	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	w020	Week 20	CY	Cyprus	3	1	27618	7023	94	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	CY	Cyprus	2	1	20000	8000	19	4
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	w020	Week 20	CY	Cyprus	2	1	17498	4999	74	0
Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	w020	Week 20	CY	Cyprus	2	1	14783	2856	77	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	w020	Week 20	CY	Cyprus	1	1	14284	2856	142	28
garagErasmus Foundation		126673650730964	Facebook	w020	Week 20	CY	Cyprus	1	1	12493	2498	24	0
Μαρία Παστελλά	Eftychios Michail	408568246617951	Facebook	w020	Week 20	CY	Cyprus	1	1	9993	4997	98	0
European Commission	European Commission	107898832590939	Facebook	w020	Week 20	CY	Cyprus	2	1	8964	4482	22	4
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	w020	Week 20	CY	Cyprus	2	1	7678	1964	26	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	w020	Week 20	CY	Cyprus	1	1	6665	3333	65	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	w020	Week 20	CY	Cyprus	1	1	5587	2793	13	2
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	w020	Week 20	CY	Cyprus	1	1	3749	749	74	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	w020	Week 20	CY	Cyprus	1	1	2222	1111	22	0
