week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w021	Week 21	2019-05-20	2019-05-26	CY	Cyprus	513	54	17109898	6148148	76450	7964
w020	Week 20	2019-05-13	2019-05-19	CY	Cyprus	94	33	1428488	478945	4585	334
