advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	55_64	55-64	CZ	Czechia	120	1	243653	86051	3120	709
Andrej Babiš	ANO	214827221987263	Facebook	55_64	55-64	CZ	Czechia	12	1	229046	103852	1793	461
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	55_64	55-64	CZ	Czechia	16	1	207360	89048	617	131
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	55_64	55-64	CZ	Czechia	10	1	204626	95117	1367	462
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	CZ	Czechia	12	1	197184	81345	1238	242
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	55_64	55-64	CZ	Czechia	60	1	153013	50480	619	186
Info.cz	Info.cz	1269502056393120	Facebook	55_64	55-64	CZ	Czechia	23	1	115122	25653	443	96
Pavel Poc	Poc Pavel	202974613060409	Facebook	55_64	55-64	CZ	Czechia	17	1	108604	33797	296	60
Svobodní	Svobodní	43855944703	Facebook	55_64	55-64	CZ	Czechia	40	1	105425	22962	492	104
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	55_64	55-64	CZ	Czechia	81	1	88334	20484	466	103
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	55_64	55-64	CZ	Czechia	41	1	71859	28000	549	150
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	55_64	55-64	CZ	Czechia	23	1	57149	18341	256	67
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	55_64	55-64	CZ	Czechia	9	1	51357	10565	264	84
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	55_64	55-64	CZ	Czechia	6	1	42418	13548	182	54
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	55_64	55-64	CZ	Czechia	12	1	39265	15657	156	41
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	55_64	55-64	CZ	Czechia	10	1	32649	8546	167	38
Vlastibor Čermák, kandidát SPD do EP 2019	Cermak Vlastibor	435237393688140	Facebook	55_64	55-64	CZ	Czechia	5	1	28624	5724	116	26
KDU-ČSL	KDU-ČSL	251656685576	Facebook	55_64	55-64	CZ	Czechia	11	1	26880	6739	143	32
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	55_64	55-64	CZ	Czechia	10	1	26641	5897	144	28
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	55_64	55-64	CZ	Czechia	8	1	26544	7433	96	30
Evropa společně	Evropa společně	535611970260854	Facebook	55_64	55-64	CZ	Czechia	6	1	26237	11915	58	18
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	55_64	55-64	CZ	Czechia	20	1	25377	4912	106	23
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	55_64	55-64	CZ	Czechia	13	1	24652	11582	356	77
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	55_64	55-64	CZ	Czechia	2	1	23475	11737	456	91
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	55_64	55-64	CZ	Czechia	10	1	22593	8798	36	13
