advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	35_44	35-44	CZ	Czechia	16	1	1354280	598318	3946	846
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	35_44	35-44	CZ	Czechia	11	1	686003	326705	4167	1519
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	CZ	Czechia	12	1	537949	223662	3652	726
ČSSD	ČSSD	111041662264882	Facebook	35_44	35-44	CZ	Czechia	134	1	471356	162166	6177	1363
Andrej Babiš	ANO	214827221987263	Facebook	35_44	35-44	CZ	Czechia	10	1	433786	201967	2555	797
Pavel Poc	Poc Pavel	202974613060409	Facebook	35_44	35-44	CZ	Czechia	17	1	246457	81245	646	132
Info.cz	Info.cz	1269502056393120	Facebook	35_44	35-44	CZ	Czechia	23	1	241992	57186	936	219
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	35_44	35-44	CZ	Czechia	60	1	235077	58693	756	162
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	35_44	35-44	CZ	Czechia	41	1	230931	99040	1149	296
Svobodní	Svobodní	43855944703	Facebook	35_44	35-44	CZ	Czechia	40	1	200876	45062	968	207
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	35_44	35-44	CZ	Czechia	18	1	192599	67924	715	246
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	35_44	35-44	CZ	Czechia	22	1	174381	65582	627	198
Evropa společně	Evropa společně	535611970260854	Facebook	35_44	35-44	CZ	Czechia	6	1	171051	76872	388	118
HLAS	První prezidentská	320144481956623	Facebook	35_44	35-44	CZ	Czechia	19	1	158883	57225	227	76
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	35_44	35-44	CZ	Czechia	10	1	149772	58983	255	90
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	35_44	35-44	CZ	Czechia	9	1	142025	54538	1068	507
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	35_44	35-44	CZ	Czechia	84	1	121944	28241	548	122
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	35_44	35-44	CZ	Czechia	8	1	108437	39824	481	195
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	35_44	35-44	CZ	Czechia	12	1	64947	14412	70	8
Dita Charanzová	ANO	219333261570307	Facebook	35_44	35-44	CZ	Czechia	9	1	63991	18853	691	186
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	35_44	35-44	CZ	Czechia	4	1	62744	27238	193	75
Marek Ženíšek	TOP 09	523450094407778	Facebook	35_44	35-44	CZ	Czechia	9	1	59662	13683	294	67
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	35_44	35-44	CZ	Czechia	9	1	58763	12805	280	73
Josef Valihrach - kandidát do Evropského parlamentu	Soukromníci  - Strana soukromníků České republiky	1055203891355904	Facebook	35_44	35-44	CZ	Czechia	11	1	57527	13048	64	32
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	35_44	35-44	CZ	Czechia	2	1	51552	25776	1001	200
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	35_44	35-44	CZ	Czechia	6	1	48189	15535	186	53
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	35_44	35-44	CZ	Czechia	10	1	44312	10931	219	48
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	35_44	35-44	CZ	Czechia	15	1	43840	12770	294	74
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	35_44	35-44	CZ	Czechia	12	1	38227	8085	188	37
Vlastibor Čermák, kandidát SPD do EP 2019	Cermak Vlastibor	435237393688140	Facebook	35_44	35-44	CZ	Czechia	5	1	38226	7645	149	30
Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	35_44	35-44	CZ	Czechia	11	1	34905	8854	103	30
Evžen Tošenovský	Kasik Martin	233045260129148	Facebook	35_44	35-44	CZ	Czechia	3	1	34748	14163	91	20
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	35_44	35-44	CZ	Czechia	25	1	32788	6604	132	30
Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	35_44	35-44	CZ	Czechia	8	1	32785	6804	129	27
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	35_44	35-44	CZ	Czechia	3	1	32251	14056	161	54
Roman Kriz	Kriz Roman	382745889213194	Facebook	35_44	35-44	CZ	Czechia	10	1	29982	6513	187	64
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	35_44	35-44	CZ	Czechia	11	1	29534	6607	141	29
Kateřina Jacques	Kateřina Bursíková Jacques	51832713011	Facebook	35_44	35-44	CZ	Czechia	4	1	29233	5846	113	22
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	35_44	35-44	CZ	Czechia	5	1	28734	6205	140	27
KDU-ČSL	KDU-ČSL	251656685576	Facebook	35_44	35-44	CZ	Czechia	11	1	28516	7596	137	36
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	35_44	35-44	CZ	Czechia	7	1	27258	5686	126	27
Veronika Vrecionová	ODS - Občanská demokratická strana	273367223021327	Facebook	35_44	35-44	CZ	Czechia	8	1	25482	5566	145	32
Česká pirátská strana - Královéhradecký kraj	Verisova Libuse	163186777045684	Facebook	35_44	35-44	CZ	Czechia	2	1	25256	5051	98	19
Piráti České Budějovice	Hansal Jaroslav	153535188480725	Facebook	35_44	35-44	CZ	Czechia	3	1	24522	5576	95	21
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	35_44	35-44	CZ	Czechia	4	1	24039	4807	85	17
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	35_44	35-44	CZ	Czechia	1	1	22198	11099	431	86
Fórum 50 %	Fórum 50 %	136248513192	Facebook	35_44	35-44	CZ	Czechia	5	1	21026	4180	74	15
Tomáš Zdechovský	KDU-ČSL	275042429350706	Facebook	35_44	35-44	CZ	Czechia	3	1	19823	3964	77	15
TOPAZ	Polkova Marketa	541077242579260	Facebook	35_44	35-44	CZ	Czechia	3	1	18584	4212	97	19
Míša Tejmlová	Tejmlová Michaela	170261140345723	Facebook	35_44	35-44	CZ	Czechia	6	1	18220	4436	76	20
Filip Smoljak		559924231130371	Facebook	35_44	35-44	CZ	Czechia	1	1	17915	3583	69	13
Alexander Bellu	ODS - Občanská demokratická strana	527708290604742	Facebook	35_44	35-44	CZ	Czechia	2	1	17308	3461	67	13
Piráti Klatovy	Kubat Josef	1729039174076892	Facebook	35_44	35-44	CZ	Czechia	3	1	16722	4717	60	15
Kateřina Konečná	Konecna Katerina	119624098506	Facebook	35_44	35-44	CZ	Czechia	5	1	16424	3876	110	22
Tomáš Lázna	Lazna Tomas	260234168098745	Facebook	35_44	35-44	CZ	Czechia	4	1	15543	4410	29	13
