day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	NL	Netherlands	939	168	2894693	1110440	20322	3540
d135	2019-05-15	NL	Netherlands	998	180	3293154	1249396	24833	4380
d134	2019-05-14	NL	Netherlands	962	183	3056284	1213601	24064	4549
d133	2019-05-13	NL	Netherlands	925	174	2740245	1146341	17806	3978
d132	2019-05-12	NL	Netherlands	864	172	2365247	978805	15479	3479
d131	2019-05-11	NL	Netherlands	908	179	2294995	955783	16799	3591
d130	2019-05-10	NL	Netherlands	933	184	2552865	1033282	18911	3857
d129	2019-05-09	NL	Netherlands	925	179	4537046	1897947	38503	8283
d128	2019-05-08	NL	Netherlands	852	175	2435393	1046248	19476	4705
d127	2019-05-07	NL	Netherlands	818	167	2626810	1110646	22045	4709
d126	2019-05-06	NL	Netherlands	760	170	2489931	1089753	18512	4654
d125	2019-05-05	NL	Netherlands	743	179	1236414	518686	8987	2000
d124	2019-05-04	NL	Netherlands	739	187	1122633	463860	8044	1845
d123	2019-05-03	NL	Netherlands	780	193	4201566	1752189	39819	9212
d122	2019-05-02	NL	Netherlands	764	191	1138232	427516	8393	1910
d121	2019-05-01	NL	Netherlands	748	183	1140598	439728	8364	1818
d120	2019-04-30	NL	Netherlands	930	205	1111880	453062	10411	1939
d119	2019-04-29	NL	Netherlands	905	190	1040043	410759	7403	1750
d118	2019-04-28	NL	Netherlands	869	184	782841	312618	6242	1516
d117	2019-04-27	NL	Netherlands	867	190	653542	254072	5457	1329
d116	2019-04-26	NL	Netherlands	919	201	867398	332211	6915	1418
d115	2019-04-25	NL	Netherlands	867	197	517496	199447	4877	958
d114	2019-04-24	NL	Netherlands	867	206	1046650	433588	5688	1036
d113	2019-04-23	NL	Netherlands	881	204	643106	257346	4869	774
d112	2019-04-22	NL	Netherlands	857	205	540928	212321	3809	692
d111	2019-04-21	NL	Netherlands	878	210	822032	311850	5479	966
d110	2019-04-20	NL	Netherlands	876	222	866091	329858	5687	1025
d109	2019-04-19	NL	Netherlands	911	233	774227	312241	5149	1053
d108	2019-04-18	NL	Netherlands	934	236	1105788	433722	6035	1336
d107	2019-04-17	NL	Netherlands	1037	239	6259623	2481783	59913	11343
