advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	w015	Week 15	77	1	1371865	435514	7103	199
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	w015	Week 15	6	1	1333329	600000	7995	1599
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	w015	Week 15	4	1	1250996	610000	1280	252
Dorje Shugden		124479407593558	Facebook	w015	Week 15	5	1	1249995	580000	796	89
Katarina Barley	SPD	1522202731410785	Facebook	w015	Week 15	27	1	1215973	405000	7473	1200
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	w015	Week 15	6	1	1205994	571000	1464	279
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	w015	Week 15	3	1	1199997	500000	1497	300
Keskusta	Suomen Keskusta	55312855747	Facebook	w015	Week 15	31	1	1189970	288499	5287	600
TheArticle	TheArticle	607840469632004	Facebook	w015	Week 15	10	1	1180145	497121	7579	2148
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w015	Week 15	6	1	1157978	528991	2596	814
Greenpeace International		7297163299	Facebook	w015	Week 15	6	1	1135299	493956	1520	604
Antonio Visconti		311170115667526	Facebook	w015	Week 15	2	1	1099998	550000	1498	600
Ayuda LGTB		315021912539118	Facebook	w015	Week 15	17	1	1047983	435000	4983	1100
MSZP	MSZP	115388925185513	Facebook	w015	Week 15	5	1	1047140	509428	1563	623
Harald Vilimsky		547597092025909	Facebook	w015	Week 15	30	1	1011449	385616	5555	1546
Europaparlamentets kontor i Sverige		293678655099	Facebook	w015	Week 15	2	1	1002498	500500	5048	1000
Guardian Weekly		64525551258	Facebook	w015	Week 15	15	1	1002380	433450	4790	1194
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	w015	Week 15	44	1	1000004	95815	477	0
Shell		444504516075907	Facebook	w015	Week 15	1	1	999999	499999	4998	1000
Les Antagonistes		398415124026017	Facebook	w015	Week 15	1	1	999999	500000	9999	5000
World Bank		153371894688575	Facebook	w015	Week 15	40	1	992228	345571	2671	178
UK government	UK government	408582579294175	Facebook	w015	Week 15	9	1	955206	408241	9541	2462
Céréal Bio & Céréal France		1636261843328359	Facebook	w015	Week 15	3	1	954543	381818	4452	1272
London Gov	the Greater London Authority	713179875369048	Facebook	w015	Week 15	17	1	944965	414373	8922	1703
ExxonMobil		925007000949719	Facebook	w015	Week 15	27	1	896523	311769	7979	2084
Save the Refugees		1931458237163388	Facebook	w015	Week 15	63	1	894665	301635	3378	552
Banque mondiale		155174084508744	Facebook	w015	Week 15	65	1	876266	255438	1670	0
Ciudadanos	Ciudadanos	74078667754	Facebook	w015	Week 15	7	1	864993	336000	2793	800
Milaap		315603771494	Facebook	w015	Week 15	17	1	858983	313000	2577	941
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	w015	Week 15	11	1	847576	411666	3169	831
Gazeta Wyborcza		63563473556	Facebook	w015	Week 15	57	1	822943	196000	1999	174
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	w015	Week 15	7	1	822496	363000	964	407
UNICEF France		173159234432	Facebook	w015	Week 15	38	1	821777	323733	4371	1064
Huawei Europe		1709278142683543	Facebook	w015	Week 15	1	1	799999	400000	399	80
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	w015	Week 15	8	1	751992	250000	1692	500
CGTN		565225540184937	Facebook	w015	Week 15	1	1	749999	375000	333	66
Save the Children Italia		46590675335	Facebook	w015	Week 15	3	1	749997	309999	1996	700
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	w015	Week 15	14	1	749034	274523	6776	1595
Europees Parlement Nederland		270788920480	Facebook	w015	Week 15	4	1	741069	310714	4980	1339
Världsnaturfonden WWF		371791194529	Facebook	w015	Week 15	5	1	724996	290000	6482	1574
Banco Mundial		152914224736727	Facebook	w015	Week 15	4	1	716664	300000	680	118
Microsoft Education		171047642947607	Facebook	w015	Week 15	6	1	713186	282637	6360	1266
Peter Mertens	PVDA	236485149843971	Facebook	w015	Week 15	185	1	707499	195559	7123	800
The Brexit Party	The Brexit Party	230416667843105	Facebook	w015	Week 15	6	1	703245	350000	4999	1272
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	w015	Week 15	52	1	693704	51008	1065	0
Right To Vote	Right to Vote	408236463256774	Facebook	w015	Week 15	21	1	693617	325818	7194	2798
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	w015	Week 15	194	1	677857	217494	3883	1262
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w015	Week 15	19	1	671988	258782	1044	56
Shell		200969413280005	Facebook	w015	Week 15	2	1	666665	266666	5932	1186
John Crombez	sp.a	264131406977201	Facebook	w015	Week 15	14	1	662487	162500	6112	1225
Klang der Solidarität		385076005313967	Facebook	w015	Week 15	56	1	658980	270742	1360	148
Plan International Sverige		382243262003	Facebook	w015	Week 15	160	1	648686	234942	3722	1097
România în primul rând	Future Innovation	770704223323599	Facebook	w015	Week 15	10	1	640662	230333	1261	245
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	w015	Week 15	5	1	633330	260416	5768	1154
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w015	Week 15	4	1	631942	257777	3317	1001
Danke, Freihandel.	VDMA	226651401514704	Facebook	w015	Week 15	57	1	630943	175000	8943	1100
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w015	Week 15	10	1	629240	262419	3769	869
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	w015	Week 15	5	1	626140	265690	923	166
Saine Abondance		2106701562887023	Facebook	w015	Week 15	6	1	620994	310000	7294	2000
kontrast.at	kontrast.at	1079650008770485	Facebook	w015	Week 15	21	1	617181	194555	3211	611
Pavol Dubček		282565561906912	Facebook	w015	Week 15	16	1	614984	228000	1584	0
SPÖ	SPÖ	77393060080	Facebook	w015	Week 15	195	1	607914	208814	4134	505
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	w015	Week 15	102	1	603347	211632	2298	93
America mag	America mag	1907091326193407	Facebook	w015	Week 15	2	1	599998	250000	998	200
DéFI	DéFI	173518112695794	Facebook	w015	Week 15	3	1	599997	220000	1197	500
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	w015	Week 15	31	1	591042	136455	4080	453
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	w015	Week 15	4	1	589580	230416	1092	437
InfoMigrants - Français		196170307515478	Facebook	w015	Week 15	2	1	574998	250000	173	0
Compromís	Compromís	194053080624605	Facebook	w015	Week 15	15	1	570907	202473	2220	424
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	w015	Week 15	4	1	561891	212378	1255	515
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	w015	Week 15	13	1	556663	229944	2630	663
IKEA	IKEA	112961202185776	Facebook	w015	Week 15	3	1	550997	210000	1197	500
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	w015	Week 15	2	1	549998	225000	148	0
CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	w015	Week 15	30	1	538970	172000	5370	600
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w015	Week 15	11	1	535318	203464	632	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w015	Week 15	3	1	525559	262280	409	62
NPO Zapp		205247699486388	Facebook	w015	Week 15	6	1	515154	253968	589	175
Greenpeace Luxembourg		67370457805	Facebook	w015	Week 15	21	1	511979	114000	2059	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w015	Week 15	9	1	506495	222500	2320	745
Savo-Karjalan vihreät ry		AR343251587273064448	Google	w015	Week 15	24	1	506470	45294	494	0
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	w015	Week 15	10	1	506355	163181	855	0
Fundación Aquae		1415773021975267	Facebook	w015	Week 15	2	1	500997	199999	198	0
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	w015	Week 15	1	1	499999	200000	104	21
Asthma UK	Asthma UK	40952091012	Facebook	w015	Week 15	1	1	499999	200000	1156	578
Dato Ciudadano		565783417172729	Facebook	w015	Week 15	1	1	499999	200000	444	89
Przestrzeń from Facebook		2090946654523834	Facebook	w015	Week 15	1	1	499999	200000	232	116
Ivan Margot		321802035044580	Facebook	w015	Week 15	1	1	499998	199999	498	99
Agence Isolation Pour Tous		568528630290119	Facebook	w015	Week 15	21	1	499773	208612	6319	1454
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	w015	Week 15	14	1	494758	209047	845	125
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w015	Week 15	6	1	489994	220999	2244	699
Stefano Maullu		150618724962388	Facebook	w015	Week 15	5	1	479997	180333	647	103
Wydawnictwo AGORA		336438736394843	Facebook	w015	Week 15	14	1	478245	218652	185	9
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	w015	Week 15	20	1	470000	30000	1000	0
Rumilus Design Oy		AR391102333313875968	Google	w015	Week 15	27	1	461387	37173	634	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w015	Week 15	6	1	455261	174689	409	81
Wilde Ganzen		105516159523693	Facebook	w015	Week 15	7	1	452876	173303	1121	396
Greenpeace España	Greenpeace España	133044800622	Facebook	w015	Week 15	6	1	451994	210000	2294	700
Petizioni.it		1410474395723679	Facebook	w015	Week 15	15	1	448985	188000	2685	300
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w015	Week 15	6	1	448546	189710	731	180
Greenpeace Romania		291132089193	Facebook	w015	Week 15	32	1	448421	155054	1012	55
Ziggo Movies & Series		387504111602845	Facebook	w015	Week 15	3	1	446665	223333	2232	566
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	w015	Week 15	10	1	444443	183333	2832	733
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w015	Week 15	8	1	439992	202000	2292	380
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	w015	Week 15	16	1	435802	191309	700	126
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w015	Week 15	44	1	417335	137103	3030	442
Bundesregierung		768905426534529	Facebook	w015	Week 15	2	1	416665	166666	4165	833
ALDE Sector 6		428872677299268	Facebook	w015	Week 15	20	1	411411	100285	860	126
MOVE for THE WORLD by Nader Rekik		183647228324670	Facebook	w015	Week 15	3	1	409998	167000	140	0
Greenpeace Belgium		73232790238	Facebook	w015	Week 15	24	1	406976	145000	3976	400
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	w015	Week 15	2	1	399998	200000	209	42
Ligue des droits de l'Homme		91187778160	Facebook	w015	Week 15	2	1	399997	200000	998	200
D66	D66	52985377549	Facebook	w015	Week 15	21	1	391988	130750	3913	785
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w015	Week 15	24	1	390317	175860	1173	253
CDU/CSU-Bundestagsfraktion		190784743602	Facebook	w015	Week 15	23	1	389977	138000	2677	100
European Youth Event		919232861444360	Facebook	w015	Week 15	3	1	387253	162450	996	349
EU Environment		305608429284	Facebook	w015	Week 15	2	1	384329	187392	1873	368
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	w015	Week 15	13	1	384283	161000	923	214
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	w015	Week 15	2	1	379998	151000	473	75
VidaCaixa		449770021896293	Facebook	w015	Week 15	1	1	374999	150000	374	75
Rios Livres		247517791943794	Facebook	w015	Week 15	3	1	373092	174047	909	165
David Casa	David Casa	193035580892638	Facebook	w015	Week 15	11	1	368481	86097	759	0
Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	w015	Week 15	7	1	367097	133693	515	0
Repression In Paradise - Venezuelan Documentary	Alving Garcia	1313923788706996	Facebook	w015	Week 15	3	1	366452	153062	58	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	w015	Week 15	14	1	365214	79795	1217	0
Centerpartiet	Centerpartiet	12690894340	Facebook	w015	Week 15	12	1	364993	135999	14770	2981
Gaia		182073298490036	Facebook	w015	Week 15	5	1	361755	169354	3256	1306
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	w015	Week 15	6	1	361664	128333	584	166
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w015	Week 15	45	1	361317	144038	1908	329
Amnesty International Polska		57544755889	Facebook	w015	Week 15	50	1	361216	137199	1736	625
Seaqual Friends		2009782872619352	Facebook	w015	Week 15	3	1	359384	157500	175	0
HC Strache	FPÖ	74865038590	Facebook	w015	Week 15	16	1	358177	146877	2891	920
nucao		1285780774784882	Facebook	w015	Week 15	4	1	349996	130000	1596	300
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	w015	Week 15	5	1	349995	130000	1695	300
Give A Vote		2186129244970085	Facebook	w015	Week 15	10	1	348481	116060	1678	336
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w015	Week 15	6	1	344994	135000	544	0
Go Vilnius		166381110049498	Facebook	w015	Week 15	2	1	342856	142857	570	114
Greenpeace Polska		32104614789	Facebook	w015	Week 15	12	1	339988	101000	857	209
RMDSZ	RMDSZ	102601499822802	Facebook	w015	Week 15	24	1	338523	105772	620	42
Liike Nyt		194677504471503	Facebook	w015	Week 15	12	1	337568	112789	4247	1071
Itthonról Otthonra		795559303924823	Facebook	w015	Week 15	1	1	333333	166666	206	103
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	w015	Week 15	31	1	333146	71342	1369	77
EU-kommissionen i Sverige		155824787799	Facebook	w015	Week 15	9	1	333042	161870	1414	342
Greenpeace Deutschland		22541752487	Facebook	w015	Week 15	44	1	332722	131015	2849	171
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	w015	Week 15	17	1	329234	126999	1509	0
Skandia		139767876088719	Facebook	w015	Week 15	2	1	326665	140000	864	432
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	w015	Week 15	36	1	325964	129000	4364	200
Vandebron		263935850440177	Facebook	w015	Week 15	13	1	325356	138384	2318	495
Oxfam Novib		115289021825188	Facebook	w015	Week 15	18	1	324414	135960	4020	1188
Red Barnet		67571270393	Facebook	w015	Week 15	51	1	322388	119770	5711	1492
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	w015	Week 15	12	1	320020	111262	3137	1366
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	w015	Week 15	7	1	318746	123749	677	181
Solar Impulse		187539851277198	Facebook	w015	Week 15	1	1	318181	127272	279	55
Franc Bogovič		288826994603012	Facebook	w015	Week 15	6	1	317495	139999	833	99
Siegfried Muresan		731035500293728	Facebook	w015	Week 15	3	1	316664	126666	244	49
Social Plastic		486324651440186	Facebook	w015	Week 15	2	1	309658	123863	156	29
The Week UK	The Week	177855115588808	Facebook	w015	Week 15	7	1	304993	61000	2190	347
Vasemmistoliitto		60390955171	Facebook	w015	Week 15	134	1	302647	58576	7025	350
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	w015	Week 15	3	1	300996	150000	697	99
PLANSECUR		154750267921215	Facebook	w015	Week 15	2	1	299998	150000	998	200
Carlos Coelho		306796832807017	Facebook	w015	Week 15	2	1	299998	150000	998	200
Games area		2075127812758129	Facebook	w015	Week 15	2	1	299998	150000	4893	979
Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	w015	Week 15	3	1	299997	150000	1997	700
Primes écologique		152399322377561	Facebook	w015	Week 15	3	1	299997	150000	2997	1500
Claudia Gamon	NEOS	447992848717452	Facebook	w015	Week 15	4	1	299996	120000	1196	200
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	w015	Week 15	34	1	299876	103275	1495	169
VICE Italia		1392630034386716	Facebook	w015	Week 15	3	1	295454	147727	247	49
France Fraternités		200607067033021	Facebook	w015	Week 15	1	1	291666	116666	291	58
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w015	Week 15	5	1	291663	133333	680	100
Die Grünen	Die Grünen	21759893033	Facebook	w015	Week 15	9	1	291421	84285	2474	451
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w015	Week 15	10	1	290887	107615	2077	625
Udo Bullmann		68936775929	Facebook	w015	Week 15	17	1	289690	126804	1902	285
Andreas Schieder	SPÖ	290881691011354	Facebook	w015	Week 15	24	1	278182	58312	2097	152
Capire il cambiamento climatico		340472676679938	Facebook	w015	Week 15	1	1	277777	111111	555	277
Commission européenne en France		173257392750594	Facebook	w015	Week 15	3	1	274283	100714	626	214
Renova		1273421349403681	Facebook	w015	Week 15	2	1	273271	109090	598	272
EVERFX		279931699028690	Facebook	w015	Week 15	6	1	269994	117000	994	100
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	w015	Week 15	75	1	269756	75551	3448	356
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	w015	Week 15	8	1	265119	23988	246	0
Humble Household		1746853745395190	Facebook	w015	Week 15	6	1	264994	86000	1455	265
Groen	Groen	84920854319	Facebook	w015	Week 15	12	1	264083	124383	1619	259
Global Game Changers		241198933439420	Facebook	w015	Week 15	5	1	262971	131404	960	189
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	w015	Week 15	4	1	262498	131250	621	116
Ternua		69980181434	Facebook	w015	Week 15	5	1	261995	114999	895	99
Milieu Centraal		177508708941577	Facebook	w015	Week 15	12	1	260656	118978	1189	516
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	w015	Week 15	4	1	260370	120252	1033	252
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	w015	Week 15	9	1	258704	94666	362	0
Dansk.nl		39128216655	Facebook	w015	Week 15	10	1	256048	91368	875	120
Sverige för UNHCR		643137272398136	Facebook	w015	Week 15	16	1	255134	53080	1185	228
GuidetoIslam.com		392682300919287	Facebook	w015	Week 15	3	1	254997	111000	264	0
World Youth Academy		155365641152627	Facebook	w015	Week 15	6	1	254993	51000	594	0
ActionAid Italia		73493613024	Facebook	w015	Week 15	2	1	252777	108888	368	73
Mayor of London	the Greater London Authority	360322167647280	Facebook	w015	Week 15	1	1	249999	100000	2892	578
Jad Shwery (Choueiri)		184630398242718	Facebook	w015	Week 15	1	1	249999	100000	44	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	w015	Week 15	1	1	249999	124999	249	125
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	w015	Week 15	2	1	249998	110000	209	42
Aides énergétiques pour tous		789578834730248	Facebook	w015	Week 15	3	1	249997	110000	2497	1100
Toroczkai László		151665991681369	Facebook	w015	Week 15	5	1	249674	100935	310	62
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	w015	Week 15	10	1	248116	94624	142	27
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w015	Week 15	141	1	245726	93782	2272	114
MBRC		1853495178284518	Facebook	w015	Week 15	19	1	242981	90000	2281	100
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	w015	Week 15	13	1	242745	15555	513	0
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	w015	Week 15	12	1	242440	87966	798	32
George Simion Unire		294035851052538	Facebook	w015	Week 15	11	1	240616	111124	253	21
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	w015	Week 15	4	1	240316	113015	580	154
Svenska kyrkans internationella arbete		197334613725511	Facebook	w015	Week 15	6	1	238304	84439	2206	440
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	w015	Week 15	4	1	237460	92321	330	0
EcoFuel Premium		520021431842443	Facebook	w015	Week 15	8	1	235992	86000	1592	200
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	w015	Week 15	5	1	233998	93805	261	40
Frosch		223829854355699	Facebook	w015	Week 15	1	1	233333	116666	233	116
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	w015	Week 15	4	1	232497	109500	642	100
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	w015	Week 15	5	1	231880	76376	439	97
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w015	Week 15	58	1	231629	76718	1060	187
Le Lombard		49864931287	Facebook	w015	Week 15	2	1	227271	113636	816	163
ShortBoy Kennels		339403046498919	Facebook	w015	Week 15	2	1	227271	113636	144	0
Protege tu ropa		347783716078080	Facebook	w015	Week 15	68	1	225932	56000	6732	0
Comité international de la Croix-Rouge		540364216018969	Facebook	w015	Week 15	1	1	225806	112903	112	22
Calin Popescu Tariceanu		227922987222524	Facebook	w015	Week 15	2	1	224998	105000	157	31
Kokoomus	Kokoomus	201285237101	Facebook	w015	Week 15	135	1	224016	39510	11753	157
Schimbarea in politica		1376495612426388	Facebook	w015	Week 15	7	1	223115	64333	505	133
Tomasz Latos		308684629246305	Facebook	w015	Week 15	7	1	221993	80000	766	279
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	w015	Week 15	32	1	221328	54780	1995	0
VoteWatch Europe		355087424564148	Facebook	w015	Week 15	8	1	220071	97617	623	209
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	w015	Week 15	16	1	219551	68529	2322	359
London Labour Party	The London Labour Party 	474613052643462	Facebook	w015	Week 15	19	1	218464	44350	912	81
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w015	Week 15	2	1	216666	93333	392	196
Minority SafePack		532492010145546	Facebook	w015	Week 15	5	1	214995	73000	415	0
Timo Huhtamäki		2161903010535300	Facebook	w015	Week 15	7	1	214583	100542	1162	481
Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	w015	Week 15	2	1	210416	88541	275	55
SundayDress.co		313145415933270	Facebook	w015	Week 15	2	1	209998	105000	79	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	w015	Week 15	7	1	209994	95166	1085	155
Lara Comi	Lara Comi	155619044465389	Facebook	w015	Week 15	7	1	209994	42000	594	0
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	w015	Week 15	10	1	209990	57000	989	0
Stichting Vluchteling		120034538112114	Facebook	w015	Week 15	69	1	209708	84725	3053	793
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	w015	Week 15	49	1	209468	13658	432	0
FXCM Deutschland		135468543147955	Facebook	w015	Week 15	7	1	209414	102091	4614	940
Artikel Eins - Initiative für Menschenwürde e.V.		947010102081338	Facebook	w015	Week 15	5	1	208927	77499	237	21
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w015	Week 15	129	1	207792	0	1038	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	w015	Week 15	10	1	207616	80260	3148	815
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	w015	Week 15	3	1	207391	96627	111	15
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	w015	Week 15	3	1	206247	81249	937	385
Global Justice Now	Global Justice Now	6707857033	Facebook	w015	Week 15	210	1	206166	29999	13764	16
EPP Group in the European Parliament		291699857688	Facebook	w015	Week 15	2	1	204998	100999	598	99
