age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	NL	Netherlands	953	279	4249526	1924800	10697	1915
18_24	18-24	NL	Netherlands	5799	1348	29722191	12152534	231007	47414
25_34	25-34	NL	Netherlands	6630	1516	22838756	8988744	184267	33716
35_44	35-44	NL	Netherlands	6471	1488	16566155	6543103	139291	25979
45_54	45-54	NL	Netherlands	6019	1421	17552395	6864286	154834	29454
55_64	55-64	NL	Netherlands	5175	1311	13745931	5151189	130055	24467
65_	65+	NL	Netherlands	4636	1165	11218075	4179358	100242	18820
