advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	u	unknown	FR	France	40	1	107375	46644	837	187
European Parliament	European Parliament	178362315106	Facebook	u	unknown	FR	France	13	1	45373	20764	292	66
Greenpeace France	Greenpeace France	39435457457	Facebook	u	unknown	FR	France	16	1	34940	15045	151	32
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	u	unknown	FR	France	1	1	13016	6508	65	13
Cogito	Cogito	2059332547662115	Facebook	u	unknown	FR	France	12	1	9774	3932	41	7
GRDF	GRDF	314443337102	Facebook	u	unknown	FR	France	1	1	7873	3936	39	7
Avaaz	Avaaz	8340223883	Facebook	u	unknown	FR	France	3	1	7785	3869	40	7
European Free Alliance	European Free Alliance	46708306425	Facebook	u	unknown	FR	France	3	1	4201	1683	42	8
Le mouvement	~ le mouvement	1030528233746321	Facebook	u	unknown	FR	France	1	1	3435	1374	34	6
EcoTree	EcoTree	386108291584856	Facebook	u	unknown	FR	France	1	1	2939	1175	2	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	FR	France	32	1	2453	1008	18	1
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	u	unknown	FR	France	7	1	2176	435	20	3
WWF-France	WWF-France	145392792632	Facebook	u	unknown	FR	France	21	1	2127	561	20	0
upply	Upply	248039519074498	Facebook	u	unknown	FR	France	2	1	1762	352	10	1
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	u	unknown	FR	France	9	1	1499	562	21	0
Jam		299724236866849	Facebook	u	unknown	FR	France	1	1	1496	598	13	2
CARE France	CARE France	93745060700	Facebook	u	unknown	FR	France	6	1	1404	313	9	0
LE MONDE OUKA. Sauvons le climat	SAS MONDOUKA	341110826085002	Facebook	u	unknown	FR	France	25	1	1229	185	48	0
Sciences Po	Sciences Po	212218225479739	Facebook	u	unknown	FR	France	2	1	1213	242	7	1
La Colonie		192097911199804	Facebook	u	unknown	FR	France	1	1	1159	231	11	2
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	u	unknown	FR	France	6	1	1148	229	11	2
Il est encore temps	Il est encore temps	353979872007801	Facebook	u	unknown	FR	France	1	1	1129	564	5	1
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	u	unknown	FR	France	2	1	990	198	1	0
Les Energies du Soleil		1684031805239401	Facebook	u	unknown	FR	France	1	1	959	191	9	1
Agir Pour l'Environnement		86539967660	Facebook	u	unknown	FR	France	2	1	787	157	8	1
