location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baden_wurttemberg_DE	Baden-Württemberg, Germany	SPD	SPD	47930567748	Facebook	7950	1	6903342	1985003	145362	7455
baden_wurttemberg_DE	Baden-Württemberg, Germany	CDU	CDU	78502295414	Facebook	788	1	6496371	1542678	79082	600
baden_wurttemberg_DE	Baden-Württemberg, Germany	FDP	FDP	21289227249	Facebook	2090	1	4222485	1263201	37748	2149
baden_wurttemberg_DE	Baden-Württemberg, Germany	European Parliament		178362315106	Facebook	89	1	2716614	1226464	21062	6219
baden_wurttemberg_DE	Baden-Württemberg, Germany	Greenpeace Deutschland		22541752487	Facebook	479	1	2268603	822253	13019	1786
baden_wurttemberg_DE	Baden-Württemberg, Germany	SPD Mannheim	SPD Mannheim	417906251607978	Facebook	23	1	1225977	460000	6477	1600
baden_wurttemberg_DE	Baden-Württemberg, Germany	Stadtwerke Tübingen: Wir wirken mit.		170813019659671	Facebook	3	1	1049997	410000	2497	1100
baden_wurttemberg_DE	Baden-Württemberg, Germany	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	357	1	969443	327913	8625	1088
baden_wurttemberg_DE	Baden-Württemberg, Germany	Kialo		729627343834501	Facebook	425	1	885564	312312	5956	1386
baden_wurttemberg_DE	Baden-Württemberg, Germany	DIE LINKE	DIE LINKE	47694585682	Facebook	117	1	883941	312617	3188	238
baden_wurttemberg_DE	Baden-Württemberg, Germany	GEW Baden-Württemberg	GEW Baden-Württemberg	168179163200769	Facebook	4	1	849996	360000	2096	700
baden_wurttemberg_DE	Baden-Württemberg, Germany	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	327	1	780000	214726	5146	320
baden_wurttemberg_DE	Baden-Württemberg, Germany	Katarina Barley	SPD	1522202731410785	Facebook	335	1	716477	201242	5952	312
baden_wurttemberg_DE	Baden-Württemberg, Germany	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	668	1	639512	156949	8301	230
baden_wurttemberg_DE	Baden-Württemberg, Germany	Campact e.V.	Campact e.V.	82734241364	Facebook	32	1	637333	272915	3529	894
baden_wurttemberg_DE	Baden-Württemberg, Germany	Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	52	1	615393	174907	5756	225
baden_wurttemberg_DE	Baden-Württemberg, Germany	Social Media Ads	Alexander Dietrich	561953460655717	Facebook	22	1	597346	136085	2004	0
baden_wurttemberg_DE	Baden-Württemberg, Germany	Klang der Solidarität		385076005313967	Facebook	84	1	503911	216258	1177	149
baden_wurttemberg_DE	Baden-Württemberg, Germany	BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	9	1	499991	130000	1691	200
baden_wurttemberg_DE	Baden-Württemberg, Germany	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	69	1	471387	161956	1510	177
baden_wurttemberg_DE	Baden-Württemberg, Germany	Covestro		150793518281117	Facebook	15	1	471282	208396	968	338
baden_wurttemberg_DE	Baden-Württemberg, Germany	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	707	1	443379	141497	12048	1102
baden_wurttemberg_DE	Baden-Württemberg, Germany	Bundesregierung		768905426534529	Facebook	5	1	376132	163445	3111	622
baden_wurttemberg_DE	Baden-Württemberg, Germany	Entega		198244400189055	Facebook	103	1	368743	111816	5937	1196
baden_wurttemberg_DE	Baden-Württemberg, Germany	Grüner Fisher Investments		138832469593845	Facebook	200	1	362612	100584	15357	3392
