location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
scotland_UK	Scotland, United Kingdom	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	2355	1	3888546	1241161	55066	4892
scotland_UK	Scotland, United Kingdom	Britain's Future	Britain's Future	1625300137516491	Facebook	338	1	3711952	1188832	43625	6637
scotland_UK	Scotland, United Kingdom	Best For Britain	Best for Britain	1863944713844924	Facebook	381	1	2757275	1193495	32362	8267
scotland_UK	Scotland, United Kingdom	UK government	UK government	408582579294175	Facebook	15	1	2371469	1158906	27137	12667
scotland_UK	Scotland, United Kingdom	38 Degrees	38 Degrees	200006375787	Facebook	403	1	1843157	671855	12753	1856
scotland_UK	Scotland, United Kingdom	Alex Salmond	Slainte Media	136191876445102	Facebook	77	1	1595324	560766	8703	1177
scotland_UK	Scotland, United Kingdom	The Labour Party	The Labour Party	25749647410	Facebook	582	1	1575980	657004	12543	2747
scotland_UK	Scotland, United Kingdom	Scottish Labour Party	Scottish Labour	310039442421596	Facebook	34	1	1453364	565868	15905	3388
scotland_UK	Scotland, United Kingdom	Conservatives	The Conservative Party	8807334278	Facebook	1482	1	1362712	501653	16018	1958
scotland_UK	Scotland, United Kingdom	People's Vote UK	People's Vote	748608695327755	Facebook	160	1	1207832	453031	19137	4205
scotland_UK	Scotland, United Kingdom	UK Government Scotland		159100234275780	Facebook	2	1	1199998	600000	6362	1272
scotland_UK	Scotland, United Kingdom	We are the 52%	We are the 52%	466744973727718	Facebook	273	1	1132148	419351	3047	414
scotland_UK	Scotland, United Kingdom	WWF Scotland	WWF Scotland	143664152344192	Facebook	10	1	1104990	491000	7047	2430
scotland_UK	Scotland, United Kingdom	Kialo		729627343834501	Facebook	315	1	1069290	439369	10599	2859
scotland_UK	Scotland, United Kingdom	Key		1411407032496659	Facebook	2	1	1040182	505132	1259	572
scotland_UK	Scotland, United Kingdom	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	565	1	782485	294054	13154	2563
scotland_UK	Scotland, United Kingdom	Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	26	1	747974	254000	5871	1041
scotland_UK	Scotland, United Kingdom	Anas Sarwar	Anas Sarwar	657070411062471	Facebook	27	1	707970	167998	3093	0
scotland_UK	Scotland, United Kingdom	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	132	1	601218	222267	4735	996
scotland_UK	Scotland, United Kingdom	Right To Vote	Right to Vote	408236463256774	Facebook	47	1	540766	147045	5499	489
scotland_UK	Scotland, United Kingdom	Scottish Enterprise	Scottish Enterprise	172043092819095	Facebook	15	1	529464	108895	4020	578
scotland_UK	Scotland, United Kingdom	Scientists for EU	Scientists for EU	642444842524195	Facebook	57	1	461043	156091	3232	558
scotland_UK	Scotland, United Kingdom	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1143	1	456433	110335	11027	238
scotland_UK	Scotland, United Kingdom	Amnesty International UK		7624294394	Facebook	87	1	420798	182226	3905	1258
scotland_UK	Scotland, United Kingdom	Instant PPI UK		616112792139038	Facebook	73	1	402232	150627	4109	941
