advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	BG	Bulgaria	5	1	1853750	926876	2121	923
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	BG	Bulgaria	6	1	501998	250999	1039	318
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	BG	Bulgaria	2	1	296546	148273	893	222
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	166031	83016	829	166
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	BG	Bulgaria	3	1	156437	78219	915	314
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	BG	Bulgaria	2	1	92316	46158	461	92
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	76066	38033	75	38
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	45625	22813	228	45
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	40084	20042	200	40
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	34726	17363	173	34
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	20099	10050	10	2
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	15449	7725	7	1
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	10875	5438	484	96
MmosWorld		1262271977168621	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	8665	4333	5	1
Lingokids		497983453648415	Facebook	500k_1m	500k - 1m	BG	Bulgaria	2	1	6049	3025	5	2
Verv		560545637307176	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	4460	2230	3	1
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	3938	1969	17	3
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	3868	1934	17	3
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	2939	1470	14	2
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	944	472	0	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	669	335	0	0
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	664	332	0	0
Sacramento Kings		96222644025	Facebook	500k_1m	500k - 1m	BG	Bulgaria	13	1	436	218	0	0
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	374	187	3	1
Scholarships for International Students		143550215717842	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	293	147	0	0
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	BG	Bulgaria	2	1	230	115	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	222	111	0	0
Открытые медиа. Инфометр		1246107138782307	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	127	64	0	0
Delphinus		20411877802	Facebook	500k_1m	500k - 1m	BG	Bulgaria	4	1	114	57	0	0
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	90	45	0	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	29	15	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	14	7	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	4	2	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	1	1	0	0
Revista QB		1908798559359662	Facebook	500k_1m	500k - 1m	BG	Bulgaria	1	1	1	1	0	0
