advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti		21465928829	Facebook	50_100	50 - 100	DK	Denmark	234	1	1862809	422455	6640	2495
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	50_100	50 - 100	DK	Denmark	117	1	528635	135133	2903	986
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	50_100	50 - 100	DK	Denmark	63	1	466325	126519	2436	1079
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	50_100	50 - 100	DK	Denmark	59	1	352914	84068	1155	344
Pia Olsen Dyhr	SF	49348971479	Facebook	50_100	50 - 100	DK	Denmark	30	1	235283	56369	1055	447
SF	SF	74796954245	Facebook	50_100	50 - 100	DK	Denmark	25	1	222368	51913	892	381
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	50_100	50 - 100	DK	Denmark	16	1	206400	45305	702	326
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	50_100	50 - 100	DK	Denmark	41	1	206328	54811	1041	360
Danske Medier	Danske Medier	300107073389986	Facebook	50_100	50 - 100	DK	Denmark	24	1	203409	48188	677	253
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	50_100	50 - 100	DK	Denmark	42	1	184636	54267	1330	536
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	50_100	50 - 100	DK	Denmark	38	1	184053	49107	1149	449
Lizette Risgaard		547601668763372	Facebook	50_100	50 - 100	DK	Denmark	34	1	177552	52601	1121	461
Folkekirkens Nødhjælp		276770505228	Facebook	50_100	50 - 100	DK	Denmark	23	1	170849	40447	700	275
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	50_100	50 - 100	DK	Denmark	29	1	169629	38942	682	221
En grønnere planet		301647537160818	Facebook	50_100	50 - 100	DK	Denmark	15	1	155002	34347	1604	340
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	50_100	50 - 100	DK	Denmark	19	1	146202	38041	594	237
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	50_100	50 - 100	DK	Denmark	19	1	142832	33582	396	113
Christel Schaldemose		424159230945271	Facebook	50_100	50 - 100	DK	Denmark	13	1	141657	59570	296	93
Enhedslisten	Enhedslisten	223040066022	Facebook	50_100	50 - 100	DK	Denmark	10	1	138111	29635	404	182
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	50_100	50 - 100	DK	Denmark	16	1	133548	37043	702	326
Mona Juul	Mona Juul	2079067062409423	Facebook	50_100	50 - 100	DK	Denmark	46	1	127673	30452	927	253
Lederne		167891603415958	Facebook	50_100	50 - 100	DK	Denmark	21	1	121393	31338	706	293
Røde Kors		65929129383	Facebook	50_100	50 - 100	DK	Denmark	14	1	120995	26452	471	195
Niels Fuglsang		264009771074617	Facebook	50_100	50 - 100	DK	Denmark	28	1	120174	35839	705	242
Charlotte Munch - Politiker		210317432480139	Facebook	50_100	50 - 100	DK	Denmark	27	1	112689	24351	490	115
