advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti		21465928829	Facebook	1k_5k	1k - 5k	DK	Denmark	14	1	3098782	1416435	27853	7896
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	DK	Denmark	10	1	2464056	1099006	23216	5573
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	1k_5k	1k - 5k	DK	Denmark	7	1	1133316	491497	13926	3948
World Animal Protection Danmark		33588644626	Facebook	1k_5k	1k - 5k	DK	Denmark	3	1	866429	358149	10826	2397
Red Barnet		67571270393	Facebook	1k_5k	1k - 5k	DK	Denmark	8	1	861059	384314	18952	4953
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1k_5k	1k - 5k	DK	Denmark	6	1	763396	352754	13151	3560
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	1k_5k	1k - 5k	DK	Denmark	8	1	729047	364525	10451	3718
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	1k_5k	1k - 5k	DK	Denmark	8	1	630435	297852	14701	4335
Oatly		214112085661044	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	499999	199999	4999	1000
Facebook Nordic	Facebook	334318366655425	Facebook	1k_5k	1k - 5k	DK	Denmark	4	1	463128	231565	3100	1550
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	1k_5k	1k - 5k	DK	Denmark	6	1	410645	196641	8901	2943
Lizette Risgaard		547601668763372	Facebook	1k_5k	1k - 5k	DK	Denmark	4	1	381701	190852	7351	2167
Sex og Samfund		250994288337708	Facebook	1k_5k	1k - 5k	DK	Denmark	2	1	300275	150138	10051	2010
Zetland	Zetland	341299649231023	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	289456	115782	775	387
SE Energi & Klima		169900309711559	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	289455	115782	775	387
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	DK	Denmark	35	1	154455	69251	1394	329
Ali Aminali		1452133531486822	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	150137	75069	5025	1005
Alternativet	Alternativet	676061179094769	Facebook	1k_5k	1k - 5k	DK	Denmark	2	1	144721	63677	1550	775
European Greens	European Greens	141366725876424	Facebook	1k_5k	1k - 5k	DK	Denmark	4	1	117287	58153	5109	1022
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	115782	57891	775	387
Enhedslisten	Enhedslisten	223040066022	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	115782	57891	775	387
Naser Khader		1995019340791443	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	115782	57891	775	387
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	1k_5k	1k - 5k	DK	Denmark	2	1	115778	57889	1550	775
SF Amager KBH		262391220488874	Facebook	1k_5k	1k - 5k	DK	Denmark	1	1	115767	57883	774	387
Røde Kors		65929129383	Facebook	1k_5k	1k - 5k	DK	Denmark	2	1	86835	34734	1550	775
