audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	LT	Lithuania	1774	494	3719647	1427758	14076	2260
m25_34	male (25-34)	LT	Lithuania	2022	550	3608878	1317186	15453	2318
f18_24	female (18-24)	LT	Lithuania	1874	498	3462001	1412415	11857	2059
f45_54	female (45-54)	LT	Lithuania	2088	521	2930976	1131184	10958	1394
f35_44	female (35-44)	LT	Lithuania	2156	543	2880658	1161145	11256	1726
f25_34	female (25-34)	LT	Lithuania	2158	554	2604972	1006066	11501	1816
m35_44	male (35-44)	LT	Lithuania	2017	536	2551608	984380	10055	1483
f55_64	female (55-64)	LT	Lithuania	1564	482	2440931	867505	9539	641
m45_54	male (45-54)	LT	Lithuania	1935	507	1638810	601787	6508	788
f65_	female (65+)	LT	Lithuania	1371	424	1135810	389607	4941	295
m55_64	male (55-64)	LT	Lithuania	1458	471	814022	277044	3061	192
m65_	male (65+)	LT	Lithuania	1299	418	370562	128380	1553	98
f13_17	female (13-17)	LT	Lithuania	244	84	109916	46888	287	19
m13_17	male (13-17)	LT	Lithuania	228	80	80320	32361	294	17
u35_44	unknown (35-44)	LT	Lithuania	1775	473	36024	13686	162	25
u25_34	unknown (25-34)	LT	Lithuania	1701	468	24765	9202	121	19
u45_54	unknown (45-54)	LT	Lithuania	1561	430	10475	3821	52	7
u18_24	unknown (18-24)	LT	Lithuania	1305	371	8350	3227	40	6
u55_64	unknown (55-64)	LT	Lithuania	1029	377	4165	1424	16	1
u65_	unknown (65+)	LT	Lithuania	912	334	3077	1129	10	1
u13_17	unknown (13-17)	LT	Lithuania	172	64	212	93	0	0
