advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	LT	Lithuania	22	1	683855	301045	3363	800
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	m35_44	male (35-44)	LT	Lithuania	43	1	682986	280768	1398	231
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	m35_44	male (35-44)	LT	Lithuania	35	1	672960	307621	973	239
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	m35_44	male (35-44)	LT	Lithuania	60	1	256674	81154	691	37
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	m35_44	male (35-44)	LT	Lithuania	56	1	204275	44645	963	36
Kialo		729627343834501	Facebook	m35_44	male (35-44)	LT	Lithuania	362	1	199797	80766	1236	296
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	m35_44	male (35-44)	LT	Lithuania	73	1	155433	34391	610	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	m35_44	male (35-44)	LT	Lithuania	27	1	83377	29407	209	9
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	m35_44	male (35-44)	LT	Lithuania	20	1	64390	27158	234	28
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	53169	20264	113	39
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m35_44	male (35-44)	LT	Lithuania	9	1	48792	20335	189	28
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	m35_44	male (35-44)	LT	Lithuania	11	1	38467	10467	177	19
Petras Auštrevičius		1482024028702535	Facebook	m35_44	male (35-44)	LT	Lithuania	11	1	35843	16106	253	19
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	m35_44	male (35-44)	LT	Lithuania	9	1	30024	11274	112	13
Tomas Tomilinas - naujienos		530620843630609	Facebook	m35_44	male (35-44)	LT	Lithuania	15	1	27143	11491	152	7
Liberalai	Liberalai	81004804444	Facebook	m35_44	male (35-44)	LT	Lithuania	77	1	26505	5034	416	0
Neste Lietuva		250653168401432	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	21655	10827	108	21
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m35_44	male (35-44)	LT	Lithuania	49	1	18318	8541	43	12
European Greens	European Greens	141366725876424	Facebook	m35_44	male (35-44)	LT	Lithuania	7	1	17347	7092	50	18
Bronis Ropė		216419471860983	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	16497	3278	42	0
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	14978	7391	79	14
Solet Technics		1816645448570572	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	14747	2949	29	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	m35_44	male (35-44)	LT	Lithuania	8	1	13815	3148	53	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	m35_44	male (35-44)	LT	Lithuania	27	1	13028	3047	127	0
SoliTek Lietuva		1472498606141305	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	12891	2578	25	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m35_44	male (35-44)	LT	Lithuania	48	1	12124	5223	52	10
Arte		656089814494677	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	11970	5458	30	5
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m35_44	male (35-44)	LT	Lithuania	19	1	10808	3887	70	2
Viktoras Uspaskich		160851767470	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	10539	4042	73	14
Greens/EFA in the European Parliament		150527751674751	Facebook	m35_44	male (35-44)	LT	Lithuania	22	1	9787	4179	12	2
Neregėta Lietuva		2040075636034252	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	9652	1930	17	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	8764	2071	25	0
Kęstutis Mažeika		781577665286911	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	8549	4177	14	0
SEB Lietuvoje		167427916707061	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	8109	1621	16	0
Tuxy		870667836405958	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	7739	3143	33	7
Pilietinė žiniasklaida		547507861936974	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	7450	1490	14	0
Robertas Šarknickas		880209082011396	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	6715	1391	25	0
Minfo		163564217762927	Facebook	m35_44	male (35-44)	LT	Lithuania	16	1	6633	1742	141	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	6539	3269	16	3
Locked N' Loaded		2121608601493086	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	6459	1291	12	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	5894	1146	35	0
LT Fish Blog		2108544176051484	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	5886	1964	8	2
Linksmas lagaminas Vaikų Šventės		293938050813587	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	5653	1130	9	0
Darbo partija		264116120225	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	5638	1277	17	0
VoteWatch Europe		355087424564148	Facebook	m35_44	male (35-44)	LT	Lithuania	5	1	4788	1973	7	2
Aušra Maldeikienė		1650670061877646	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	4707	941	8	0
Guardian Weekly		64525551258	Facebook	m35_44	male (35-44)	LT	Lithuania	8	1	4138	1590	7	2
Lietuvių tautininkų ir respublikonų sąjunga		108177835942929	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	3892	778	7	0
Investors' Forum		1330823023658838	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	3233	646	18	0
Laikykitės ten		1627943310850393	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	3174	634	6	0
Autogidas.lt		77506876306	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	2765	1382	24	0
15min		40711908859	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	2742	548	5	0
NATO 70 egzaminas		2240521622862234	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	2458	491	4	0
Europos Parlamento biuras Lietuvoje		188014250186	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	2355	1095	15	2
Lietuvos Emigrantų Sąjunga		423692800995137	Facebook	m35_44	male (35-44)	LT	Lithuania	12	1	2244	564	47	0
Odontologijos klinika GIDENTA		103619649675086	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1841	368	3	0
Socialinės apsaugos ir darbo ministerija		183786048462	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1807	361	3	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	1791	754	4	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1727	863	1	0
prof. dr. Vytautas Radžvilas		62378591336	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1678	335	3	0
RuBaltic.Ru		361996777230933	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	1622	324	2	0
BBC News Russian		190992343324	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1599	319	3	0
АТОН		269320383095938	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	1459	729	9	1
European Commission		107898832590939	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	1373	686	2	0
Jaunųjų konservatorių lyga	Vaitkevicius	269533485196	Facebook	m35_44	male (35-44)	LT	Lithuania	7	1	1351	253	33	0
Game of Sultans		185311195624361	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	1322	583	28	5
Zuokas		150259975018869	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1313	656	13	0
Europe Together		140105536131109	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1228	614	6	1
European Jewish Association		853930504670255	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	1091	545	2	0
eToro		193863317737	Facebook	m35_44	male (35-44)	LT	Lithuania	16	1	1059	452	2	0
Climate-KIC		403370709744295	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	1034	447	2	1
M.G.Maksimalietis		287613331259579	Facebook	m35_44	male (35-44)	LT	Lithuania	8	1	959	183	25	0
LDiena.lt - Lietuvos Diena - naujienos, nuomonės, komentarai		367187017379224	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	927	362	12	0
Tatjana Babrauskienė	Babrauskiene Tatjana	1101509610035530	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	907	397	10	0
Стражи		310613372788542	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	847	423	8	0
Orbex		1415953441956155	Facebook	m35_44	male (35-44)	LT	Lithuania	7	1	840	169	9	0
«Белсат» по-русски		1520423234895880	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	784	156	1	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	689	344	0	0
Talking Europe		316028505828375	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	682	319	2	0
Прибыльные известия		563621860696849	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	664	332	5	0
Cecilia Malmström		258966159416	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	645	258	1	0
TGS BALTIC		385491438561265	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	615	123	10	0
Europeana.eu		10261403667	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	611	257	0	0
MasterClass		687589164666184	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	610	305	2	0
Türi - Tori Downriver Race		1559110207746526	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	609	304	6	0
I Hate Bernie Sanders		105344429817836	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	591	295	4	0
Naglis Puteikis		619973094764250	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	587	117	11	0
East Meet East		565982140109779	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	581	290	1	0
Tomas Vytautas Raskevičius	Raskevicius Tomas Vytautas	790530451326497	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	566	283	5	0
EPP Group in the European Parliament		291699857688	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	540	218	0	0
Pologize Fashion		274227073497806	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	520	260	4	2
Visa for Europe / Avrupaya Vize		2207809252817635	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	508	101	8	0
EU vs Disinformation		1087491177963859	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	498	249	4	0
Solar Impulse		187539851277198	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	494	197	0	0
Tėvyne Mūsų		1524944987615159	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	454	227	4	0
Liv. Li paintings	Lisauskaite Liveta	2336613579907237	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	440	88	8	0
Asociacija „Savarankiškas gyvenimas“		554958651367292	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	432	157	5	0
Vadim Rotari		516538278845787	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	401	80	0	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	398	180	1	0
The Good Lobby		1420129598280317	Facebook	m35_44	male (35-44)	LT	Lithuania	9	1	372	113	1	0
Animal Matters	Animal Matters	1439364926329185	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	372	136	0	0
Tunis Forum on Gender Equality		362993680952642	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	364	182	0	0
Arvydas Nekrošius		222524731253670	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	352	56	12	0
AGIA - autogamintojų ir importuotojų asociacija		229568474485104	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	350	175	3	0
Dirbančių Neįgaliųjų Asociacija		276196292879415	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	346	173	3	0
FontBundles.net		1653056048283270	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	322	138	1	0
HP Large Format Media		169820440552379	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	316	63	0	0
Arklių slėnis		2121474751449549	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	308	61	6	0
Baltosios pirštinės		362446500510769	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	306	153	3	0
Laisvos visuomenės institutas		943920815656380	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	302	151	2	0
MmosWorld		1262271977168621	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	297	148	0	0
Легион информационной обороны		759570777707924	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	295	59	0	0
MAXIMALIST		607211949304752	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	289	57	6	0
Success Resources		550751965021284	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	284	56	3	0
Dream 2 Drive		1122458617876090	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	263	52	5	0
Lietuvos pramonės profesinių sąjungų federacija		289046591210590	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	257	51	4	0
I Love Crowdfunding Projects		112683756154005	Facebook	m35_44	male (35-44)	LT	Lithuania	5	1	250	71	1	0
Coastal Studies		11070113987	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	250	50	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	m35_44	male (35-44)	LT	Lithuania	12	1	245	66	1	0
Evropski pokret u Srbiji		116621731726496	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	244	122	0	0
Evarvest		727603137362203	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	241	48	4	0
Subpod		839183619577851	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	236	47	0	0
RoboMarkets - Global		588252871551498	Facebook	m35_44	male (35-44)	LT	Lithuania	5	1	235	44	7	0
Resilience League		1774357632844613	Facebook	m35_44	male (35-44)	LT	Lithuania	2	1	229	45	4	0
Alberto Alemanno		179635265973968	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	220	110	0	0
Guardian B2B		452752128144314	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	219	109	0	0
Collision Conf		205093963028353	Facebook	m35_44	male (35-44)	LT	Lithuania	7	1	218	64	2	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	217	50	0	0
World Bank		153371894688575	Facebook	m35_44	male (35-44)	LT	Lithuania	28	1	211	87	0	0
