advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd2	Last 2 days	306	1	5361742	2344178	18979	3730
FDP	FDP	21289227249	Facebook	rd2	Last 2 days	1230	1	5200786	1458817	64916	1954
European Greens	European Greens	141366725876424	Facebook	rd2	Last 2 days	40	1	4249960	1907900	28101	6960
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd2	Last 2 days	70	1	4075729	1772440	7160	1638
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd2	Last 2 days	101	1	3869079	1601099	12380	2915
sp.a	sp.a	57253967150	Facebook	rd2	Last 2 days	197	1	3456629	1136934	15305	2382
România în primul rând	Future Innovation	770704223323599	Facebook	rd2	Last 2 days	37	1	3369235	1555476	3825	796
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd2	Last 2 days	72	1	2943971	1152000	11811	3120
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd2	Last 2 days	42	1	2900644	1172000	4344	533
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd2	Last 2 days	235	1	2869387	852161	18206	2756
SPÖ	SPÖ	77393060080	Facebook	rd2	Last 2 days	542	1	2712693	888538	20596	2951
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd2	Last 2 days	756	1	2603615	856784	39866	4239
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd2	Last 2 days	54	1	2352466	892166	7258	1547
Partito Democratico		77034286895	Facebook	rd2	Last 2 days	78	1	2230713	973797	7524	1457
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd2	Last 2 days	17	1	1981198	921791	3053	1270
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd2	Last 2 days	32	1	1765175	738737	3580	818
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd2	Last 2 days	5	1	1684521	754761	9003	2001
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd2	Last 2 days	13	1	1656659	728333	2389	649
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd2	Last 2 days	96	1	1628826	760638	7422	1338
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd2	Last 2 days	133	1	1611434	536000	7634	339
Open Vld	Open Vld	53668151866	Facebook	rd2	Last 2 days	168	1	1605565	632897	10748	2103
DIE LINKE	DIE LINKE	47694585682	Facebook	rd2	Last 2 days	170	1	1566693	549740	7580	323
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd2	Last 2 days	72	1	1524196	549726	2535	696
European Parliament		178362315106	Facebook	rd2	Last 2 days	16	1	1508825	659166	6625	1616
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd2	Last 2 days	127	1	1503043	393456	15781	4341
