advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
VVD	VVD	121264564551002	Facebook	m	male	NL	Netherlands	5	1	264777	120541	1050	179
European Parliament	European Parliament	178362315106	Facebook	m	male	NL	Netherlands	4	1	260063	108575	2370	449
ChristenUnie	ChristenUnie	211661062254003	Facebook	m	male	NL	Netherlands	20	1	181688	35778	631	0
D66	D66	52985377549	Facebook	m	male	NL	Netherlands	2	1	90104	37715	212	32
GroenLinks	GroenLinks	175740570505	Facebook	m	male	NL	Netherlands	8	1	44548	20255	626	35
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	m	male	NL	Netherlands	1	1	25080	5016	250	50
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	m	male	NL	Netherlands	2	1	22300	4460	73	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	m	male	NL	Netherlands	10	1	14937	2193	610	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	m	male	NL	Netherlands	1	1	9743	4872	96	0
ABN AMRO		206592029351928	Facebook	m	male	NL	Netherlands	1	1	6477	3239	64	0
VoteEuropa Nederland	Lacsamana Marlon Toledo	373618906826123	Facebook	m	male	NL	Netherlands	1	1	5588	2794	55	0
Rosa_Molenaar		372789573197562	Facebook	m	male	NL	Netherlands	1	1	4934	2467	48	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	m	male	NL	Netherlands	2	1	4894	979	96	0
Esther de Lange	Esther de Lange	206205079489175	Facebook	m	male	NL	Netherlands	1	1	4876	2438	48	0
Jeroen Lenaers	Jeroen Lenaers	316960281776479	Facebook	m	male	NL	Netherlands	2	1	4771	954	94	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	m	male	NL	Netherlands	1	1	3408	681	67	0
VVD Goeree-Overflakkee	VVD Goeree-Overflakkee	305812906126532	Facebook	m	male	NL	Netherlands	1	1	2971	594	58	0
Jimmy Bastings	Bastings Jimmy Anna Hubertus	2262432790696805	Facebook	m	male	NL	Netherlands	1	1	2830	566	56	0
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	m	male	NL	Netherlands	1	1	2666	533	52	0
European Commission	European Commission	107898832590939	Facebook	m	male	NL	Netherlands	2	1	2150	1075	5	1
Kati Piri	PvdA	254626848046622	Facebook	m	male	NL	Netherlands	2	1	1166	0	115	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	m	male	NL	Netherlands	2	1	1009	0	100	0
De Liberalisten	Jorick Werkhoven	193566098045383	Facebook	m	male	NL	Netherlands	1	1	999	0	99	0
lunaslatexx	Berkers Julia Floor	1275687902594977	Facebook	m	male	NL	Netherlands	1	1	960	0	95	0
VVD Alphen a/d Rijn	Leenaerts Bas M	473422542679870	Facebook	m	male	NL	Netherlands	1	1	685	0	67	0
VVD Tytsjerksteradiel		971443309666536	Facebook	m	male	NL	Netherlands	1	1	653	0	64	0
Maurice Hoogeveen	Hoogeveen Willem M	577556976024596	Facebook	m	male	NL	Netherlands	1	1	631	0	62	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m	male	NL	Netherlands	1	1	469	234	1	0
PvdA Enschede	PvdA Enschede	436001856449324	Facebook	m	male	NL	Netherlands	1	1	417	0	41	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m	male	NL	Netherlands	3	1	276	106	0	0
Peter Mertens	PVDA	236485149843971	Facebook	m	male	NL	Netherlands	5	1	262	125	1	0
Terre des Hommes Nederland		285512534937	Facebook	m	male	NL	Netherlands	1	1	144	0	14	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m	male	NL	Netherlands	2	1	131	28	0	0
Kim De Witte	PVDA	315662412174661	Facebook	m	male	NL	Netherlands	2	1	94	18	1	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	m	male	NL	Netherlands	4	1	66	13	0	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	m	male	NL	Netherlands	1	1	21	4	0	0
Bart Smans, 17e plaats N-VA Vlaams Parlement	N-VA	800585406798122	Facebook	m	male	NL	Netherlands	1	1	14	7	0	0
Charis Kamoen	Kamoen Charis Oswald M	207387513240677	Facebook	m	male	NL	Netherlands	1	1	11	2	0	0
Open Vld	Open Vld	53668151866	Facebook	m	male	NL	Netherlands	4	1	10	2	0	0
Jos D'Haese	PVDA	1397002987227704	Facebook	m	male	NL	Netherlands	2	1	6	1	0	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	m	male	NL	Netherlands	2	1	4	1	0	0
Alain Mertes	Vivant Ostbelgien	168912413949537	Facebook	m	male	NL	Netherlands	1	1	3	0	0	0
Evi Van Camp	Van Camp Evi	1758937624358952	Facebook	m	male	NL	Netherlands	1	1	3	0	0	0
Michelle Ginée	Ginee Michelle	1059190017557242	Facebook	m	male	NL	Netherlands	1	1	3	0	0	0
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	m	male	NL	Netherlands	1	1	2	0	0	0
N-VA Mol	N-VA Mol	293016180727875	Facebook	m	male	NL	Netherlands	1	1	1	0	0	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	m	male	NL	Netherlands	1	1	1	0	0	0
