country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LU	Luxembourg	luxembourg_district	Luxembourg District	3073	698	12159220	3978526	68210	4994
LU	Luxembourg	diekirch_district	Diekirch District	1987	428	155506	49721	1342	40
LU	Luxembourg	grevenmacher_district	Grevenmacher District	1819	398	57171	15560	744	11
