advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	d106	2019-04-16	597	1	11180403	3251000	77003	5300
Partido Popular	Partido Popular	72249031214	Facebook	d106	2019-04-16	832	1	5092149	1307083	29108	599
SPD	SPD	47930567748	Facebook	d106	2019-04-16	505	1	4318495	1276000	75495	7300
Greenpeace France		39435457457	Facebook	d106	2019-04-16	11	1	4049611	2021166	20453	4016
Kialo		729627343834501	Facebook	d106	2019-04-16	21	1	2399979	1005000	11286	2421
România în primul rând	Future Innovation	770704223323599	Facebook	d106	2019-04-16	27	1	1951072	812666	1774	507
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d106	2019-04-16	23	1	1842492	827499	3563	773
COALICION CANARIA		AR489541609348661248	Google	d106	2019-04-16	938	1	1783953	44199	6930	0
European Commission		107898832590939	Facebook	d106	2019-04-16	66	1	1143867	519523	4345	1162
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d106	2019-04-16	3	1	1074205	529126	2256	1081
Lilian Marijnissen	SP	844559615710915	Facebook	d106	2019-04-16	9	1	905991	341000	3291	600
AMERISOFT SRL		AR573801583431647232	Google	d106	2019-04-16	53	1	706343	69240	174	0
Apodemia		115927088504184	Facebook	d106	2019-04-16	2	1	699998	300000	198	0
Smart Money		301938383792173	Facebook	d106	2019-04-16	5	1	699995	350000	15127	3560
sp.a	sp.a	57253967150	Facebook	d106	2019-04-16	98	1	665967	257678	3127	700
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d106	2019-04-16	12	1	656662	315833	1995	488
Katarina Barley	SPD	1522202731410785	Facebook	d106	2019-04-16	18	1	550982	197000	3382	400
Un país moderno	Unidas Podemos	577723459314066	Facebook	d106	2019-04-16	29	1	537613	242178	3466	643
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d106	2019-04-16	3	1	533332	249999	1999	400
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d106	2019-04-16	13	1	484995	175000	1030	313
Podemos	Unidas Podemos	269212336568846	Facebook	d106	2019-04-16	12	1	476184	196641	2279	642
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d106	2019-04-16	5	1	462743	206372	5978	1446
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d106	2019-04-16	4	1	454999	227500	719	309
Fidesz	Fidesz	9844779306	Facebook	d106	2019-04-16	4	1	449998	200000	928	464
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d106	2019-04-16	10	1	444443	183333	2832	733
