advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	d049	2019-02-18	1	1	999999	500000	4449	890
Britain's Future	Britain's Future	1625300137516491	Facebook	d049	2019-02-18	283	1	968435	272636	9595	1802
Best For Britain	Best for Britain	1863944713844924	Facebook	d049	2019-02-18	94	1	677730	288039	8211	1616
People's Vote UK	People's Vote	748608695327755	Facebook	d049	2019-02-18	23	1	670185	274229	6647	1561
Rädda Barnen		72659261793	Facebook	d049	2019-02-18	2	1	204998	101000	935	463
London Conservatives	London Conservatives	660899050767643	Facebook	d049	2019-02-18	1	1	199999	100000	1156	578
Kirstene Hair MP	Angus Conservatives	1090793764304708	Facebook	d049	2019-02-18	3	1	199997	70000	1732	347
38 Degrees	38 Degrees	200006375787	Facebook	d049	2019-02-18	32	1	195256	83501	1238	166
We are the 52%	We are the 52%	466744973727718	Facebook	d049	2019-02-18	8	1	180532	69963	637	160
Les Congolais Debout		1405739032827831	Facebook	d049	2019-02-18	1	1	166666	66666	38	0
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	d049	2019-02-18	10	1	166663	33333	381	0
Andrea Acconcia		428605070873992	Facebook	d049	2019-02-18	5	1	151995	30000	495	0
Better Myself		2277053292570587	Facebook	d049	2019-02-18	2	1	149998	60000	998	200
Conservatives	The Conservative Party	8807334278	Facebook	d049	2019-02-18	139	1	126491	52057	998	133
MDM Deutsche Münze		126866220711392	Facebook	d049	2019-02-18	2	1	104998	51000	598	100
Cotswold Liberal Democrats	Cotswold Liberal Democrats, Unit 3, Global Retail Park, Cirencester, Gl7 1YZ	204991062870952	Facebook	d049	2019-02-18	2	1	102498	51250	143	0
Group B Strep Support (GBSS)	Group B Strep Support	102734363097680	Facebook	d049	2019-02-18	1	1	99999	50000	114	0
Alex Salmond	Slainte Media	136191876445102	Facebook	d049	2019-02-18	4	1	79165	30833	175	0
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	d049	2019-02-18	9	1	74998	22500	130	26
