advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	d046	2019-02-15	282	1	930103	274969	8902	1686
Greenpeace Deutschland		22541752487	Facebook	d046	2019-02-15	23	1	658977	197000	4677	600
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	d046	2019-02-15	10	1	229995	47500	572	0
Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	d046	2019-02-15	1	1	199999	100000	999	500
Lourdes Ciuró	Partit Demòcrata	553752911726041	Facebook	d046	2019-02-15	1	1	199999	100000	99	0
CIWF Italia		576664002355828	Facebook	d046	2019-02-15	1	1	199999	100000	999	500
38 Degrees	38 Degrees	200006375787	Facebook	d046	2019-02-15	30	1	193556	78547	1219	208
FDP	FDP	21289227249	Facebook	d046	2019-02-15	6	1	179994	72000	594	0
Syre		1531320107133721	Facebook	d046	2019-02-15	3	1	149997	30000	1388	277
e.on		309840349048638	Facebook	d046	2019-02-15	10	1	132990	29000	990	0
Conservatives	The Conservative Party	8807334278	Facebook	d046	2019-02-15	139	1	126491	52057	998	133
Best For Britain	Best for Britain	1863944713844924	Facebook	d046	2019-02-15	96	1	114794	47131	2323	376
We are the 52%	We are the 52%	466744973727718	Facebook	d046	2019-02-15	5	1	106189	43809	260	40
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	d046	2019-02-15	1	1	99999	40000	231	115
The Labour Party	The Labour Party	25749647410	Facebook	d046	2019-02-15	6	1	87498	25000	518	86
Alfred Sant	Alfred Sant	537789116260209	Facebook	d046	2019-02-15	3	1	76249	27500	211	51
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	d046	2019-02-15	9	1	74998	22500	130	26
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	d046	2019-02-15	2	1	66666	28333	1638	327
Footshirts		1705590192788417	Facebook	d046	2019-02-15	1	1	66666	33333	33	0
Gazeta Wyborcza		63563473556	Facebook	d046	2019-02-15	6	1	64997	16000	255	46
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	d046	2019-02-15	9	1	62784	21833	565	106
Deutschland3000		1672408719723194	Facebook	d046	2019-02-15	1	1	62499	25000	62	12
Scientists for EU	Scientists for EU	642444842524195	Facebook	d046	2019-02-15	3	1	62194	22378	501	100
Rädda Barnen		72659261793	Facebook	d046	2019-02-15	4	1	56996	11000	527	101
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	d046	2019-02-15	1	1	55555	22222	11	0
Harald Vilimsky		547597092025909	Facebook	d046	2019-02-15	4	1	55454	20454	554	109
Quora in het Nederlands		493283431176120	Facebook	d046	2019-02-15	2	1	54998	11000	532	89
EU Watch	EU Watch	136146920436020	Facebook	d046	2019-02-15	6	1	54952	10990	125	0
InFacts	InFacts	678120165658753	Facebook	d046	2019-02-15	4	1	53332	11666	152	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	d046	2019-02-15	3	1	52498	11250	123	0
SPD	SPD	47930567748	Facebook	d046	2019-02-15	1	1	49999	10000	499	100
Videodrome		1773694896182795	Facebook	d046	2019-02-15	2	1	49999	10000	99	0
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	d046	2019-02-15	1	1	49999	20000	49	10
Fight For €14 - NL		296330127745778	Facebook	d046	2019-02-15	2	1	49999	17500	74	0
Health Poverty Action	Health Poverty Action	208194134833	Facebook	d046	2019-02-15	1	1	49999	10000	577	115
Ultra Tune		256284307722652	Facebook	d046	2019-02-15	1	1	49999	25000	30	0
People's Vote UK	People's Vote	748608695327755	Facebook	d046	2019-02-15	51	1	42105	9500	981	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	d046	2019-02-15	8	1	41496	8728	124	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d046	2019-02-15	3	1	34517	13793	223	43
Fabrizio Marrazzo		174478206566341	Facebook	d046	2019-02-15	3	1	33927	8214	81	4
Colores Contra la Violencia		491948314339036	Facebook	d046	2019-02-15	5	1	33832	6666	115	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d046	2019-02-15	1	1	33333	16666	166	33
Kospel S.A.		105979422814402	Facebook	d046	2019-02-15	1	1	33333	13333	77	15
Feudo Arancio		1430685883840905	Facebook	d046	2019-02-15	3	1	32894	16052	147	28
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d046	2019-02-15	92	1	29501	8554	220	51
Manometal		165855190799208	Facebook	d046	2019-02-15	1	1	29411	14705	14	2
toowee.pl		185831628158565	Facebook	d046	2019-02-15	3	1	28332	14166	54	21
London Labour Party	The London Labour Party 	474613052643462	Facebook	d046	2019-02-15	4	1	27999	12000	138	27
Κατερίνα Μάρκου		274005112687174	Facebook	d046	2019-02-15	2	1	26665	5333	82	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	d046	2019-02-15	1	1	26315	10526	70	35
Klang der Solidarität		385076005313967	Facebook	d046	2019-02-15	18	1	25761	10817	45	3
Westmorland and Lonsdale Liberal Democrats	P Trollope [Election Agent] on behalf of the Liberal Democrats	725151761019350	Facebook	d046	2019-02-15	2	1	24999	5000	57	0
Tony Blair Institute for Global Change	Tony Blair Institute for Global Change	131712588824	Facebook	d046	2019-02-15	1	1	24999	5000	57	0
Budapest 10-es Választókerület		757956501234552	Facebook	d046	2019-02-15	1	1	24999	5000	77	15
Tretti		250791121791	Facebook	d046	2019-02-15	2	1	24999	9545	33	6
UCU - University and College Union	University and College Union	1446863375581750	Facebook	d046	2019-02-15	1	1	24999	12500	144	72
European Greens		141366725876424	Facebook	d046	2019-02-15	3	1	23332	6166	115	0
SE Energi & Klima		169900309711559	Facebook	d046	2019-02-15	1	1	21739	8695	58	29
