advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	d012	2019-01-12	201	1	1424361	323024	14742	2816
The Labour Party	The Labour Party	25749647410	Facebook	d012	2019-01-12	5	1	533331	233333	1926	964
People's Vote UK	People's Vote	748608695327755	Facebook	d012	2019-01-12	63	1	388991	141895	3664	775
We are the 52%	We are the 52%	466744973727718	Facebook	d012	2019-01-12	18	1	266592	100801	926	124
Best For Britain	Best for Britain	1863944713844924	Facebook	d012	2019-01-12	25	1	199042	92232	3092	1002
Plan International Sverige		382243262003	Facebook	d012	2019-01-12	79	1	157129	58904	1458	381
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d012	2019-01-12	16	1	102057	40471	317	38
38 Degrees	38 Degrees	200006375787	Facebook	d012	2019-01-12	14	1	99830	39963	698	114
COP23		1812087282376505	Facebook	d012	2019-01-12	1	1	90909	45454	40	8
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	d012	2019-01-12	18	1	88460	18536	464	43
350.org		12185972707	Facebook	d012	2019-01-12	10	1	80831	17916	272	22
More United	More United	618113871680733	Facebook	d012	2019-01-12	1	1	71428	28571	826	165
Roberta Metsola		406824526101449	Facebook	d012	2019-01-12	4	1	63054	25222	654	111
London Labour Party	The London Labour Party 	474613052643462	Facebook	d012	2019-01-12	7	1	60249	22916	280	76
Better Brexit	Better Brexit	456823584822825	Facebook	d012	2019-01-12	2	1	58332	21666	249	38
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	d012	2019-01-12	3	1	50124	25000	303	144
AcquaPura Depuratori		328082964703259	Facebook	d012	2019-01-12	1	1	49999	10000	99	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	d012	2019-01-12	2	1	49999	10000	114	0
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	d012	2019-01-12	2	1	49999	10000	577	115
Stadtwerke Tübingen: Wir wirken mit.		170813019659671	Facebook	d012	2019-01-12	2	1	45833	17499	124	50
Harald Vilimsky		547597092025909	Facebook	d012	2019-01-12	4	1	43999	17666	406	80
Oglinda Timisoarei		1567356746867595	Facebook	d012	2019-01-12	2	1	41665	8333	45	7
Banque mondiale		155174084508744	Facebook	d012	2019-01-12	35	1	37596	16032	64	5
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	d012	2019-01-12	54	1	37215	12138	291	22
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d012	2019-01-12	3	1	34269	15396	96	14
InFacts	InFacts	678120165658753	Facebook	d012	2019-01-12	8	1	33749	7125	172	14
Simple Politics		1052029294841900	Facebook	d012	2019-01-12	2	1	32795	13118	75	37
Kaar Kaas Sonn		215255338679306	Facebook	d012	2019-01-12	2	1	32258	12903	5	0
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	d012	2019-01-12	1	1	31249	12500	62	31
Sosialidemokraatit SDP		108945982480217	Facebook	d012	2019-01-12	7	1	30056	9833	249	42
Mymindourhumanity		293192044804274	Facebook	d012	2019-01-12	2	1	29999	12000	45	0
Johan Van Overtveldt		275607285891320	Facebook	d012	2019-01-12	1	1	27777	11111	55	27
Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	d012	2019-01-12	3	1	27158	13579	46	0
Andy Street	The Conservative Party	625464517632792	Facebook	d012	2019-01-12	20	1	26748	8499	229	9
Daydream Believers - Barnsley FC Film		351543495287992	Facebook	d012	2019-01-12	4	1	26666	11333	153	30
Reform Judaism in Israel		118714234854754	Facebook	d012	2019-01-12	1	1	24999	5000	62	12
Skanska Sverige		369337099772743	Facebook	d012	2019-01-12	1	1	24999	5000	23	4
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d012	2019-01-12	3	1	23941	9889	58	22
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	d012	2019-01-12	8	1	23124	5375	230	28
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	d012	2019-01-12	2	1	22499	4500	51	0
Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	d012	2019-01-12	7	1	20536	5051	191	28
Fazland		392009187483727	Facebook	d012	2019-01-12	19	1	20399	7880	143	28
Fabrizio Marrazzo		174478206566341	Facebook	d012	2019-01-12	2	1	19999	5000	66	0
MGI Construction Corp.		433773813685550	Facebook	d012	2019-01-12	2	1	19999	5000	43	0
Sam Barakat	Sam Barakat	771972706184213	Facebook	d012	2019-01-12	2	1	19165	3833	95	0
WeWorld Onlus		299584710061488	Facebook	d012	2019-01-12	5	1	18525	8148	12	2
Le Monde		14892757589	Facebook	d012	2019-01-12	6	1	18388	7344	19	3
Winkler Gyula		1560147330888040	Facebook	d012	2019-01-12	2	1	18181	9090	19	3
West Mercia PCC	West Mercia Police and Crime Commissioner	1569628153271237	Facebook	d012	2019-01-12	1	1	18181	9090	52	10
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	d012	2019-01-12	5	1	16749	6944	186	35
Alex and the jewel		1703830116536718	Facebook	d012	2019-01-12	1	1	16666	3333	33	0
Alpe Formación		132752580139891	Facebook	d012	2019-01-12	5	1	14999	2999	149	30
Brighton & Hove Green Party	Brighton & Hove Green Party	119707684734736	Facebook	d012	2019-01-12	2	1	14999	4500	80	0
The Week UK	The Week	177855115588808	Facebook	d012	2019-01-12	2	1	14998	6000	229	0
