advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	d128	2019-05-08	3170	1	4830978	1159375	43378	1037
AMERISOFT SRL		AR573801583431647232	Google	d128	2019-05-08	108	1	3792231	375777	651	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d128	2019-05-08	22	1	2668370	1317563	4830	1735
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d128	2019-05-08	1562	1	2322939	44425	9615	0
mmb media agentur d.o.o.		AR524572049809604608	Google	d128	2019-05-08	490	1	2196507	112499	5570	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	d128	2019-05-08	46	1	2128482	903201	5464	1584
România în primul rând	Future Innovation	770704223323599	Facebook	d128	2019-05-08	37	1	2072575	922418	1949	496
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d128	2019-05-08	35	1	1985966	867966	4944	1014
European Parliament		178362315106	Facebook	d128	2019-05-08	19	1	1933559	925515	13178	3462
Mediabrands Digital OÜ		AR530356305605427200	Google	d128	2019-05-08	324	1	1911571	153095	2668	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d128	2019-05-08	175	1	1885243	533994	31746	4342
FDP	FDP	21289227249	Facebook	d128	2019-05-08	524	1	1755506	524485	17063	950
SPD	SPD	47930567748	Facebook	d128	2019-05-08	610	1	1629030	333826	61064	548
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d128	2019-05-08	94	1	1597844	668654	4810	1204
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d128	2019-05-08	295	1	1449511	573236	7389	1345
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d128	2019-05-08	16	1	1267510	596791	2791	1222
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d128	2019-05-08	4	1	1212743	584705	6978	1396
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	d128	2019-05-08	20	1	1179980	395000	11895	3355
SPÖ	SPÖ	77393060080	Facebook	d128	2019-05-08	525	1	1173182	394185	9432	1388
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	d128	2019-05-08	6	1	1150994	510000	8194	2500
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d128	2019-05-08	35	1	1110583	491554	2293	664
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d128	2019-05-08	323	1	1086520	430384	8451	1979
Save the Children Italia		46590675335	Facebook	d128	2019-05-08	5	1	1079996	423500	2609	1122
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d128	2019-05-08	143	1	1027940	86392	1252	0
Open Vld	Open Vld	53668151866	Facebook	d128	2019-05-08	165	1	1007122	393769	9859	1603
Partito Democratico		77034286895	Facebook	d128	2019-05-08	79	1	1004871	445916	3233	623
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	d128	2019-05-08	5	1	999996	450000	16205	3241
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d128	2019-05-08	16	1	950000	94000	160	0
sp.a	sp.a	57253967150	Facebook	d128	2019-05-08	143	1	922929	337777	5511	990
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d128	2019-05-08	17	1	899995	371666	1245	199
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	d128	2019-05-08	11	1	870522	366583	2126	706
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d128	2019-05-08	581	1	827218	293857	10702	1530
Fidesz	Fidesz	9844779306	Facebook	d128	2019-05-08	7	1	766662	351666	2682	1289
Claudia Gamon	NEOS	447992848717452	Facebook	d128	2019-05-08	22	1	740978	232000	4678	900
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d128	2019-05-08	30	1	702660	294472	451	111
Facebook Brussels	Facebook	287739491272583	Facebook	d128	2019-05-08	16	1	645558	283797	5478	1381
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d128	2019-05-08	94	1	630090	296180	2981	540
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d128	2019-05-08	19	1	562046	253587	397	154
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d128	2019-05-08	8	1	559997	254000	2647	573
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	d128	2019-05-08	14	1	553012	231184	1843	300
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	d128	2019-05-08	46	1	548364	241179	887	153
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d128	2019-05-08	90	1	529083	40000	845	0
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	d128	2019-05-08	415	1	527237	203708	2269	447
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d128	2019-05-08	190	1	508403	196279	5268	1008
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d128	2019-05-08	80	1	505000	36666	875	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d128	2019-05-08	46	1	497460	176292	4852	945
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	d128	2019-05-08	1117	1	486855	116344	8945	389
Kyriakos Mitsotakis		34848567724	Facebook	d128	2019-05-08	5	1	483331	199999	748	149
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d128	2019-05-08	15	1	476664	198833	838	348
Greenpeace Deutschland		22541752487	Facebook	d128	2019-05-08	228	1	457489	151405	3153	481
Det Konservative Folkeparti		AR40969452518375424	Google	d128	2019-05-08	177	1	450166	3333	2100	0
CDA Doetinchem		AR453512812329697280	Google	d128	2019-05-08	31	1	445297	43035	150	0
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d128	2019-05-08	11	1	440289	196023	3270	738
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	d128	2019-05-08	42	1	438488	183416	787	125
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d128	2019-05-08	6	1	438331	200999	1761	352
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	d128	2019-05-08	15	1	428663	198333	2407	645
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d128	2019-05-08	23	1	424210	42105	60	0
RMDSZ	RMDSZ	102601499822802	Facebook	d128	2019-05-08	34	1	423781	134433	801	182
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d128	2019-05-08	17	1	407496	171499	1212	551
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d128	2019-05-08	36	1	406015	166306	780	166
Groen	Groen	84920854319	Facebook	d128	2019-05-08	92	1	403883	139148	2344	328
Partido Socialista Europeo		442423976113917	Facebook	d128	2019-05-08	2	1	399998	200000	598	100
Moderaterna	Moderaterna	7719591155	Facebook	d128	2019-05-08	42	1	398306	83366	3982	873
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	d128	2019-05-08	41	1	397936	154747	5840	1433
Pametno		AR222880077921124352	Google	d128	2019-05-08	36	1	396000	36000	360	0
DIE LINKE	DIE LINKE	47694585682	Facebook	d128	2019-05-08	98	1	363447	128550	1806	151
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d128	2019-05-08	14	1	360595	35000	92	0
Litere.net	litere.net	1504323906337545	Facebook	d128	2019-05-08	9	1	351782	173626	484	96
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	d128	2019-05-08	43	1	350821	117885	3744	1115
Stadt Wien	Stadt Wien	110971788921077	Facebook	d128	2019-05-08	50	1	347395	123900	1745	290
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	d128	2019-05-08	72	1	343948	121041	1586	187
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	d128	2019-05-08	15	1	336781	136857	542	160
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d128	2019-05-08	55	1	323724	29181	264	0
