advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd3	Last 3 days	64	1	21326696	9512250	123155	29510
CDU	CDU	78502295414	Facebook	rd3	Last 3 days	3170	1	15151414	3765499	156915	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd3	Last 3 days	275	1	7427554	2855554	36501	6145
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd3	Last 3 days	14	1	5816060	2574285	23232	5716
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd3	Last 3 days	76	1	4195848	1886657	12030	2617
România în primul rând	Future Innovation	770704223323599	Facebook	rd3	Last 3 days	26	1	3994620	1811818	4360	1065
Partito Democratico		77034286895	Facebook	rd3	Last 3 days	71	1	3217287	1229476	13047	1936
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd3	Last 3 days	354	1	3200026	874161	42540	6617
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd3	Last 3 days	27	1	2618400	1119750	6801	1778
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd3	Last 3 days	20	1	2550721	1136257	4849	1359
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd3	Last 3 days	80	1	2382798	487178	6005	42
Fidesz	Fidesz	9844779306	Facebook	rd3	Last 3 days	17	1	2366653	1133333	8460	4230
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd3	Last 3 days	15	1	2333325	1091309	6464	2803
sp.a	sp.a	57253967150	Facebook	rd3	Last 3 days	73	1	2111470	906523	11932	2197
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd3	Last 3 days	25	1	2018811	869166	3841	1673
Partidul Naţional Liberal		181375448581167	Facebook	rd3	Last 3 days	22	1	1923201	856428	4149	1249
GRUNDIG		1508163162762486	Facebook	rd3	Last 3 days	14	1	1879985	862000	3555	744
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	rd3	Last 3 days	61	1	1698279	660000	22772	5847
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rd3	Last 3 days	9	1	1684327	778333	10851	2102
Kyriakos Mitsotakis		34848567724	Facebook	rd3	Last 3 days	12	1	1674990	657500	3340	600
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd3	Last 3 days	190	1	1666234	569379	11005	1563
SPÖ	SPÖ	77393060080	Facebook	rd3	Last 3 days	287	1	1567409	521631	12195	1088
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rd3	Last 3 days	45	1	1537275	602717	14338	3838
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd3	Last 3 days	9	1	1498710	674358	7235	3148
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd3	Last 3 days	15	1	1492656	634161	10392	3169
