advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	289	1	106877710	48829999	569822	158452
Podemos	Unidas Podemos	269212336568846	Facebook	rw3	Last 3 weeks	299	1	89373904	39614747	537931	141162
Partido Popular	Partido Popular	72249031214	Facebook	rw3	Last 3 weeks	3356	1	68591649	24715333	518782	59533
Ciudadanos	Ciudadanos	74078667754	Facebook	rw3	Last 3 weeks	5335	1	61045664	17243000	686165	39700
CDU	CDU	78502295414	Facebook	rw3	Last 3 weeks	3170	1	30302830	7531000	313830	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw3	Last 3 weeks	73	1	25506499	11166428	58569	15864
PSOE	PSOE	189318235003	Facebook	rw3	Last 3 weeks	334	1	24849167	9979699	76867	14060
sp.a	sp.a	57253967150	Facebook	rw3	Last 3 weeks	216	1	24743200	10458335	116432	27382
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw3	Last 3 weeks	283	1	20041716	8071000	94616	17800
Kialo		729627343834501	Facebook	rw3	Last 3 weeks	239	1	19282761	7382000	90780	20657
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw3	Last 3 weeks	86	1	16996668	7337790	44659	9928
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw3	Last 3 weeks	87	1	15805917	7310499	51416	12023
FDP	FDP	21289227249	Facebook	rw3	Last 3 weeks	836	1	15289740	4650481	107046	7000
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw3	Last 3 weeks	61	1	14654666	6150545	135016	31695
Partidul Naţional Liberal		181375448581167	Facebook	rw3	Last 3 weeks	70	1	14208272	6152666	20735	5966
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw3	Last 3 weeks	41	1	13249319	6060179	80065	19891
România în primul rând	Future Innovation	770704223323599	Facebook	rw3	Last 3 weeks	48	1	12753125	5815333	13433	3298
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw3	Last 3 weeks	29	1	11945972	5654500	31873	14460
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rw3	Last 3 weeks	31	1	11159968	5164999	7893	3277
SPD	SPD	47930567748	Facebook	rw3	Last 3 weeks	3253	1	10609747	2246000	349746	7300
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw3	Last 3 weeks	17	1	9949983	4509999	38083	9400
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw3	Last 3 weeks	399	1	9187531	2929327	122077	23890
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rw3	Last 3 weeks	74	1	8900931	3891000	32180	8024
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw3	Last 3 weeks	54	1	8831946	3989000	116697	30086
Un país moderno	Unidas Podemos	577723459314066	Facebook	rw3	Last 3 weeks	36	1	8392086	3809654	55546	11310
