advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	614	1	120115415	54443619	633020	171228
Podemos	Unidas Podemos	269212336568846	Facebook	rw4	Last 4 weeks	330	1	99012022	44068579	586144	153588
Ciudadanos	Ciudadanos	74078667754	Facebook	rw4	Last 4 weeks	6240	1	89670760	27212999	879960	66960
Partido Popular	Partido Popular	72249031214	Facebook	rw4	Last 4 weeks	3644	1	81745355	28176999	586556	61100
CDU	CDU	78502295414	Facebook	rw4	Last 4 weeks	3170	1	30302830	7531000	313830	0
sp.a	sp.a	57253967150	Facebook	rw4	Last 4 weeks	228	1	28495403	11914687	134494	31399
SPD	SPD	47930567748	Facebook	rw4	Last 4 weeks	4588	1	28434412	8925999	573912	30900
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	362	1	27509638	10377999	137224	30626
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw4	Last 4 weeks	74	1	26597370	11698888	60861	16953
PSOE	PSOE	189318235003	Facebook	rw4	Last 4 weeks	334	1	24965666	10018999	77166	14100
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw4	Last 4 weeks	283	1	20041716	8071000	94616	17800
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw4	Last 4 weeks	95	1	17614572	8181333	57794	13516
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw4	Last 4 weeks	90	1	17561938	7562231	46624	10587
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw4	Last 4 weeks	37	1	16460963	7797000	36245	16550
Partidul Naţional Liberal		181375448581167	Facebook	rw4	Last 4 weeks	75	1	16434925	7115999	25049	6954
România în primul rând	Future Innovation	770704223323599	Facebook	rw4	Last 4 weeks	64	1	16120937	7166000	17183	4223
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw4	Last 4 weeks	46	1	15949954	7285499	102229	24575
Un país moderno	Unidas Podemos	577723459314066	Facebook	rw4	Last 4 weeks	64	1	15626936	7059999	84536	17999
FDP	FDP	21289227249	Facebook	rw4	Last 4 weeks	852	1	15584166	4721872	111553	7400
Greenpeace France		39435457457	Facebook	rw4	Last 4 weeks	67	1	15196933	6749000	57933	14000
European Commission		107898832590939	Facebook	rw4	Last 4 weeks	85	1	15186510	6875278	59784	15510
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw4	Last 4 weeks	68	1	15181269	6401366	138255	32416
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw4	Last 4 weeks	21	1	12449979	5610000	40079	9800
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rw4	Last 4 weeks	31	1	11159968	5164999	7893	3277
The Labour Party	The Labour Party	25749647410	Facebook	rw4	Last 4 weeks	144	1	10330596	4033540	94468	22511
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rw4	Last 4 weeks	77	1	10075922	4315999	34336	8677
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw4	Last 4 weeks	60	1	9935940	4539000	124097	31822
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	rw4	Last 4 weeks	87	1	9707912	4078000	63213	15600
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw4	Last 4 weeks	402	1	9544411	3072679	123828	24212
SPÖ	SPÖ	77393060080	Facebook	rw4	Last 4 weeks	433	1	9388723	3203515	66432	7548
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rw4	Last 4 weeks	64	1	8185935	3531000	26535	6200
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rw4	Last 4 weeks	33	1	7754967	3431000	13766	2899
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rw4	Last 4 weeks	168	1	7632461	2812723	32644	4366
Fidesz	Fidesz	9844779306	Facebook	rw4	Last 4 weeks	34	1	7399965	3449999	21976	10833
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rw4	Last 4 weeks	81	1	7185565	2959224	16672	3083
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	27	1	7004905	3062928	36001	9315
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw4	Last 4 weeks	98	1	6848047	2389571	16547	2488
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	rw4	Last 4 weeks	258	1	6656741	2663000	109865	25689
Partito Democratico		77034286895	Facebook	rw4	Last 4 weeks	72	1	6576928	2686000	22228	3600
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rw4	Last 4 weeks	70	1	6566929	2760999	15062	5505
Harald Vilimsky	FPÖ	547597092025909	Facebook	rw4	Last 4 weeks	85	1	6474484	2750024	49848	13195
kontrast.at	kontrast.at	1079650008770485	Facebook	rw4	Last 4 weeks	81	1	6452255	2673999	29684	8788
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rw4	Last 4 weeks	431	1	6445571	2266500	24745	4175
Greenpeace España	Greenpeace España	133044800622	Facebook	rw4	Last 4 weeks	158	1	6182842	2091000	24142	2400
38 Degrees	38 Degrees	200006375787	Facebook	rw4	Last 4 weeks	159	1	5942759	2066800	39552	5930
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	rw4	Last 4 weeks	148	1	5871852	1843000	29652	4299
ČSSD	ČSSD	111041662264882	Facebook	rw4	Last 4 weeks	767	1	5864233	1549000	28292	7049
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rw4	Last 4 weeks	32	1	5693468	2351499	4201	951
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rw4	Last 4 weeks	92	1	5665907	2173000	27507	4600
Compromís	Compromís	194053080624605	Facebook	rw4	Last 4 weeks	40	1	5640812	2425674	23262	5283
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rw4	Last 4 weeks	44	1	5583956	2507000	8155	1500
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rw4	Last 4 weeks	98	1	5514901	1991999	20201	2400
En Comú Podem	En Comú Podem	463627663844039	Facebook	rw4	Last 4 weeks	53	1	5393946	2255000	18647	5000
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rw4	Last 4 weeks	12	1	5269987	2490000	7581	1512
Claudia Gamon	NEOS	447992848717452	Facebook	rw4	Last 4 weeks	136	1	5160864	1830000	32864	6500
Groen	Groen	84920854319	Facebook	rw4	Last 4 weeks	130	1	5075145	1740404	26011	3591
Conservatives	The Conservative Party	8807334278	Facebook	rw4	Last 4 weeks	162	1	5033479	1814894	52119	11301
Greenpeace Deutschland		22541752487	Facebook	rw4	Last 4 weeks	245	1	4985088	1801666	42288	5066
HC Strache	FPÖ	74865038590	Facebook	rw4	Last 4 weeks	61	1	4948467	2073105	33151	9400
Peter Mertens	PVDA	236485149843971	Facebook	rw4	Last 4 weeks	523	1	4876995	1461692	70797	5983
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	rw4	Last 4 weeks	35	1	4864964	2256000	14006	3991
Best For Britain	Best for Britain	1863944713844924	Facebook	rw4	Last 4 weeks	50	1	4825474	1943354	48460	9703
SP	SP	128393027527	Facebook	rw4	Last 4 weeks	90	1	4677909	1804000	44310	9100
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rw4	Last 4 weeks	207	1	4624792	1617999	35293	4800
Open Vld	Open Vld	53668151866	Facebook	rw4	Last 4 weeks	234	1	4602766	1704999	42166	5900
People's Vote UK	People's Vote	748608695327755	Facebook	rw4	Last 4 weeks	184	1	4556680	1485533	62612	12408
MSZP	MSZP	115388925185513	Facebook	rw4	Last 4 weeks	47	1	4526953	1979999	7552	2790
Greens/EFA in the European Parliament		150527751674751	Facebook	rw4	Last 4 weeks	36	1	4395135	1887452	6279	1233
Sosialidemokraatit SDP		108945982480217	Facebook	rw4	Last 4 weeks	104	1	4369952	1748793	30825	7354
RMDSZ	RMDSZ	102601499822802	Facebook	rw4	Last 4 weeks	133	1	4330732	1315681	4969	732
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rw4	Last 4 weeks	107	1	4240893	1673999	8330	3238
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	rw4	Last 4 weeks	47	1	4239565	1822722	20024	6900
España Ciudadana		349800235527721	Facebook	rw4	Last 4 weeks	18	1	4220982	1850000	21182	5000
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rw4	Last 4 weeks	22	1	4179977	1862000	7477	1600
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw4	Last 4 weeks	36	1	4102544	1925031	12097	2987
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	rw4	Last 4 weeks	512	1	4093044	995688	56569	1500
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rw4	Last 4 weeks	58	1	4026941	1697000	18341	3199
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rw4	Last 4 weeks	971	1	4026258	848097	104530	2248
Andreas Schieder	SPÖ	290881691011354	Facebook	rw4	Last 4 weeks	112	1	3975560	1245356	34906	6711
Avaaz	Avaaz	8340223883	Facebook	rw4	Last 4 weeks	17	1	3907982	1820999	22100	4661
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	rw4	Last 4 weeks	43	1	3837956	1668357	29488	6209
Guardian Weekly		64525551258	Facebook	rw4	Last 4 weeks	36	1	3833081	1577507	19080	4181
John Crombez	sp.a	264131406977201	Facebook	rw4	Last 4 weeks	63	1	3802938	1298500	28213	6075
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rw4	Last 4 weeks	63	1	3768955	1439639	19364	5039
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rw4	Last 4 weeks	103	1	3709897	1275999	34396	8300
