advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm2	Last 2 months	1260	1	179214428	79705666	916421	233316
Podemos	Unidas Podemos	269212336568846	Facebook	rm2	Last 2 months	331	1	104971668	46949000	622569	161999
Ciudadanos	Ciudadanos	74078667754	Facebook	rm2	Last 2 months	6245	1	91000755	27832999	886755	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm2	Last 2 months	3644	1	81745355	28176999	586556	61100
Kialo		729627343834501	Facebook	rm2	Last 2 months	491	1	44522508	17293999	240898	57419
SPD	SPD	47930567748	Facebook	rm2	Last 2 months	6198	1	38332801	11546999	786202	44600
CDU	CDU	78502295414	Facebook	rm2	Last 2 months	3170	1	30302830	7531000	313830	0
People's Vote UK	People's Vote	748608695327755	Facebook	rm2	Last 2 months	871	1	29799535	10604845	419248	88783
sp.a	sp.a	57253967150	Facebook	rm2	Last 2 months	232	1	28754768	11989999	136718	31749
European Commission		107898832590939	Facebook	rm2	Last 2 months	87	1	28086912	12857000	111012	28600
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm2	Last 2 months	76	1	26812923	11804999	61187	17081
PSOE	PSOE	189318235003	Facebook	rm2	Last 2 months	334	1	24965666	10018999	77166	14100
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm2	Last 2 months	283	1	20041716	8071000	94616	17800
Greenpeace France		39435457457	Facebook	rm2	Last 2 months	98	1	19851902	8885000	93301	22599
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm2	Last 2 months	53	1	18575947	8527999	117447	27900
The Labour Party	The Labour Party	25749647410	Facebook	rm2	Last 2 months	235	1	18502104	7455666	167026	37600
Partidul Naţional Liberal		181375448581167	Facebook	rm2	Last 2 months	93	1	18004907	7682999	26516	7227
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm2	Last 2 months	78	1	17947921	7625000	159822	37400
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm2	Last 2 months	91	1	17876908	7710999	48009	10899
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm2	Last 2 months	95	1	17647905	8198000	57863	13551
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm2	Last 2 months	38	1	17310962	8222000	36864	16813
România în primul rând	Future Innovation	770704223323599	Facebook	rm2	Last 2 months	64	1	16395936	7271000	17719	4328
FDP	FDP	21289227249	Facebook	rm2	Last 2 months	887	1	16005113	4836999	115213	7400
Un país moderno	Unidas Podemos	577723459314066	Facebook	rm2	Last 2 months	64	1	15626936	7059999	84536	17999
Sosialidemokraatit SDP		108945982480217	Facebook	rm2	Last 2 months	143	1	15516825	6518917	98317	24670
