advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm3	Last 3 months	1393	1	192745606	85442000	986833	247609
Podemos	Unidas Podemos	269212336568846	Facebook	rm3	Last 3 months	331	1	104971668	46949000	622569	161999
Ciudadanos	Ciudadanos	74078667754	Facebook	rm3	Last 3 months	6245	1	91000755	27832999	886755	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm3	Last 3 months	3644	1	81745355	28176999	586556	61100
Kialo		729627343834501	Facebook	rm3	Last 3 months	516	1	50832483	20169000	274701	64362
People's Vote UK	People's Vote	748608695327755	Facebook	rm3	Last 3 months	1050	1	39686385	14538642	517591	107040
SPD	SPD	47930567748	Facebook	rm3	Last 3 months	6201	1	38482798	11576999	787699	44900
Britain's Future	Britain's Future	1625300137516491	Facebook	rm3	Last 3 months	2531	1	37878487	11611333	503297	68519
CDU	CDU	78502295414	Facebook	rm3	Last 3 months	3170	1	30302830	7531000	313830	0
European Commission		107898832590939	Facebook	rm3	Last 3 months	88	1	29086911	13357000	116011	29600
sp.a	sp.a	57253967150	Facebook	rm3	Last 3 months	232	1	28804767	12014999	136967	31799
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm3	Last 3 months	76	1	26812923	11804999	61187	17081
PSOE	PSOE	189318235003	Facebook	rm3	Last 3 months	334	1	24965666	10018999	77166	14100
Conservatives	The Conservative Party	8807334278	Facebook	rm3	Last 3 months	903	1	24552624	9995748	224556	34257
The Labour Party	The Labour Party	25749647410	Facebook	rm3	Last 3 months	333	1	22324667	8908000	195295	44436
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm3	Last 3 months	56	1	20575943	9428000	132444	30900
Greenpeace France		39435457457	Facebook	rm3	Last 3 months	99	1	20351901	9085000	98300	23600
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm3	Last 3 months	283	1	20041716	8071000	94616	17800
Partidul Naţional Liberal		181375448581167	Facebook	rm3	Last 3 months	95	1	18158238	7759666	26677	7259
Best For Britain	Best for Britain	1863944713844924	Facebook	rm3	Last 3 months	243	1	18033603	7653923	188738	40060
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm3	Last 3 months	78	1	17947921	7625000	159822	37400
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm3	Last 3 months	91	1	17876908	7710999	48009	10899
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm3	Last 3 months	95	1	17647905	8198000	57863	13551
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm3	Last 3 months	39	1	17410961	8272000	37019	16844
38 Degrees	38 Degrees	200006375787	Facebook	rm3	Last 3 months	427	1	16624662	5979043	107206	15876
