advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm6	Last 6 months	1394	1	193745605	85942000	991832	248609
Podemos	Unidas Podemos	269212336568846	Facebook	rm6	Last 6 months	331	1	104971668	46949000	622569	161999
Ciudadanos	Ciudadanos	74078667754	Facebook	rm6	Last 6 months	6245	1	91000755	27832999	886755	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm6	Last 6 months	3644	1	81745355	28176999	586556	61100
People's Vote UK	People's Vote	748608695327755	Facebook	rm6	Last 6 months	3095	1	79849905	27385999	1032682	185034
Britain's Future	Britain's Future	1625300137516491	Facebook	rm6	Last 6 months	3505	1	71134494	22106000	855157	127406
Kialo		729627343834501	Facebook	rm6	Last 6 months	522	1	53133477	21219000	285021	66410
SPD	SPD	47930567748	Facebook	rm6	Last 6 months	6201	1	38482798	11576999	787699	44900
European Commission		107898832590939	Facebook	rm6	Last 6 months	92	1	30386907	13977000	122607	31200
CDU	CDU	78502295414	Facebook	rm6	Last 6 months	3170	1	30302830	7531000	313830	0
sp.a	sp.a	57253967150	Facebook	rm6	Last 6 months	232	1	28804767	12014999	136967	31799
The Labour Party	The Labour Party	25749647410	Facebook	rm6	Last 6 months	376	1	27539624	11098000	230771	54156
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm6	Last 6 months	76	1	26812923	11804999	61187	17081
Conservatives	The Conservative Party	8807334278	Facebook	rm6	Last 6 months	903	1	26502096	10797000	239997	36335
Greenpeace France		39435457457	Facebook	rm6	Last 6 months	127	1	26290872	11787000	133873	31000
PSOE	PSOE	189318235003	Facebook	rm6	Last 6 months	334	1	24965666	10018999	77166	14100
Best For Britain	Best for Britain	1863944713844924	Facebook	rm6	Last 6 months	327	1	24543673	10589999	262766	60289
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rm6	Last 6 months	1767	1	23697232	7741999	297551	28351
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rm6	Last 6 months	696	1	22059303	8016000	275184	59711
38 Degrees	38 Degrees	200006375787	Facebook	rm6	Last 6 months	550	1	21602450	7929000	144243	21176
We are the 52%	We are the 52%	466744973727718	Facebook	rm6	Last 6 months	233	1	21239766	8055000	59209	8447
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm6	Last 6 months	56	1	20575943	9428000	132444	30900
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm6	Last 6 months	283	1	20041716	8071000	94616	17800
Partidul Naţional Liberal		181375448581167	Facebook	rm6	Last 6 months	95	1	18204905	7782999	26726	7269
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm6	Last 6 months	78	1	17947921	7625000	159822	37400
