advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	PT	Portugal	78	1	9440777	4089940	33125	6925
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	PT	Portugal	65	1	5365030	2250442	7821	469
Kialo		729627343834501	Facebook	PT	Portugal	372	1	5296830	2221233	24107	5925
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	PT	Portugal	53	1	2590770	1189420	5209	1320
European Commission		107898832590939	Facebook	PT	Portugal	10	1	2574889	1122780	4229	1637
MEO		69209479569	Facebook	PT	Portugal	4	1	1423869	560210	2302	738
Greens/EFA in the European Parliament		150527751674751	Facebook	PT	Portugal	49	1	1254298	523579	1566	184
National Geographic		107307059419	Facebook	PT	Portugal	4	1	1137759	563808	526	99
The Bamboo Brush Society		1152885191422950	Facebook	PT	Portugal	34	1	1062051	418364	2805	305
Página Miguel Viegas		194651341130667	Facebook	PT	Portugal	13	1	1028888	410141	3554	573
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	PT	Portugal	35	1	985973	410966	2590	519
Fundação Calouste Gulbenkian		49386033906	Facebook	PT	Portugal	1	1	941665	470833	469	94
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	PT	Portugal	61	1	770487	328295	3009	667
Esquerda Net	Esquerda Net	116426248469551	Facebook	PT	Portugal	4	1	695566	347785	3473	1595
Carlos Coelho		306796832807017	Facebook	PT	Portugal	6	1	657923	328964	2819	565
Rios Livres		247517791943794	Facebook	PT	Portugal	10	1	572619	225966	1683	186
VoteWatch Europe		355087424564148	Facebook	PT	Portugal	8	1	565419	237693	1232	421
Democracia para todos		141310866605696	Facebook	PT	Portugal	14	1	522897	166831	1758	99
Uiu		907141939410106	Facebook	PT	Portugal	4	1	472963	181659	508	87
José Manuel Fernandes		255056481315205	Facebook	PT	Portugal	3	1	393429	196716	1049	192
European Youth Event		919232861444360	Facebook	PT	Portugal	8	1	381328	175984	870	225
Uniarea		413110028708018	Facebook	PT	Portugal	5	1	374611	131748	460	0
350.org		12185972707	Facebook	PT	Portugal	28	1	310003	78974	1524	219
Um universitário também chora		1429916380583545	Facebook	PT	Portugal	5	1	281973	84847	464	0
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	PT	Portugal	17	1	281808	61296	1553	0
Stone Brewing Spain		1619410238105995	Facebook	PT	Portugal	1	1	280671	112269	55	0
UNICEF Portugal		193697864002162	Facebook	PT	Portugal	11	1	259133	82138	1026	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	PT	Portugal	27	1	238152	74167	720	57
European Greens		141366725876424	Facebook	PT	Portugal	13	1	219080	93199	961	176
EU Justice and Consumers		278117815576023	Facebook	PT	Portugal	7	1	210134	100885	1023	94
JRS Portugal - Serviço Jesuíta aos Refugiados		133133230037212	Facebook	PT	Portugal	1	1	190209	95105	94	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	PT	Portugal	4	1	186912	37383	370	0
Vodafone Portugal		122118287806643	Facebook	PT	Portugal	2	1	183869	90604	535	89
EPP Group in the European Parliament		291699857688	Facebook	PT	Portugal	6	1	182639	77373	251	49
E-Gender WebES		308175426456924	Facebook	PT	Portugal	6	1	160310	34935	939	94
item Industrietechnik		263210250720782	Facebook	PT	Portugal	6	1	159309	37347	556	0
Guardian Weekly		64525551258	Facebook	PT	Portugal	8	1	158456	62392	275	78
Vencer Autismo		113648681980447	Facebook	PT	Portugal	5	1	156995	61000	495	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	PT	Portugal	3	1	147638	29528	692	100
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	PT	Portugal	4	1	143566	28714	368	0
Billabong Portugal		231794483586853	Facebook	PT	Portugal	2	1	143375	57446	188	0
Sintrazul - pela nossa terra		307268589921990	Facebook	PT	Portugal	2	1	143317	57325	953	191
Less Saves The Planet		222697015050981	Facebook	PT	Portugal	3	1	143150	61940	340	55
Transportes Tr		165201043582796	Facebook	PT	Portugal	3	1	141111	28222	279	0
Forum para a Competitividade		379577608813318	Facebook	PT	Portugal	2	1	140243	56088	185	0
Estoril Conferences		113088885432588	Facebook	PT	Portugal	6	1	137258	38977	576	0
GooVercnc		478029222330844	Facebook	PT	Portugal	2	1	122603	61301	305	61
Europe Together		140105536131109	Facebook	PT	Portugal	1	1	121409	60705	606	121
		0	Facebook	PT	Portugal	5	1	116464	23293	235	0
Give A Vote Portugal		428035657954346	Facebook	PT	Portugal	5	1	112754	27866	458	0
Green Little Things		382806325616424	Facebook	PT	Portugal	3	1	104213	23703	281	0
Probranca Ipss		597601707045044	Facebook	PT	Portugal	5	1	103758	20752	443	0
O Video do Papa		906647586037816	Facebook	PT	Portugal	2	1	103675	48434	41	6
Quercus - ANCN		106034402750264	Facebook	PT	Portugal	3	1	103320	23505	279	0
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	PT	Portugal	2	1	100997	49999	197	0
HuBB - Humans Before Borders		711725569161050	Facebook	PT	Portugal	3	1	100364	19873	295	0
Master D Portugal		195045053891648	Facebook	PT	Portugal	1	1	99998	49999	498	99
Made of Lisboa		272173909578205	Facebook	PT	Portugal	2	1	99996	19999	197	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	PT	Portugal	16	1	97871	37258	817	81
Udo Bullmann		68936775929	Facebook	PT	Portugal	2	1	96910	48456	509	91
