audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	LT	Lithuania	2128	559	5189173	1951498	20328	3068
m25_34	male (25-34)	LT	Lithuania	2404	620	4905130	1776786	20259	2880
f18_24	female (18-24)	LT	Lithuania	2239	563	4645645	1806088	17548	2604
f45_54	female (45-54)	LT	Lithuania	2469	586	4256464	1634094	14825	1906
f35_44	female (35-44)	LT	Lithuania	2551	611	4175218	1639414	14422	2175
m35_44	male (35-44)	LT	Lithuania	2398	605	3669144	1414457	12991	1956
f55_64	female (55-64)	LT	Lithuania	1857	544	3634406	1309736	13525	1129
f25_34	female (25-34)	LT	Lithuania	2552	625	3418607	1267114	14927	2066
m45_54	male (45-54)	LT	Lithuania	2305	573	2327047	865552	8596	1073
f65_	female (65+)	LT	Lithuania	1629	482	1662666	575516	7114	506
m55_64	male (55-64)	LT	Lithuania	1742	534	1189850	416534	4296	344
m65_	male (65+)	LT	Lithuania	1547	475	544179	190154	2189	165
f13_17	female (13-17)	LT	Lithuania	254	95	147629	60727	395	45
m13_17	male (13-17)	LT	Lithuania	236	89	133222	53095	454	60
u35_44	unknown (35-44)	LT	Lithuania	2105	534	51616	19054	216	30
u25_34	unknown (25-34)	LT	Lithuania	2013	529	32708	11651	155	22
u45_54	unknown (45-54)	LT	Lithuania	1830	487	13822	4986	64	8
u18_24	unknown (18-24)	LT	Lithuania	1545	424	10359	3850	50	7
u55_64	unknown (55-64)	LT	Lithuania	1244	431	6132	2120	24	1
u65_	unknown (65+)	LT	Lithuania	1113	386	4600	1657	17	1
u13_17	unknown (13-17)	LT	Lithuania	165	71	310	126	1	0
