country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LU	Luxembourg	f25_34	female (25-34)	3215	715	2849581	1024452	15401	1990
LU	Luxembourg	f18_24	female (18-24)	2794	640	2764849	944566	14533	1675
LU	Luxembourg	m25_34	male (25-34)	2991	699	2752282	954748	15701	1500
LU	Luxembourg	m18_24	male (18-24)	2635	625	2575976	861813	14478	1313
LU	Luxembourg	f35_44	female (35-44)	3131	699	1743863	602036	9975	1040
LU	Luxembourg	m35_44	male (35-44)	2919	685	1598144	539756	9628	808
LU	Luxembourg	f45_54	female (45-54)	2960	670	1213221	394230	7398	670
LU	Luxembourg	m45_54	male (45-54)	2740	655	1080229	345831	6664	470
LU	Luxembourg	f55_64	female (55-64)	2399	622	759380	233085	5024	366
LU	Luxembourg	m55_64	male (55-64)	2244	608	609501	182139	4209	205
LU	Luxembourg	f65_	female (65+)	2152	556	385540	116864	2631	175
LU	Luxembourg	m65_	male (65+)	2018	541	315708	93938	2075	102
LU	Luxembourg	f13_17	female (13-17)	435	142	281275	82150	1642	75
LU	Luxembourg	m13_17	male (13-17)	406	136	175773	50094	1160	33
LU	Luxembourg	u25_34	unknown (25-34)	2630	618	49882	16857	334	24
LU	Luxembourg	u35_44	unknown (35-44)	2592	613	45585	15184	269	21
LU	Luxembourg	u45_54	unknown (45-54)	2363	570	21079	6617	139	8
LU	Luxembourg	u55_64	unknown (55-64)	1719	501	10423	3031	72	3
LU	Luxembourg	u18_24	unknown (18-24)	2008	494	9155	3079	51	4
LU	Luxembourg	u65_	unknown (65+)	1598	464	7684	2313	49	2
LU	Luxembourg	u13_17	unknown (13-17)	271	117	1414	398	8	0
