advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky		547597092025909	Facebook	w006	Week 6	AT	Austria	4	1	277270	102272	2770	545
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	w006	Week 6	AT	Austria	1	1	149999	59999	149	30
Wirtschaftskammer		125946327466544	Facebook	w006	Week 6	AT	Austria	12	1	79169	23655	576	72
Besser mit Holz		107950415897308	Facebook	w006	Week 6	AT	Austria	1	1	49999	10000	99	0
SPÖ	SPÖ	77393060080	Facebook	w006	Week 6	AT	Austria	3	1	45901	20081	372	91
Christof Bitschi		1697898137102698	Facebook	w006	Week 6	AT	Austria	4	1	25999	5949	269	44
Klang der Solidarität		385076005313967	Facebook	w006	Week 6	AT	Austria	9	1	24351	9813	37	1
Dominik Nepp		135953609780627	Facebook	w006	Week 6	AT	Austria	10	1	21997	5000	347	25
Johann Gudenus		104145976305577	Facebook	w006	Week 6	AT	Austria	4	1	17748	4999	198	24
Rechtsanwalt Tim Eller - Kanzlei im Glockenbachviertel		322681887745126	Facebook	w006	Week 6	AT	Austria	2	1	13177	2618	34	0
Stoffgewickelt		371431596728634	Facebook	w006	Week 6	AT	Austria	5	1	12118	6016	20	5
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	w006	Week 6	AT	Austria	9	1	11855	3658	163	10
Christian Pirker		200189984169557	Facebook	w006	Week 6	AT	Austria	8	1	10743	1000	668	0
eToro		193863317737	Facebook	w006	Week 6	AT	Austria	5	1	9241	1902	78	15
Andreas Schieder	SPÖ	290881691011354	Facebook	w006	Week 6	AT	Austria	7	1	9023	1765	84	10
Maximilian Krauss		590930261019192	Facebook	w006	Week 6	AT	Austria	10	1	8910	1652	228	0
Maximilian Kurz		531971217283322	Facebook	w006	Week 6	AT	Austria	2	1	8748	1750	173	0
Kialo		729627343834501	Facebook	w006	Week 6	AT	Austria	4	1	7810	3905	89	17
Peter Haubner		276851356116014	Facebook	w006	Week 6	AT	Austria	7	1	6998	2000	273	25
Gottfried Waldhäusl		627580790692097	Facebook	w006	Week 6	AT	Austria	3	1	6376	1459	63	11
European Youth Event		919232861444360	Facebook	w006	Week 6	AT	Austria	1	1	5700	2850	28	5
Othmar Karas	Volkspartei	395638503864459	Facebook	w006	Week 6	AT	Austria	1	1	4998	999	98	0
KWB		134452439906870	Facebook	w006	Week 6	AT	Austria	1	1	4998	999	98	0
Udo Landbauer		494195290313	Facebook	w006	Week 6	AT	Austria	2	1	4199	1680	55	0
Getsocialat		348037535258910	Facebook	w006	Week 6	AT	Austria	5	1	4107	983	28	0
Michael Raml	FPÖ Linz	1499759610320321	Facebook	w006	Week 6	AT	Austria	2	1	3377	675	36	6
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	w006	Week 6	AT	Austria	1	1	2868	573	28	5
TIDAL		898781006883472	Facebook	w006	Week 6	AT	Austria	1	1	2647	1323	6	1
Assistance au Financement Humanitaire		2057244924390350	Facebook	w006	Week 6	AT	Austria	2	1	2536	507	44	0
Barbara Teiber		385238411972203	Facebook	w006	Week 6	AT	Austria	1	1	2221	444	44	0
Pela Case		119283008140727	Facebook	w006	Week 6	AT	Austria	2	1	2058	411	2	0
Grünalternative Jugend Wien		1914936565499633	Facebook	w006	Week 6	AT	Austria	1	1	1666	333	32	0
PatriotPetition		1797199423925858	Facebook	w006	Week 6	AT	Austria	2	1	1335	267	26	0
MarketsCube		294693984421347	Facebook	w006	Week 6	AT	Austria	1	1	999	0	88	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	w006	Week 6	AT	Austria	2	1	813	325	10	0
Windkraft Simonsfeld AG		107619719323827	Facebook	w006	Week 6	AT	Austria	1	1	648	324	6	0
HPNBoost		265757817413808	Facebook	w006	Week 6	AT	Austria	2	1	599	51	38	0
No Hate Speech Movement Deutschland		1125370670830982	Facebook	w006	Week 6	AT	Austria	1	1	551	110	4	0
mein-t-shirt.at		303890803583002	Facebook	w006	Week 6	AT	Austria	1	1	499	0	49	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w006	Week 6	AT	Austria	2	1	492	98	0	0
Osiris - Verlag		191608214511317	Facebook	w006	Week 6	AT	Austria	1	1	482	96	9	0
ADAR		175390195814995	Facebook	w006	Week 6	AT	Austria	1	1	380	190	0	0
Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	w006	Week 6	AT	Austria	2	1	368	61	12	0
Maroš Šefčovič		245361515516655	Facebook	w006	Week 6	AT	Austria	2	1	319	63	0	0
K.at		1863474893728664	Facebook	w006	Week 6	AT	Austria	1	1	279	0	27	0
MasterClass		687589164666184	Facebook	w006	Week 6	AT	Austria	3	1	208	52	3	0
Love the Sea		243073559696147	Facebook	w006	Week 6	AT	Austria	1	1	191	38	3	0
Le Monde		14892757589	Facebook	w006	Week 6	AT	Austria	6	1	118	47	0	0
FT Transact		643057169228509	Facebook	w006	Week 6	AT	Austria	1	1	102	51	0	0
We all against Racism One Love One Unity		183368582067151	Facebook	w006	Week 6	AT	Austria	2	1	85	42	0	0
AnarViolin		811250055615939	Facebook	w006	Week 6	AT	Austria	1	1	78	15	0	0
Vadim Rotari		516538278845787	Facebook	w006	Week 6	AT	Austria	1	1	62	12	0	0
BrexitMerch		349011429272053	Facebook	w006	Week 6	AT	Austria	2	1	52	0	6	0
Soviet Visuals		1160495674016675	Facebook	w006	Week 6	AT	Austria	6	1	44	8	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w006	Week 6	AT	Austria	1	1	40	20	0	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	w006	Week 6	AT	Austria	6	1	30	1	2	0
Columbia University in the City of New York		102471088936	Facebook	w006	Week 6	AT	Austria	1	1	20	8	0	0
Erntekunststoffe Recycling Deutschland ERDE		769565186388057	Facebook	w006	Week 6	AT	Austria	1	1	16	3	0	0
Kaar Kaas Sonn		215255338679306	Facebook	w006	Week 6	AT	Austria	1	1	14	2	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w006	Week 6	AT	Austria	1	1	9	1	0	0
HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	w006	Week 6	AT	Austria	2	1	9	2	0	0
Harvard Business Review		10423517786	Facebook	w006	Week 6	AT	Austria	1	1	8	1	0	0
OZY		1393911800825140	Facebook	w006	Week 6	AT	Austria	1	1	7	1	0	0
Echtscheiding van A tot Z		171441119552408	Facebook	w006	Week 6	AT	Austria	1	1	4	2	0	0
Columbia Alumni Association		195421575197	Facebook	w006	Week 6	AT	Austria	2	1	3	0	0	0
FT Content Solutions		1220981994590364	Facebook	w006	Week 6	AT	Austria	2	1	2	0	0	0
Milaap		315603771494	Facebook	w006	Week 6	AT	Austria	1	1	1	0	0	0
RSM MBA		110428762358678	Facebook	w006	Week 6	AT	Austria	2	1	1	0	0	0
Open Society Foundations		18983389920	Facebook	w006	Week 6	AT	Austria	1	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	w006	Week 6	AT	Austria	1	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	w006	Week 6	AT	Austria	1	1	0	0	0	0
