country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PL	Poland	0_50	0 - 50	6655	1572	35411426	9753912	114702	2545
PL	Poland	50_100	50 - 100	3396	949	25289089	7062497	62155	12328
PL	Poland	100_1k	100 - 1k	2207	569	75445541	30970003	183929	47691
PL	Poland	1k_5k	1k - 5k	215	71	21687056	10166670	82489	21294
PL	Poland	5k_10k	5k - 10k	10	7	550044	274266	7182	1526
PL	Poland	10k_50k	10k - 50k	2	2	424418	212209	6038	1207
