advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	5k_10k	5k - 10k	FI	Finland	18	1	179981	89999	2182	100
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	5k_10k	5k - 10k	FI	Finland	17	1	169983	85000	2483	199
Kokoomus	Kokoomus	201285237101	Facebook	5k_10k	5k - 10k	FI	Finland	16	1	159983	79999	3183	399
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	5k_10k	5k - 10k	FI	Finland	10	1	99989	49999	1790	200
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	5k_10k	5k - 10k	FI	Finland	8	1	79990	39999	791	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	5k_10k	5k - 10k	FI	Finland	7	1	69993	34999	1093	100
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	5k_10k	5k - 10k	FI	Finland	5	1	49995	25000	495	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	5k_10k	5k - 10k	FI	Finland	5	1	49994	25000	2495	500
Nils Torvalds	Nils Torvalds	343089085765596	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	39996	20000	396	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	39996	20000	795	99
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	39996	20000	1596	300
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	39996	20000	1196	200
Allianssi	Allianssi	189362187761641	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	39996	20000	396	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29997	15000	297	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29997	15000	697	100
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29997	15000	297	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29997	15000	297	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29997	15000	297	0
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29996	14999	296	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29996	14999	696	99
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29996	14999	1096	199
Susanna Kisner	Susanna Kisnerin tukiryhmä	1569715913292949	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29995	14999	1496	299
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	5k_10k	5k - 10k	FI	Finland	3	1	29990	14996	296	0
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	5k_10k	5k - 10k	FI	Finland	2	1	19998	10000	198	0
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	5k_10k	5k - 10k	FI	Finland	2	1	19998	10000	998	200
