impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
200k_500k	200k - 500k	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	9	1	4499325	1799733	37484	11098
200k_500k	200k - 500k	FI	Finland	European Parliament		178362315106	Facebook	5	1	1003221	401289	2010	1003
200k_500k	200k - 500k	FI	Finland	Neste		1083597725003936	Facebook	1	1	499999	200000	4999	1000
200k_500k	200k - 500k	FI	Finland	Veli Paasimaa eduskuntaan		2500363800014955	Facebook	1	1	499999	200000	4999	1000
200k_500k	200k - 500k	FI	Finland	Oatly		585888148224935	Facebook	1	1	499998	199999	4998	999
200k_500k	200k - 500k	FI	Finland	Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	1	1	499755	199902	498	99
200k_500k	200k - 500k	FI	Finland	Kialo		729627343834501	Facebook	23	1	72989	29195	575	120
200k_500k	200k - 500k	FI	Finland	Humble Household		1746853745395190	Facebook	4	1	23799	9520	157	31
200k_500k	200k - 500k	FI	Finland	Wholesome Culture		1664959567149320	Facebook	3	1	21570	8628	10	1
200k_500k	200k - 500k	FI	Finland	Game of Sultans		185311195624361	Facebook	4	1	14172	5669	172	62
200k_500k	200k - 500k	FI	Finland	Guardian Weekly		64525551258	Facebook	3	1	13671	5468	20	7
200k_500k	200k - 500k	FI	Finland	Bikezac - By Cobags		292443537522136	Facebook	1	1	12462	4985	33	16
200k_500k	200k - 500k	FI	Finland	Clone Evolution		1345821958781389	Facebook	1	1	6494	2597	115	57
200k_500k	200k - 500k	FI	Finland	Greens/EFA in the European Parliament		150527751674751	Facebook	5	1	5941	2376	6	2
200k_500k	200k - 500k	FI	Finland	Cecilia Malmström		258966159416	Facebook	1	1	3213	1285	6	3
200k_500k	200k - 500k	FI	Finland	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	9	1	2950	1180	7	1
200k_500k	200k - 500k	FI	Finland	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	4	1	1937	775	18	3
200k_500k	200k - 500k	FI	Finland	European Greens	European Greens	141366725876424	Facebook	1	1	1817	727	3	1
200k_500k	200k - 500k	FI	Finland	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	9	1	1809	723	2	1
200k_500k	200k - 500k	FI	Finland	The Sorgentian		999473843569108	Facebook	1	1	1602	641	1	0
200k_500k	200k - 500k	FI	Finland	VoteWatch Europe		355087424564148	Facebook	2	1	1539	615	2	0
200k_500k	200k - 500k	FI	Finland	Fibrenew International		108329495874655	Facebook	2	1	1202	481	21	10
200k_500k	200k - 500k	FI	Finland	Matthew Hussey		525275707491504	Facebook	3	1	1176	470	10	2
200k_500k	200k - 500k	FI	Finland	European Youth Event		919232861444360	Facebook	2	1	1060	424	2	1
200k_500k	200k - 500k	FI	Finland	Climate-KIC		403370709744295	Facebook	1	1	905	362	2	1
